"",BBEX3.A.THB.EUR.CA.AB.A04,BBEX3.A.THB.EUR.CA.AB.A04_FLAGS
"",Exchange rates for the euro in Thailand / EUR 1 = THB ... (selling),
unit,THB (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:16:45,
1999,40.5907,
2000,37.3741,
2001,40.0211,
2002,40.9742,
2003,47.3547,
2004,50.3683,
2005,50.3037,
2006,47.7884,
2007,47.6566,
2008,49.4471,
2009,48.1280,
2010,42.2944,
2011,42.8457,
2012,40.3741,
2013,41.3808,
2014,43.2503,
"","Source: Bank of Thailand, Bangkok.",
"","Methodology: Calculated on the basis of mid-month and month-end rates, from 2012 on the basis of month-end rates.",
