"",BBK01.QUK808,BBK01.QUK808_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Ukraine / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:47,
2002-03,0.230,
2002-04,0.201,
2002-05,0.180,
2002-06,0.173,
2002-07,0.184,
2002-08,0.164,
2002-09,0.165,
2002-10,0.148,
2002-11,0.144,
2002-12,0.134,
2003-01,0.130,
2003-02,0.131,
2003-03,0.129,
2003-04,0.135,
2003-05,0.134,
2003-06,0.131,
2003-07,0.121,
2003-08,0.136,
2003-09,0.136,
2003-10,0.145,
2003-11,0.163,
2003-12,0.131,
2004-01,0.151,
2004-02,0.130,
2004-03,0.140,
2004-04,0.228,
2004-05,0.218,
2004-06,0.244,
2004-07,0.292,
2004-08,0.241,
2004-09,0.372,
2004-10,0.372,
2004-11,0.379,
2004-12,0.356,
2005-01,0.403,
2005-02,0.536,
2005-03,0.671,
2005-04,0.604,
2005-05,0.584,
2005-06,0.547,
2005-07,0.570,
2005-08,0.619,
2005-09,0.636,
2005-10,0.622,
2005-11,0.787,
2005-12,0.724,
2006-01,0.702,
2006-02,0.737,
2006-03,0.746,
2006-04,0.705,
2006-05,0.675,
2006-06,0.789,
2006-07,0.844,
2006-08,0.852,
2006-09,0.845,
2006-10,0.930,
2006-11,0.980,
2006-12,1.005,
2007-01,1.034,
2007-02,1.039,
2007-03,1.086,
2007-04,1.090,
2007-05,1.187,
2007-06,1.263,
2007-07,1.256,
2007-08,1.289,
2007-09,1.302,
2007-10,1.362,
2007-11,1.525,
2007-12,1.608,
2008-01,1.594,
2008-02,1.733,
2008-03,1.722,
2008-04,1.727,
2008-05,1.708,
2008-06,1.938,
2008-07,2.023,
2008-08,2.117,
2008-09,2.225,
2008-10,2.803,
2008-11,2.570,
2008-12,2.309,
2009-01,2.381,
2009-02,2.336,
2009-03,2.245,
2009-04,2.217,
2009-05,2.008,
2009-06,1.857,
2009-07,1.172,
2009-08,1.079,
2009-09,0.816,
2009-10,0.828,
2009-11,0.753,
2009-12,0.704,
2010-01,0.647,
2010-02,0.523,
2010-03,0.676,
2010-04,0.808,
2010-05,0.824,
2010-06,0.841,
2010-07,0.784,
2010-08,0.797,
2010-09,0.741,
2010-10,0.845,
2010-11,0.730,
2010-12,0.915,
2011-01,0.809,
2011-02,0.413,
2011-03,0.411,
2011-04,0.584,
2011-05,0.570,
2011-06,0.538,
2011-07,0.558,
2011-08,0.518,
2011-09,0.409,
2011-10,0.380,
2011-11,0.419,
2011-12,0.427,
2012-01,0.407,
2012-02,0.382,
2012-03,0.529,
2012-04,0.550,
2012-05,0.598,
2012-06,0.589,
2012-07,0.573,
2012-08,0.604,
2012-09,0.675,
2012-10,0.574,
2012-11,0.508,
2012-12,0.501,
2013-01,0.563,
2013-02,0.551,
2013-03,0.590,
2013-04,0.408,
2013-05,0.401,
2013-06,0.384,
2013-07,0.347,
2013-08,0.300,
2013-09,0.299,
2013-10,0.284,
2013-11,0.295,
2013-12,0.274,
2014-01,0.265,
2014-02,0.257,
2014-03,0.276,
2014-04,0.241,
2014-05,0.233,
2014-06,0.226,
2014-07,0.233,
2014-08,0.361,
2014-09,0.351,
2014-10,0.231,
