"",BBK01.QUW488,BBK01.QUW488_FLAGS
"",Foreign branches: Short-term loans and advances to non- residents / Singapore / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:52:05,
2001-12,25.729,
2002-01,25.313,
2002-02,26.268,
2002-03,30.923,
2002-04,23.895,
2002-05,23.285,
2002-06,19.876,
2002-07,23.197,
2002-08,24.525,
2002-09,25.292,
2002-10,20.418,
2002-11,20.697,
2002-12,17.032,
2003-01,17.720,
2003-02,17.880,
2003-03,18.868,
2003-04,14.776,
2003-05,17.583,
2003-06,18.834,
2003-07,20.336,
2003-08,18.413,
2003-09,18.020,
2003-10,17.192,
2003-11,16.450,
2003-12,14.886,
2004-01,15.121,
2004-02,15.603,
2004-03,16.319,
2004-04,17.297,
2004-05,15.819,
2004-06,15.482,
2004-07,16.461,
2004-08,15.394,
2004-09,16.206,
2004-10,17.706,
2004-11,15.859,
2004-12,16.836,
2005-01,16.767,
2005-02,14.670,
2005-03,13.997,
2005-04,14.092,
2005-05,14.251,
2005-06,14.128,
2005-07,14.275,
2005-08,14.352,
2005-09,15.958,
2005-10,14.937,
2005-11,16.631,
2005-12,16.586,
2006-01,17.850,
2006-02,16.010,
2006-03,22.053,
2006-04,21.249,
2006-05,20.780,
2006-06,18.016,
2006-07,22.645,
2006-08,24.070,
2006-09,19.687,
2006-10,20.746,
2006-11,16.496,
2006-12,15.464,
2007-01,16.919,
2007-02,17.652,
2007-03,16.537,
2007-04,17.221,
2007-05,18.473,
2007-06,30.158,
2007-07,25.299,
2007-08,25.520,
2007-09,19.939,
2007-10,22.987,
2007-11,19.925,
2007-12,25.592,
2008-01,21.826,
2008-02,26.517,
2008-03,23.278,
2008-04,24.533,
2008-05,20.998,
2008-06,23.960,
2008-07,26.630,
2008-08,23.886,
2008-09,26.609,
2008-10,25.440,
2008-11,22.408,
2008-12,21.993,
2009-01,21.021,
2009-02,21.355,
2009-03,19.136,
2009-04,18.473,
2009-05,18.098,
2009-06,21.357,
2009-07,18.002,
2009-08,16.845,
2009-09,20.058,
2009-10,17.204,
2009-11,14.856,
2009-12,19.877,
2010-01,15.936,
2010-02,15.300,
2010-03,21.077,
2010-04,19.043,
2010-05,21.726,
2010-06,21.577,
2010-07,20.518,
2010-08,24.078,
2010-09,19.443,
2010-10,21.150,
2010-11,21.248,
2010-12,22.252,
2011-01,24.119,
2011-02,21.873,
2011-03,21.093,
2011-04,24.867,
2011-05,22.845,
2011-06,19.751,
2011-07,24.149,
2011-08,24.075,
2011-09,22.152,
2011-10,21.553,
2011-11,22.182,
2011-12,22.442,
2012-01,23.188,
2012-02,20.341,
2012-03,22.737,
2012-04,24.590,
2012-05,28.523,
2012-06,26.568,
2012-07,27.432,
2012-08,26.244,
2012-09,24.176,
2012-10,24.131,
2012-11,25.824,
2012-12,28.384,
2013-01,23.258,
2013-02,25.101,
2013-03,30.658,
2013-04,29.697,
2013-05,29.472,
2013-06,28.138,
2013-07,24.547,
2013-08,24.352,
2013-09,22.943,
2013-10,24.500,
2013-11,26.414,
2013-12,26.116,
2014-01,26.037,
2014-02,28.968,
2014-03,30.853,
2014-04,29.326,
2014-05,28.341,
2014-06,28.313,
2014-07,26.387,
2014-08,26.250,
2014-09,26.129,
2014-10,25.994,
2014-11,24.725,
