"",BBK01.OUZ339,BBK01.OUZ339_FLAGS
"","Debt securities and other fixed interest securities, Special purpose banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:58:05,
1999-01,45.065,
1999-02,47.505,
1999-03,50.472,
1999-04,51.084,
1999-05,53.227,
1999-06,56.120,
1999-07,57.063,
1999-08,58.819,
1999-09,59.170,
1999-10,60.030,
1999-11,61.974,
1999-12,61.646,
2000-01,60.354,
2000-02,61.864,
2000-03,62.718,
2000-04,64.212,
2000-05,37.529,
2000-06,41.653,
2000-07,41.987,
2000-08,43.100,
2000-09,43.835,
2000-10,44.121,
2000-11,44.411,
2000-12,43.517,
2001-01,44.222,
2001-02,44.520,
2001-03,46.889,
2001-04,47.903,
2001-05,48.415,
2001-06,47.682,
2001-07,47.630,
2001-08,47.444,
2001-09,47.553,
2001-10,50.289,
2001-11,49.791,
2001-12,50.354,
2002-01,50.518,
2002-02,50.408,
2002-03,51.080,
2002-04,51.721,
2002-05,52.931,
2002-06,52.908,
2002-07,53.031,
2002-08,53.585,
2002-09,53.267,
2002-10,53.709,
2002-11,53.459,
2002-12,53.166,
2003-01,53.979,
2003-02,54.507,
2003-03,55.968,
2003-04,56.078,
2003-05,56.785,
2003-06,57.919,
2003-07,59.792,
2003-08,59.353,
2003-09,58.835,
2003-10,58.720,
2003-11,58.693,
2003-12,58.115,
2004-01,57.148,
2004-02,58.655,
2004-03,59.526,
2004-04,59.731,
2004-05,60.769,
2004-06,60.154,
2004-07,61.754,
2004-08,61.649,
2004-09,62.170,
2004-10,62.783,
2004-11,62.972,
2004-12,98.177,
2005-01,100.758,
2005-02,102.883,
2005-03,103.513,
2005-04,105.829,
2005-05,106.995,
2005-06,109.887,
2005-07,109.455,
2005-08,109.617,
2005-09,111.310,
2005-10,110.246,
2005-11,110.849,
2005-12,111.947,
2006-01,112.953,
2006-02,116.865,
2006-03,118.907,
2006-04,119.828,
2006-05,121.575,
2006-06,123.217,
2006-07,121.600,
2006-08,124.260,
2006-09,127.703,
2006-10,132.117,
2006-11,134.479,
2006-12,134.577,
2007-01,137.003,
2007-02,140.178,
2007-03,146.332,
2007-04,149.491,
2007-05,150.333,
2007-06,154.390,
2007-07,155.140,
2007-08,158.480,
2007-09,160.698,
2007-10,159.831,
2007-11,161.678,
2007-12,162.362,
2008-01,165.264,
2008-02,168.101,
2008-03,168.164,
2008-04,169.299,
2008-05,171.133,
2008-06,171.203,
2008-07,172.137,
2008-08,174.012,
2008-09,172.590,
2008-10,172.707,
2008-11,173.616,
2008-12,171.912,
2009-01,171.105,
2009-02,171.047,
2009-03,167.267,
2009-04,166.245,
2009-05,165.688,
2009-06,165.687,
2009-07,166.220,
2009-08,166.450,
2009-09,163.506,
2009-10,164.643,
2009-11,165.569,
2009-12,164.864,
2010-01,167.472,
2010-02,166.918,
2010-03,167.666,
2010-04,167.880,
2010-05,166.459,
2010-06,165.893,
2010-07,163.280,
2010-08,161.448,
2010-09,160.294,
2010-10,158.113,
2010-11,157.983,
2010-12,156.060,
2011-01,160.298,
2011-02,158.398,
2011-03,157.151,
2011-04,156.500,
2011-05,156.345,
2011-06,155.438,
2011-07,156.205,
2011-08,154.960,
2011-09,153.878,
2011-10,153.553,
2011-11,154.025,
2011-12,151.883,
2012-01,151.357,
2012-02,150.979,
2012-03,150.005,
2012-04,149.702,
2012-05,150.396,
2012-06,148.800,
2012-07,148.524,
2012-08,147.597,
2012-09,147.138,
2012-10,146.706,
2012-11,147.303,
2012-12,147.487,
2013-01,146.627,
2013-02,147.723,
2013-03,146.509,
2013-04,146.252,
2013-05,145.570,
2013-06,145.029,
2013-07,144.340,
2013-08,144.320,
2013-09,144.413,
2013-10,144.842,
2013-11,145.557,
2013-12,145.518,
2014-01,148.023,
2014-02,147.415,
2014-03,147.197,
2014-04,147.339,
2014-05,147.348,
2014-06,147.011,
2014-07,146.793,
2014-08,147.091,
2014-09,147.113,
2014-10,144.460,
2014-11,144.935,
