"",BBK01.SU0295,BBK01.SU0295_FLAGS
"",Money market rates / Fibor twelve-month funds / Monthly average,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2012-04-19 15:30:08,
1990-07,8.73,
1990-08,8.91,
1990-09,8.99,
1990-10,9.00,
1990-11,9.15,
1990-12,9.33,
1991-01,9.57,
1991-02,9.19,
1991-03,9.15,
1991-04,9.33,
1991-05,9.24,
1991-06,9.19,
1991-07,9.42,
1991-08,9.53,
1991-09,9.45,
1991-10,9.44,
1991-11,9.45,
1991-12,9.54,
1992-01,9.39,
1992-02,9.40,
1992-03,9.59,
1992-04,9.72,
1992-05,9.75,
1992-06,9.72,
1992-07,9.76,
1992-08,9.88,
1992-09,9.41,
1992-10,8.31,
1992-11,8.08,
1992-12,8.11,
1993-01,7.65,
1993-02,7.46,
1993-03,6.92,
1993-04,6.94,
1993-05,6.78,
1993-06,6.84,
1993-07,6.56,
1993-08,6.11,
1993-09,6.03,
1993-10,5.96,
1993-11,5.60,
1993-12,5.37,
1994-01,5.33,
1994-02,5.42,
1994-03,5.52,
1994-04,5.40,
1994-05,5.14,
1994-06,5.21,
1994-07,5.12,
1994-08,5.28,
1994-09,5.58,
1994-10,5.72,
1994-11,5.65,
1994-12,5.83,
1995-01,5.84,
1995-02,5.72,
1995-03,5.53,
1995-04,4.99,
1995-05,4.80,
1995-06,4.62,
1995-07,4.70,
1995-08,4.51,
1995-09,4.21,
1995-10,4.09,
1995-11,3.96,
1995-12,3.79,
1996-01,3.48,
1996-02,3.40,
1996-03,3.46,
1996-04,3.41,
1996-05,3.38,
1996-06,3.61,
1996-07,3.64,
1996-08,3.46,
1996-09,3.33,
1996-10,3.25,
1996-11,3.32,
1996-12,3.29,
1997-01,3.22,
1997-02,3.24,
1997-03,3.39,
1997-04,3.39,
1997-05,3.35,
1997-06,3.29,
1997-07,3.34,
1997-08,3.59,
1997-09,3.68,
1997-10,4.03,
1997-11,4.11,
1997-12,4.05,
1998-01,3.84,
1998-02,3.77,
1998-03,3.77,
1998-04,3.93,
1998-05,3.94,
1998-06,3.88,
1998-07,3.82,
1998-08,3.73,
1998-09,3.59,
1998-10,3.50,
1998-11,3.53,
1998-12,3.25,
"",General: Frankfurt Interbank Offered Rate; calculated by Telerate from 2 July 1990 to 30 December 1998 according to the act/360 method.,
