"",BBK01.SU0425,BBK01.SU0425_FLAGS
"",Money market rates / EONIA SWAP INDEX three months / Monthly average,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 15:04:57,
2005-07,2.07,
2005-08,2.08,
2005-09,2.09,
2005-10,2.14,
2005-11,2.30,
2005-12,2.40,
2006-01,2.46,
2006-02,2.55,
2006-03,2.67,
2006-04,2.73,
2006-05,2.83,
2006-06,2.92,
2006-07,3.04,
2006-08,3.17,
2006-09,3.28,
2006-10,3.44,
2006-11,3.53,
2006-12,3.62,
2007-01,3.69,
2007-02,3.76,
2007-03,3.84,
2007-04,3.93,
2007-05,4.02,
2007-06,4.09,
2007-07,4.16,
2007-08,4.16,
2007-09,4.10,
2007-10,4.06,
2007-11,4.06,
2007-12,4.03,
2008-01,4.01,
2008-02,3.98,
2008-03,3.98,
2008-04,4.02,
2008-05,4.05,
2008-06,4.21,
2008-07,4.32,
2008-08,4.33,
2008-09,4.26,
2008-10,3.46,
2008-11,2.55,
2008-12,1.94,
2009-01,1.43,
2009-02,1.01,
2009-03,0.73,
2009-04,0.75,
2009-05,0.73,
2009-06,0.75,
2009-07,0.48,
2009-08,0.42,
2009-09,0.39,
2009-10,0.44,
2009-11,0.44,
2009-12,0.40,
2010-01,0.37,
2010-02,0.36,
2010-03,0.36,
2010-04,0.40,
2010-05,0.40,
2010-06,0.42,
2010-07,0.55,
2010-08,0.53,
2010-09,0.52,
2010-10,0.76,
2010-11,0.76,
2010-12,0.65,
2011-01,0.70,
2011-02,0.82,
2011-03,0.93,
2011-04,1.10,
2011-05,1.18,
2011-06,1.27,
2011-07,1.32,
2011-08,0.95,
2011-09,0.74,
2011-10,0.81,
2011-11,0.58,
2011-12,0.46,
2012-01,0.36,
2012-02,0.35,
2012-03,0.35,
2012-04,0.34,
2012-05,0.30,
2012-06,0.25,
2012-07,0.12,
2012-08,0.07,
2012-09,0.08,
2012-10,0.09,
2012-11,0.07,
2012-12,0.06,
2013-01,0.09,
2013-02,0.10,
2013-03,0.08,
2013-04,0.08,
2013-05,0.07,
2013-06,0.09,
2013-07,0.10,
2013-08,0.10,
2013-09,0.10,
2013-10,0.11,
2013-11,0.11,
2013-12,0.16,
2014-01,0.17,
2014-02,0.14,
2014-03,0.16,
2014-04,0.19,
2014-05,0.14,
2014-06,0.06,
"",General: EONIA Swap Index published rate from 20 June 2005 to 30 June 2014 on every Target-Day by Reuters at 11 a.m. CET as a reference rate for euro-money market-derivates. As a Spot-figure (T+2) it is calculated according to the act/360 method. Monthly averages are Bundesbank calculations. Data become fee liable from 1 January 2014 and therefore will be published with the delay of one working day.,
