"",BBK01.OUL368,BBK01.OUL368_FLAGS
"",Loans to foreign enterprises and households / Total / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:12,
1999-01,1.237,
1999-02,1.243,
1999-03,1.262,
1999-04,1.284,
1999-05,1.289,
1999-06,1.302,
1999-07,1.334,
1999-08,1.363,
1999-09,1.362,
1999-10,1.373,
1999-11,1.368,
1999-12,1.367,
2000-01,1.374,
2000-02,1.384,
2000-03,1.392,
2000-04,1.403,
2000-05,1.411,
2000-06,1.425,
2000-07,1.419,
2000-08,1.420,
2000-09,1.430,
2000-10,1.426,
2000-11,1.426,
2000-12,1.399,
2001-01,1.395,
2001-02,1.404,
2001-03,1.422,
2001-04,1.433,
2001-05,1.427,
2001-06,1.442,
2001-07,1.461,
2001-08,1.476,
2001-09,1.492,
2001-10,1.500,
2001-11,1.484,
2001-12,1.476,
2002-01,1.489,
2002-02,1.492,
2002-03,1.515,
2002-04,1.525,
2002-05,1.549,
2002-06,1.551,
2002-07,1.541,
2002-08,1.547,
2002-09,1.557,
2002-10,1.556,
2002-11,1.533,
2002-12,1.515,
2003-01,1.481,
2003-02,1.482,
2003-03,1.493,
2003-04,1.494,
2003-05,1.476,
2003-06,1.452,
2003-07,1.473,
2003-08,1.468,
2003-09,1.484,
2003-10,1.804,
2003-11,1.501,
2003-12,1.495,
2004-01,1.485,
2004-02,1.486,
2004-03,1.586,
2004-04,1.475,
2004-05,1.519,
2004-06,1.518,
2004-07,1.521,
2004-08,1.532,
2004-09,1.538,
2004-10,1.548,
2004-11,1.534,
2004-12,1.536,
2005-01,1.538,
2005-02,1.559,
2005-03,1.570,
2005-04,1.596,
2005-05,1.577,
2005-06,1.578,
2005-07,1.571,
2005-08,1.624,
2005-09,1.641,
2005-10,1.648,
2005-11,1.643,
2005-12,1.708,
2006-01,1.697,
2006-02,1.717,
2006-03,1.768,
2006-04,1.773,
2006-05,1.764,
2006-06,1.731,
2006-07,1.739,
2006-08,1.766,
2006-09,1.816,
2006-10,1.813,
2006-11,1.803,
2006-12,1.833,
2007-01,1.812,
2007-02,1.820,
2007-03,1.859,
2007-04,1.892,
2007-05,1.881,
2007-06,1.914,
2007-07,1.949,
2007-08,1.980,
2007-09,2.024,
2007-10,2.031,
2007-11,2.044,
2007-12,2.049,
2008-01,2.068,
2008-02,2.083,
2008-03,2.121,
2008-04,2.505,
2008-05,2.527,
2008-06,2.710,
2008-07,3.020,
2008-08,3.078,
2008-09,3.214,
2008-10,3.099,
2008-11,3.124,
2008-12,3.026,
2009-01,3.030,
2009-02,3.103,
2009-03,3.089,
2009-04,3.126,
2009-05,3.151,
2009-06,3.147,
2009-07,3.182,
2009-08,3.254,
2009-09,3.375,
2009-10,3.404,
2009-11,3.416,
2009-12,3.344,
2010-01,3.334,
2010-02,3.350,
2010-03,3.326,
2010-04,3.341,
2010-05,3.339,
2010-06,3.346,
2010-07,3.363,
2010-08,3.372,
2010-09,3.381,
2010-10,3.405,
2010-11,3.228,
2010-12,3.202,
2011-01,3.232,
2011-02,3.273,
2011-03,3.223,
2011-04,3.281,
2011-05,2.961,
2011-06,2.953,
2011-07,2.999,
2011-08,3.081,
2011-09,3.164,
2011-10,3.174,
2011-11,3.179,
2011-12,3.223,
2012-01,3.215,
2012-02,3.259,
2012-03,3.320,
2012-04,3.302,
2012-05,3.305,
2012-06,3.308,
2012-07,3.368,
2012-08,3.397,
2012-09,3.502,
2012-10,3.509,
2012-11,3.530,
2012-12,3.553,
2013-01,3.554,
2013-02,3.608,
2013-03,3.714,
2013-04,3.670,
2013-05,3.651,
2013-06,3.645,
2013-07,3.711,
2013-08,3.818,
2013-09,3.878,
2013-10,3.908,
2013-11,3.951,
2013-12,4.000,
2014-01,3.991,
2014-02,4.067,
2014-03,4.151,
2014-04,4.248,
2014-05,4.165,
2014-06,4.153,
2014-07,4.189,
2014-08,4.295,
2014-09,4.405,
2014-10,4.305,
2014-11,4.373,
2014-12,4.410,Provisional value
