"",BBK01.OUM319,BBK01.OUM319_FLAGS
"",Time deposits of foreign non-banks / Total / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:23,
1999-01,1.657,
1999-02,9.170,
1999-03,9.228,
1999-04,9.247,
1999-05,9.221,
1999-06,9.251,
1999-07,9.236,
1999-08,9.166,
1999-09,9.163,
1999-10,9.193,
1999-11,9.235,
1999-12,8.730,
2000-01,8.761,
2000-02,9.078,
2000-03,8.355,
2000-04,8.395,
2000-05,8.032,
2000-06,8.075,
2000-07,8.179,
2000-08,8.281,
2000-09,8.415,
2000-10,8.683,
2000-11,8.632,
2000-12,9.035,
2001-01,8.584,
2001-02,7.992,
2001-03,7.609,
2001-04,7.450,
2001-05,7.409,
2001-06,8.220,
2001-07,7.476,
2001-08,7.502,
2001-09,7.791,
2001-10,6.898,
2001-11,7.550,
2001-12,7.421,
2002-01,7.489,
2002-02,7.324,
2002-03,7.116,
2002-04,6.246,
2002-05,6.848,
2002-06,7.137,
2002-07,6.957,
2002-08,6.693,
2002-09,6.684,
2002-10,6.691,
2002-11,6.382,
2002-12,6.335,
2003-01,6.033,
2003-02,6.055,
2003-03,5.853,
2003-04,6.118,
2003-05,6.500,
2003-06,6.993,
2003-07,6.386,
2003-08,6.331,
2003-09,5.533,
2003-10,5.651,
2003-11,4.684,
2003-12,4.029,
2004-01,3.254,
2004-02,3.115,
2004-03,3.415,
2004-04,3.441,
2004-05,3.655,
2004-06,3.548,
2004-07,3.523,
2004-08,3.264,
2004-09,3.234,
2004-10,3.413,
2004-11,3.291,
2004-12,3.025,
2005-01,3.045,
2005-02,3.024,
2005-03,3.352,
2005-04,3.442,
2005-05,3.650,
2005-06,2.752,
2005-07,2.659,
2005-08,2.719,
2005-09,3.280,
2005-10,2.838,
2005-11,3.007,
2005-12,3.202,
2006-01,3.821,
2006-02,3.481,
2006-03,3.529,
2006-04,3.285,
2006-05,3.288,
2006-06,3.227,
2006-07,3.533,
2006-08,3.759,
2006-09,3.755,
2006-10,3.778,
2006-11,3.562,
2006-12,3.887,
2007-01,4.318,
2007-02,4.331,
2007-03,4.261,
2007-04,4.301,
2007-05,4.511,
2007-06,3.982,
2007-07,4.120,
2007-08,4.015,
2007-09,3.990,
2007-10,3.934,
2007-11,3.826,
2007-12,3.798,
2008-01,3.754,
2008-02,5.384,
2008-03,5.281,
2008-04,3.735,
2008-05,3.735,
2008-06,3.752,
2008-07,3.882,
2008-08,3.974,
2008-09,3.966,
2008-10,3.988,
2008-11,4.586,
2008-12,4.491,
2009-01,4.533,
2009-02,4.491,
2009-03,4.458,
2009-04,4.467,
2009-05,4.118,
2009-06,2.950,
2009-07,3.053,
2009-08,3.063,
2009-09,3.078,
2009-10,3.063,
2009-11,3.051,
2009-12,3.098,
2010-01,3.290,
2010-02,7.770,
2010-03,8.199,
2010-04,8.022,
2010-05,9.526,
2010-06,10.092,
2010-07,8.917,
2010-08,6.992,
2010-09,9.174,
2010-10,8.748,
2010-11,9.275,
2010-12,4.539,
2011-01,3.876,
2011-02,4.041,
2011-03,3.861,
2011-04,3.904,
2011-05,4.511,
2011-06,3.822,
2011-07,4.765,
2011-08,4.310,
2011-09,3.930,
2011-10,3.769,
2011-11,4.443,
2011-12,3.769,
2012-01,3.505,
2012-02,3.369,
2012-03,3.421,
2012-04,3.614,
2012-05,3.298,
2012-06,3.344,
2012-07,3.341,
2012-08,2.851,
2012-09,2.861,
2012-10,2.844,
2012-11,2.811,
2012-12,2.786,
2013-01,2.828,
2013-02,2.807,
2013-03,2.832,
2013-04,2.798,
2013-05,2.795,
2013-06,2.771,
2013-07,2.759,
2013-08,2.693,
2013-09,2.636,
2013-10,2.629,
2013-11,2.578,
2013-12,2.581,
2014-01,2.624,
2014-02,1.943,
2014-03,1.903,
2014-04,1.881,
2014-05,1.731,
2014-06,1.538,
2014-07,1.554,
2014-08,1.659,
2014-09,1.518,
2014-10,1.540,
2014-11,1.535,
2014-12,1.438,Provisional value
