"",BBK01.QUY876,BBK01.QUY876_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign general government / Chile / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:36:16,
2002-03,0.290,
2002-04,0.412,
2002-05,0.417,
2002-06,0.315,
2002-07,0.307,
2002-08,0.295,
2002-09,0.293,
2002-10,0.299,
2002-11,0.321,
2002-12,0.312,
2003-01,0.299,
2003-02,0.317,
2003-03,0.302,
2003-04,0.277,
2003-05,0.270,
2003-06,0.347,
2003-07,0.268,
2003-08,0.337,
2003-09,0.264,
2003-10,0.329,
2003-11,0.344,
2003-12,0.514,
2004-01,0.410,
2004-02,0.449,
2004-03,0.421,
2004-04,0.428,
2004-05,0.996,
2004-06,0.533,
2004-07,0.669,
2004-08,0.703,
2004-09,0.679,
2004-10,0.585,
2004-11,0.429,
2004-12,0.348,
2005-01,0.397,
2005-02,0.469,
2005-03,0.408,
2005-04,0.424,
2005-05,0.484,
2005-06,0.443,
2005-07,0.315,
2005-08,0.311,
2005-09,0.334,
2005-10,0.240,
2005-11,0.203,
2005-12,0.225,
2006-01,0.187,
2006-02,0.209,
2006-03,0.150,
2006-04,0.293,
2006-05,0.334,
2006-06,0.280,
2006-07,0.298,
2006-08,0.240,
2006-09,0.215,
2006-10,0.222,
2006-11,0.284,
2006-12,0.042,
2007-01,0.281,
2007-02,0.483,
2007-03,0.477,
2007-04,0.436,
2007-05,0.444,
2007-06,0.496,
2007-07,0.455,
2007-08,0.462,
2007-09,0.288,
2007-10,0.283,
2007-11,0.277,
2007-12,0.190,
2008-01,0.190,
2008-02,0.186,
2008-03,0.165,
2008-04,0.160,
2008-05,0.213,
2008-06,0.368,
2008-07,0.556,
2008-08,0.513,
2008-09,0.232,
2008-10,0.250,
2008-11,0.251,
2008-12,0.256,
2009-01,0.210,
2009-02,0.198,
2009-03,0.149,
2009-04,0.200,
2009-05,0.200,
2009-06,0.248,
2009-07,0.263,
2009-08,0.315,
2009-09,0.298,
2009-10,0.307,
2009-11,0.506,
2009-12,0.433,
2010-01,0.462,
2010-02,0.394,
2010-03,0.445,
2010-04,0.394,
2010-05,0.447,
2010-06,0.470,
2010-07,0.491,
2010-08,0.567,
2010-09,0.680,
2010-10,0.696,
2010-11,0.638,
2010-12,0.599,
2011-01,0.426,
2011-02,0.479,
2011-03,0.363,
2011-04,0.433,
2011-05,0.487,
2011-06,0.438,
2011-07,0.304,
2011-08,0.446,
2011-09,0.280,
2011-10,0.286,
2011-11,0.348,
2011-12,0.442,
2012-01,0.342,
2012-02,0.271,
2012-03,0.311,
2012-04,0.304,
2012-05,0.311,
2012-06,0.316,
2012-07,0.288,
2012-08,0.205,
2012-09,0.201,
2012-10,0.177,
2012-11,0.078,
2012-12,0.124,
2013-01,0.175,
2013-02,0.179,
2013-03,0.216,
2013-04,0.264,
2013-05,0.299,
2013-06,0.124,
2013-07,0.158,
2013-08,0.088,
2013-09,0.083,
2013-10,0.032,
2013-11,0.015,
2013-12,0.017,
2014-01,0.017,
2014-02,0.013,
2014-03,0.008,
2014-04,0.055,
2014-05,0.065,
2014-06,0.118,
2014-07,0.201,
2014-08,0.161,
2014-09,0.064,
2014-10,0.099,
