"",BBK01.QU1054,BBK01.QU1054_FLAGS
"","Banks in Germany: Claims on non-residents, total / Saudi Arabia / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:26:30,
1982-06,0.057,
1982-07,0.073,
1982-08,0.091,
1982-09,0.097,
1982-10,0.078,
1982-11,0.085,
1982-12,0.136,
1983-01,0.123,
1983-02,0.129,
1983-03,0.101,
1983-04,0.104,
1983-05,0.105,
1983-06,0.110,
1983-07,0.101,
1983-08,0.106,
1983-09,0.104,
1983-10,0.103,
1983-11,0.096,
1983-12,0.106,
1984-01,0.116,
1984-02,0.093,
1984-03,0.088,
1984-04,0.089,
1984-05,0.084,
1984-06,0.103,
1984-07,0.108,
1984-08,0.111,
1984-09,0.109,
1984-10,0.106,
1984-11,0.115,
1984-12,0.121,
1985-01,0.121,
1985-02,0.093,
1985-03,0.077,
1985-04,0.075,
1985-05,0.078,
1985-06,0.073,
1985-07,0.078,
1985-08,0.075,
1985-09,0.066,
1985-10,0.070,
1985-11,0.075,
1985-12,0.074,
1986-01,0.081,
1986-02,0.071,
1986-03,0.066,
1986-04,0.073,
1986-05,0.064,
1986-06,0.079,
1986-07,0.072,
1986-08,0.070,
1986-09,0.077,
1986-10,0.087,
1986-11,0.073,
1986-12,0.097,
1987-01,0.080,
1987-02,0.074,
1987-03,0.075,
1987-04,0.084,
1987-05,0.089,
1987-06,0.104,
1987-07,0.120,
1987-08,0.118,
1987-09,0.112,
1987-10,0.115,
1987-11,0.112,
1987-12,0.098,
1988-01,0.098,
1988-02,0.082,
1988-03,0.070,
1988-04,0.067,
1988-05,0.067,
1988-06,0.066,
1988-07,0.071,
1988-08,0.065,
1988-09,0.070,
1988-10,0.070,
1988-11,0.087,
1988-12,0.119,
1989-01,0.094,
1989-02,0.107,
1989-03,0.089,
1989-04,0.094,
1989-05,0.096,
1989-06,0.090,
1989-07,0.100,
1989-08,0.099,
1989-09,0.096,
1989-10,0.114,
1989-11,0.101,
1989-12,0.118,
1990-01,0.110,
1990-02,0.114,
1990-03,0.107,
1990-04,0.108,
1990-05,0.100,
1990-06,0.101,
1990-07,0.086,
1990-08,0.082,
1990-09,0.098,
1990-10,0.087,
1990-11,0.102,
1990-12,0.110,
1991-01,0.107,
1991-02,0.097,
1991-03,0.100,
1991-04,0.113,
1991-05,0.118,
1991-06,0.116,
1991-07,0.121,
1991-08,0.122,
1991-09,0.125,
1991-10,0.117,
1991-11,0.132,
1991-12,0.115,
1992-01,0.116,
1992-02,0.136,
1992-03,0.148,
1992-04,0.136,
1992-05,0.172,
1992-06,0.097,
1992-07,0.127,
1992-08,0.086,
1992-09,0.097,
1992-10,0.131,
1992-11,0.121,
1992-12,0.118,
1993-01,0.105,
1993-02,0.096,
1993-03,0.095,
1993-04,0.071,
1993-05,0.079,
1993-06,0.141,
1993-07,0.083,
1993-08,0.124,
1993-09,0.193,
1993-10,0.117,
1993-11,0.130,
1993-12,0.187,
1994-01,0.200,
1994-02,0.303,
1994-03,0.224,
1994-04,0.261,
1994-05,0.192,
1994-06,0.210,
1994-07,0.217,
1994-08,0.240,
1994-09,0.254,
1994-10,0.190,
1994-11,0.215,
1994-12,0.252,
1995-01,0.180,
1995-02,0.154,
1995-03,0.172,
1995-04,0.256,
1995-05,0.157,
1995-06,0.202,
1995-07,0.203,
1995-08,0.177,
1995-09,0.211,
1995-10,0.212,
1995-11,0.204,
1995-12,0.181,
1996-01,0.178,
1996-02,0.173,
1996-03,0.199,
1996-04,0.178,
1996-05,0.205,
1996-06,0.149,
1996-07,0.166,
1996-08,0.232,
1996-09,0.254,
1996-10,0.223,
1996-11,0.178,
1996-12,0.187,
1997-01,0.166,
1997-02,0.174,
1997-03,0.186,
1997-04,0.234,
1997-05,0.244,
1997-06,0.320,
1997-07,0.333,
1997-08,0.321,
1997-09,0.312,
1997-10,0.614,
1997-11,0.360,
1997-12,0.509,
1998-01,0.583,
1998-02,0.600,
1998-03,0.537,
1998-04,0.646,
1998-05,0.780,
1998-06,0.651,
1998-07,0.719,
1998-08,0.827,
1998-09,0.878,
1998-10,0.902,
1998-11,0.955,
1998-12,1.566,
1999-01,2.568,
1999-02,1.684,
1999-03,1.057,
1999-04,1.156,
1999-05,1.083,
1999-06,1.119,
1999-07,1.004,
1999-08,0.995,
1999-09,0.984,
1999-10,0.920,
1999-11,1.132,
1999-12,0.984,
2000-01,1.135,
2000-02,1.445,
2000-03,1.304,
2000-04,1.125,
2000-05,1.161,
2000-06,1.260,
2000-07,1.044,
2000-08,1.151,
2000-09,1.170,
2000-10,1.045,
2000-11,1.307,
2000-12,0.787,
2001-01,0.746,
2001-02,0.717,
2001-03,1.004,
2001-04,0.890,
2001-05,0.977,
2001-06,1.571,
2001-07,0.854,
2001-08,0.826,
2001-09,0.766,
2001-10,1.014,
2001-11,0.681,
2001-12,0.897,
2002-01,0.863,
2002-02,0.801,
2002-03,0.811,
2002-04,0.901,
2002-05,0.810,
2002-06,0.762,
2002-07,0.673,
2002-08,0.688,
2002-09,0.594,
2002-10,0.618,
2002-11,0.584,
2002-12,0.550,
2003-01,0.546,
2003-02,0.558,
2003-03,0.558,
2003-04,0.548,
2003-05,0.588,
2003-06,0.591,
2003-07,0.601,
2003-08,0.546,
2003-09,0.562,
2003-10,0.563,
2003-11,0.598,
2003-12,0.556,
2004-01,0.616,
2004-02,0.558,
2004-03,0.578,
2004-04,0.554,
2004-05,0.555,
2004-06,0.567,
2004-07,0.505,
2004-08,0.504,
2004-09,0.482,
2004-10,0.439,
2004-11,0.473,
2004-12,0.585,
2005-01,0.507,
2005-02,0.512,
2005-03,0.515,
2005-04,0.592,
2005-05,0.534,
2005-06,0.621,
2005-07,0.661,
2005-08,0.728,
2005-09,0.781,
2005-10,0.855,
2005-11,0.784,
2005-12,0.822,
2006-01,0.746,
2006-02,0.732,
2006-03,0.763,
2006-04,0.829,
2006-05,0.853,
2006-06,0.904,
2006-07,0.889,
2006-08,0.879,
2006-09,0.888,
2006-10,0.856,
2006-11,0.810,
2006-12,0.837,
2007-01,0.810,
2007-02,0.831,
2007-03,0.855,
2007-04,0.889,
2007-05,0.945,
2007-06,1.031,
2007-07,1.127,
2007-08,1.055,
2007-09,0.998,
2007-10,0.947,
2007-11,1.054,
2007-12,1.067,
2008-01,1.056,
2008-02,1.023,
2008-03,0.980,
2008-04,0.896,
2008-05,0.876,
2008-06,0.993,
2008-07,0.985,
2008-08,1.092,
2008-09,1.207,
2008-10,1.336,
2008-11,1.429,
2008-12,1.351,
2009-01,1.410,
2009-02,1.411,
2009-03,1.401,
2009-04,1.382,
2009-05,1.339,
2009-06,1.350,
2009-07,1.373,
2009-08,1.361,
2009-09,1.345,
2009-10,1.307,
2009-11,1.223,
2009-12,1.305,
2010-01,1.296,
2010-02,1.300,
2010-03,1.279,
2010-04,1.331,
2010-05,1.475,
2010-06,1.371,
2010-07,1.312,
2010-08,1.392,
2010-09,1.238,
2010-10,1.254,
2010-11,1.339,
2010-12,1.337,
2011-01,1.422,
2011-02,1.427,
2011-03,1.405,
2011-04,1.324,
2011-05,1.430,
2011-06,1.269,
2011-07,1.336,
2011-08,1.302,
2011-09,1.323,
2011-10,1.315,
2011-11,1.353,
2011-12,1.452,
2012-01,1.422,
2012-02,1.359,
2012-03,1.449,
2012-04,1.436,
2012-05,1.473,
2012-06,1.436,
2012-07,1.519,
2012-08,1.551,
2012-09,1.559,
2012-10,1.511,
2012-11,1.484,
2012-12,1.520,
2013-01,1.471,
2013-02,1.469,
2013-03,1.522,
2013-04,1.448,
2013-05,1.437,
2013-06,1.328,
2013-07,1.343,
2013-08,1.405,
2013-09,1.378,
2013-10,1.354,
2013-11,1.425,
2013-12,1.429,
2014-01,1.406,
2014-02,1.396,
2014-03,1.415,
2014-04,1.387,
2014-05,1.471,
2014-06,1.423,
2014-07,1.453,
2014-08,1.444,
2014-09,1.548,
2014-10,2.433,
2014-11,1.837,
2014-12,1.685,
