"",BBFI1.Q.N.DE.W1.S1V.S1.K7B.A.FA.P.F52._Z._T.M.N,BBFI1.Q.N.DE.W1.S1V.S1.K7B.A.FA.P.F52._Z._T.M.N_FLAGS
"","IIP - Portfolio investment - Investment fund shares/units - Assets - Revaluations due to price changes other than exchange rate changes - resident holder: Non financial corporations, households and NPISH - all countries",
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:07:34,
2013-01,-75,
2013-04,-4658,
2013-07,4293,
2013-10,3638,
2014-01,1853,
2014-04,6191,
2014-07,1191,
