"",BBK01.OUL004,BBK01.OUL004_FLAGS
1988-11,19.097,
1988-12,21.224,
1989-01,18.708,
1989-02,18.875,
1989-03,22.204,
1989-04,19.635,
1989-05,20.064,
1989-06,22.032,
1989-07,20.120,
1989-08,21.774,
1989-09,19.750,
1989-10,19.958,
1989-11,20.137,
1989-12,23.263,
1990-01,20.376,
1990-02,20.515,
1990-03,23.775,
1990-04,20.662,
1990-05,23.947,
1990-06,21.156,
1990-07,20.938,
1990-08,24.679,
1990-09,21.649,
1990-10,21.814,
1990-11,24.509,
1990-12,22.368,
1991-01,21.200,
1991-02,24.983,
1991-03,21.384,
1991-04,21.562,
1991-05,25.273,
1991-06,21.770,
1991-07,21.826,
1991-08,24.048,
1991-09,21.741,
1991-10,24.865,
1991-11,23.091,
1991-12,23.521,
1992-01,25.728,
1992-02,22.844,
1992-03,23.127,
1992-04,25.640,
1992-05,23.214,
1992-06,23.099,
1992-07,25.581,
1992-08,23.678,
1992-09,23.739,
1992-10,24.129,
1992-11,24.351,
1992-12,24.522,
1993-01,24.698,
1993-02,24.854,
1993-03,25.007,
1993-04,25.443,
1993-05,25.537,
1993-06,25.461,
1993-07,26.426,
1993-08,26.720,
1993-09,27.339,
1993-10,28.305,
1993-11,29.403,
1993-12,30.083,
1994-01,30.863,
1994-02,31.904,
1994-03,32.306,
1994-04,32.842,
1994-05,33.323,
1994-06,33.691,
1994-07,34.143,
1994-08,34.601,
1994-09,34.931,
1994-10,35.623,
1994-11,35.953,
1994-12,36.600,
1995-01,36.720,
1995-02,36.968,
1995-03,37.586,
1995-04,38.110,
1995-05,39.162,
1995-06,39.055,
1995-07,39.551,
1995-08,39.916,
1995-09,40.571,
1995-10,41.620,
1995-11,42.186,
1995-12,42.783,
1996-01,43.264,
1996-02,43.912,
1996-03,43.849,
1996-04,44.151,
1996-05,44.477,
1996-06,44.489,
1996-07,45.213,
1996-08,45.679,
1996-09,45.850,
1996-10,45.950,
1996-11,46.928,
1996-12,47.447,
1997-01,47.836,
1997-02,48.224,
1997-03,48.295,
1997-04,48.948,
1997-05,49.017,
1997-06,49.168,
1997-07,49.515,
1997-08,50.006,
1997-09,50.452,
1997-10,51.141,
1997-11,51.841,
1997-12,52.518,
1998-01,53.138,
1998-02,53.644,
1998-03,53.830,
1998-04,54.556,
1998-05,54.951,
1998-06,55.015,
1998-07,55.482,
1998-08,56.407,
1998-09,57.388,
1998-10,58.008,
1998-11,58.466,
1998-12,59.829,
1999-01,65.241,
1999-02,65.493,
1999-03,66.649,
1999-04,65.899,
1999-05,66.600,
1999-06,67.525,
1999-07,68.245,
1999-08,69.637,
1999-09,70.690,
1999-10,71.420,
1999-11,71.230,
1999-12,73.419,
2000-01,72.956,
2000-02,72.536,
2000-03,72.662,
2000-04,73.256,
2000-05,73.668,
2000-06,75.327,
2000-07,75.434,
2000-08,76.661,
2000-09,75.364,
2000-10,75.275,
2000-11,74.594,
2000-12,78.071,
2001-01,75.121,
2001-02,75.421,
2001-03,74.993,
2001-04,74.584,
2001-05,75.832,
2001-06,75.542,
2001-07,75.822,
2001-08,76.148,
2001-09,76.316,
2001-10,75.993,
2001-11,74.673,
2001-12,76.057,
2002-01,75.148,
2002-02,74.458,
2002-03,73.666,
2002-04,74.915,
2002-05,75.192,
2002-06,74.703,
2002-07,74.740,
2002-08,75.195,
2002-09,73.988,
2002-10,74.590,
2002-11,73.508,
2002-12,74.503,
2003-01,73.652,
2003-02,72.929,
2003-03,72.095,
2003-04,72.463,
2003-05,72.278,
2003-06,71.970,
2003-07,72.324,
2003-08,72.617,
2003-09,72.623,
2003-10,72.045,
2003-11,72.237,
2003-12,72.988,
2004-01,71.922,
2004-02,72.338,
2004-03,72.153,
2004-04,73.226,
2004-05,74.148,
2004-06,74.314,
2004-07,74.120,
2004-08,74.476,
2004-09,72.988,
2004-10,73.858,
2004-11,73.006,
2004-12,73.136,
2005-01,73.587,
2005-02,73.667,
2005-03,73.047,
2005-04,74.930,
2005-05,74.756,
2005-06,74.476,
2005-07,74.113,
2005-08,74.888,
2005-09,73.383,
2005-10,74.228,
2005-11,74.958,
2005-12,74.885,
2006-01,74.487,
2006-02,73.886,
2006-03,74.073,
2006-04,74.548,
2006-05,74.970,
2006-06,75.039,
2006-07,75.576,
2006-08,75.819,
2006-09,76.461,
2006-10,76.005,
2006-11,75.695,
2006-12,74.784,
2007-01,75.359,
2007-02,75.133,
2007-03,74.776,
2007-04,75.488,
2007-05,75.721,
2007-06,75.965,
2007-07,77.003,
2007-08,76.191,
2007-09,76.881,
2007-10,78.106,
2007-11,77.489,
2007-12,78.591,
2008-01,76.693,
2008-02,78.137,
2008-03,79.289,
2008-04,80.677,
2008-05,83.502,
2008-06,85.006,
2008-07,86.369,
2008-08,88.271,
2008-09,88.267,
2008-10,97.530,
2008-11,100.962,
2008-12,95.209,
2009-01,98.378,
2009-02,97.028,
2009-03,96.559,
2009-04,96.904,
2009-05,99.510,
2009-06,110.265,
2009-07,107.002,
2009-08,106.094,
2009-09,103.117,
2009-10,106.768,
2009-11,106.102,
2009-12,102.995,
2010-01,102.659,
2010-02,103.724,
2010-03,103.889,
2010-04,104.609,
2010-05,105.394,
2010-06,106.637,
2010-07,93.615,
2010-08,94.577,
2010-09,89.950,
2010-10,92.064,
2010-11,93.558,
2010-12,94.291,
2011-01,94.330,
2011-02,94.781,
2011-03,93.371,
2011-04,94.846,
2011-05,95.442,
2011-06,94.057,
2011-07,94.311,
2011-08,94.782,
2011-09,93.534,
2011-10,94.162,
2011-11,94.919,
2011-12,97.629,
2012-01,97.495,
2012-02,99.084,
2012-03,103.102,
2012-04,105.158,
2012-05,105.824,
2012-06,105.659,
2012-07,105.861,
2012-08,106.171,
2012-09,104.763,
2012-10,104.623,
2012-11,104.120,
2012-12,102.043,
2013-01,99.276,
2013-02,96.373,
2013-03,95.027,
2013-04,95.609,
2013-05,94.028,
2013-06,93.466,
2013-07,94.181,
2013-08,94.523,
2013-09,93.684,
2013-10,93.840,
2013-11,93.749,
2013-12,93.872,
2014-01,94.027,
2014-02,93.849,
2014-03,93.139,
2014-04,95.622,
2014-05,96.798,
2014-06,95.298,
2014-07,96.115,
2014-08,96.461,
2014-09,96.175,
2014-10,96.657,
2014-11,97.321,
2014-12,97.557,Provisional value
"","General: MFIs = monetary financial institutions Including liabilities arising from monetary policy operations with the Bundesbank. Up to 1998, excluding fixed-term deposits with maturities of less than 1 month as well as deposits of domestic building and loan associations and money market funds. Owing to the treatment of statistical breaks and revisions inthe time series, see the section headed ""Data interpretation"" in the ""General notes"".",
