"",BBK01.SU0286,BBK01.SU0286_FLAGS
"",Money market rates / Fibor nine-month funds / Monthly average,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2012-04-19 15:30:07,
1990-07,8.62,
1990-08,8.79,
1990-09,8.88,
1990-10,8.88,
1990-11,9.06,
1990-12,9.30,
1991-01,9.52,
1991-02,9.16,
1991-03,9.14,
1991-04,9.31,
1991-05,9.21,
1991-06,9.16,
1991-07,9.37,
1991-08,9.51,
1991-09,9.43,
1991-10,9.43,
1991-11,9.45,
1991-12,9.55,
1992-01,9.43,
1992-02,9.47,
1992-03,9.62,
1992-04,9.73,
1992-05,9.77,
1992-06,9.74,
1992-07,9.78,
1992-08,9.88,
1992-09,9.46,
1992-10,8.45,
1992-11,8.26,
1992-12,8.28,
1993-01,7.83,
1993-02,7.66,
1993-03,7.12,
1993-04,7.13,
1993-05,6.94,
1993-06,6.99,
1993-07,6.72,
1993-08,6.26,
1993-09,6.19,
1993-10,6.12,
1993-11,5.77,
1993-12,5.53,
1994-01,5.46,
1994-02,5.53,
1994-03,5.57,
1994-04,5.45,
1994-05,5.14,
1994-06,5.12,
1994-07,5.05,
1994-08,5.15,
1994-09,5.37,
1994-10,5.49,
1994-11,5.45,
1994-12,5.64,
1995-01,5.59,
1995-02,5.49,
1995-03,5.34,
1995-04,4.85,
1995-05,4.70,
1995-06,4.56,
1995-07,4.63,
1995-08,4.48,
1995-09,4.20,
1995-10,4.09,
1995-11,3.96,
1995-12,3.80,
1996-01,3.49,
1996-02,3.36,
1996-03,3.39,
1996-04,3.36,
1996-05,3.30,
1996-06,3.48,
1996-07,3.52,
1996-08,3.38,
1996-09,3.23,
1996-10,3.19,
1996-11,3.26,
1996-12,3.25,
1997-01,3.18,
1997-02,3.20,
1997-03,3.32,
1997-04,3.32,
1997-05,3.29,
1997-06,3.23,
1997-07,3.26,
1997-08,3.48,
1997-09,3.56,
1997-10,3.88,
1997-11,3.99,
1997-12,3.94,
1998-01,3.76,
1998-02,3.68,
1998-03,3.68,
1998-04,3.83,
1998-05,3.84,
1998-06,3.78,
1998-07,3.73,
1998-08,3.67,
1998-09,3.57,
1998-10,3.51,
1998-11,3.55,
1998-12,3.27,
"",General: Frankfurt Interbank Offered Rate; calculated by Telerate from 2 July 1990 to 30 December 1998 according to the act/360 method.,
