"",BBK01.QUK801,BBK01.QUK801_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Jersey / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:14,
2003-01,0.298,
2003-02,0.282,
2003-03,0.398,
2003-04,0.465,
2003-05,0.406,
2003-06,0.058,
2003-07,0.187,
2003-08,0.175,
2003-09,0.248,
2003-10,0.198,
2003-11,-0.056,
2003-12,-0.028,
2004-01,-0.006,
2004-02,0.125,
2004-03,-0.093,
2004-04,-0.116,
2004-05,-0.067,
2004-06,-0.074,
2004-07,-0.047,
2004-08,-0.063,
2004-09,0.037,
2004-10,0.066,
2004-11,0.156,
2004-12,0.187,
2005-01,-0.096,
2005-02,-0.145,
2005-03,-0.178,
2005-04,-0.009,
2005-05,0.084,
2005-06,0.248,
2005-07,0.252,
2005-08,0.094,
2005-09,0.129,
2005-10,0.110,
2005-11,0.028,
2005-12,0.147,
2006-01,0.545,
2006-02,0.364,
2006-03,0.444,
2006-04,0.686,
2006-05,0.929,
2006-06,0.322,
2006-07,0.812,
2006-08,0.576,
2006-09,0.260,
2006-10,0.182,
2006-11,0.696,
2006-12,0.423,
2007-01,0.507,
2007-02,0.739,
2007-03,0.495,
2007-04,0.441,
2007-05,0.704,
2007-06,0.563,
2007-07,0.574,
2007-08,0.520,
2007-09,0.727,
2007-10,0.574,
2007-11,0.403,
2007-12,0.626,
2008-01,0.449,
2008-02,0.460,
2008-03,0.306,
2008-04,0.388,
2008-05,0.320,
2008-06,0.286,
2008-07,0.377,
2008-08,0.433,
2008-09,0.216,
2008-10,0.156,
2008-11,0.132,
2008-12,0.225,
2009-01,0.636,
2009-02,0.201,
2009-03,0.201,
2009-04,0.240,
2009-05,0.218,
2009-06,0.326,
2009-07,0.351,
2009-08,0.385,
2009-09,0.257,
2009-10,0.093,
2009-11,0.096,
2009-12,0.227,
2010-01,0.588,
2010-02,0.604,
2010-03,0.527,
2010-04,0.464,
2010-05,0.451,
2010-06,0.434,
2010-07,0.086,
2010-08,0.094,
2010-09,0.085,
2010-10,0.044,
2010-11,0.051,
2010-12,0.065,
2011-01,0.112,
2011-02,0.085,
2011-03,0.079,
2011-04,1.393,
2011-05,1.331,
2011-06,0.977,
2011-07,0.709,
2011-08,0.424,
2011-09,0.353,
2011-10,0.425,
2011-11,0.502,
2011-12,0.206,
2012-01,0.196,
2012-02,0.168,
2012-03,0.207,
2012-04,0.145,
2012-05,0.178,
2012-06,0.157,
2012-07,0.161,
2012-08,0.157,
2012-09,0.147,
2012-10,0.242,
2012-11,0.195,
2012-12,0.200,
2013-01,0.229,
2013-02,0.197,
2013-03,0.259,
2013-04,0.483,
2013-05,0.241,
2013-06,0.264,
2013-07,0.259,
2013-08,0.272,
2013-09,0.226,
2013-10,0.182,
2013-11,0.246,
2013-12,0.254,
2014-01,0.217,
2014-02,0.247,
2014-03,0.249,
2014-04,0.324,
2014-05,0.581,
2014-06,0.156,
2014-07,0.367,
2014-08,0.159,
2014-09,0.181,
2014-10,0.267,
