"",BBK01.OUP206,BBK01.OUP206_FLAGS
"",Time deposits of domestic enterprises (non-MFIs) / for more than one year up to and including two years / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:19:04,
1985-12,0.016,
1986-01,0.021,
1986-02,0.019,
1986-03,0.020,
1986-04,0.031,
1986-05,0.032,
1986-06,0.033,
1986-07,0.040,
1986-08,0.039,
1986-09,0.046,
1986-10,0.053,
1986-11,0.061,
1986-12,0.060,
1987-01,0.061,
1987-02,0.050,
1987-03,0.061,
1987-04,0.063,
1987-05,0.059,
1987-06,0.053,
1987-07,0.052,
1987-08,0.055,
1987-09,0.051,
1987-10,0.049,
1987-11,0.052,
1987-12,0.047,
1988-01,0.044,
1988-02,0.044,
1988-03,0.053,
1988-04,0.059,
1988-05,0.063,
1988-06,0.069,
1988-07,0.066,
1988-08,0.066,
1988-09,0.067,
1988-10,0.063,
1988-11,0.062,
1988-12,0.059,
1989-01,0.062,
1989-02,0.061,
1989-03,0.055,
1989-04,0.058,
1989-05,0.042,
1989-06,0.044,
1989-07,0.041,
1989-08,0.038,
1989-09,0.034,
1989-10,0.041,
1989-11,0.040,
1989-12,0.053,
1990-01,0.060,
1990-02,0.061,
1990-03,0.059,
1990-04,0.054,
1990-05,0.054,
1990-06,0.054,
1990-07,0.051,
1990-08,0.051,
1990-09,0.049,
1990-10,0.041,
1990-11,0.035,
1990-12,0.025,
1991-01,0.029,
1991-02,0.029,
1991-03,0.031,
1991-04,0.030,
1991-05,0.031,
1991-06,0.043,
1991-07,0.054,
1991-08,0.055,
1991-09,0.063,
1991-10,0.065,
1991-11,0.061,
1991-12,0.053,
1992-01,0.046,
1992-02,0.050,
1992-03,0.034,
1992-04,0.034,
1992-05,0.034,
1992-06,0.037,
1992-07,0.051,
1992-08,0.051,
1992-09,0.049,
1992-10,0.038,
1992-11,0.039,
1992-12,0.060,
1993-01,0.066,
1993-02,0.096,
1993-03,0.097,
1993-04,0.094,
1993-05,0.112,
1993-06,0.108,
1993-07,0.102,
1993-08,0.098,
1993-09,0.087,
1993-10,0.093,
1993-11,0.093,
1993-12,0.096,
1994-01,0.092,
1994-02,0.087,
1994-03,0.079,
1994-04,0.047,
1994-05,0.041,
1994-06,0.046,
1994-07,0.050,
1994-08,0.049,
1994-09,0.052,
1994-10,0.050,
1994-11,0.050,
1994-12,0.052,
1995-01,0.054,
1995-02,0.061,
1995-03,0.063,
1995-04,0.064,
1995-05,0.056,
1995-06,0.057,
1995-07,0.054,
1995-08,0.088,
1995-09,0.063,
1995-10,0.058,
1995-11,0.057,
1995-12,0.057,
1996-01,0.063,
1996-02,0.069,
1996-03,0.067,
1996-04,0.066,
1996-05,0.064,
1996-06,0.069,
1996-07,0.070,
1996-08,0.061,
1996-09,0.060,
1996-10,0.062,
1996-11,0.062,
1996-12,0.062,
1997-01,0.055,
1997-02,0.052,
1997-03,0.056,
1997-04,0.072,
1997-05,0.059,
1997-06,0.062,
1997-07,0.062,
1997-08,0.062,
1997-09,0.062,
1997-10,0.055,
1997-11,0.054,
1997-12,0.052,
1998-01,0.055,
1998-02,0.066,
1998-03,0.069,
1998-04,0.067,
1998-05,0.070,
1998-06,0.071,
1998-07,0.063,
1998-08,0.087,
1998-09,0.086,
1998-10,0.081,
1998-11,0.117,
1998-12,0.125,
1999-01,0.084,
1999-02,0.093,
1999-03,0.102,
1999-04,0.093,
1999-05,0.087,
1999-06,0.086,
1999-07,0.082,
1999-08,0.085,
1999-09,0.076,
1999-10,0.076,
1999-11,0.092,
1999-12,0.135,
2000-01,0.160,
2000-02,0.162,
2000-03,0.166,
2000-04,0.166,
2000-05,0.145,
2000-06,0.155,
2000-07,0.158,
2000-08,0.170,
2000-09,0.173,
2000-10,0.173,
2000-11,0.166,
2000-12,0.163,
2001-01,0.174,
2001-02,0.186,
2001-03,0.168,
2001-04,0.157,
2001-05,0.158,
2001-06,0.171,
2001-07,0.182,
2001-08,0.180,
2001-09,0.190,
2001-10,0.191,
2001-11,0.184,
2001-12,0.173,
2002-01,0.163,
2002-02,0.146,
2002-03,0.136,
2002-04,0.131,
2002-05,0.182,
2002-06,0.115,
2002-07,0.094,
2002-08,0.085,
2002-09,0.079,
2002-10,0.138,
2002-11,0.210,
2002-12,0.200,
2003-01,0.205,
2003-02,0.193,
2003-03,0.465,
2003-04,0.173,
2003-05,0.184,
2003-06,0.185,
2003-07,0.186,
2003-08,0.189,
2003-09,0.184,
2003-10,0.216,
2003-11,0.183,
2003-12,0.167,
2004-01,0.177,
2004-02,0.175,
2004-03,0.192,
2004-04,0.174,
2004-05,0.174,
2004-06,0.180,
2004-07,0.175,
2004-08,0.173,
2004-09,0.183,
2004-10,0.088,
2004-11,0.129,
2004-12,0.129,
2005-01,0.137,
2005-02,0.159,
2005-03,0.157,
2005-04,0.166,
2005-05,0.172,
2005-06,0.177,
2005-07,0.184,
2005-08,0.186,
2005-09,0.199,
2005-10,0.191,
2005-11,0.208,
2005-12,0.226,
2006-01,0.221,
2006-02,0.220,
2006-03,0.202,
2006-04,0.199,
2006-05,0.197,
2006-06,0.216,
2006-07,0.240,
2006-08,0.214,
2006-09,0.195,
2006-10,0.214,
2006-11,0.213,
2006-12,0.207,
2007-01,0.236,
2007-02,0.223,
2007-03,0.263,
2007-04,0.233,
2007-05,0.225,
2007-06,0.234,
2007-07,0.240,
2007-08,0.282,
2007-09,0.345,
2007-10,0.360,
2007-11,0.318,
2007-12,0.358,
2008-01,0.350,
2008-02,0.366,
2008-03,0.377,
2008-04,0.408,
2008-05,0.427,
2008-06,0.497,
2008-07,0.504,
2008-08,0.509,
2008-09,0.535,
2008-10,0.581,
2008-11,0.676,
2008-12,0.696,
2009-01,0.703,
2009-02,0.785,
2009-03,0.844,
2009-04,1.112,
2009-05,1.201,
2009-06,1.280,
2009-07,1.322,
2009-08,1.347,
2009-09,1.182,
2009-10,1.181,
2009-11,1.180,
2009-12,1.299,
2010-01,1.180,
2010-02,1.150,
2010-03,1.071,
2010-04,1.069,
2010-05,1.037,
2010-06,0.989,
2010-07,0.999,
2010-08,0.982,
2010-09,1.048,
2010-10,1.055,
2010-11,1.023,
2010-12,1.211,
2011-01,1.260,
2011-02,1.230,
2011-03,1.282,
2011-04,1.337,
2011-05,1.399,
2011-06,1.440,
2011-07,1.482,
2011-08,1.700,
2011-09,1.719,
2011-10,1.761,
2011-11,1.825,
2011-12,1.751,
2012-01,1.660,
2012-02,1.759,
2012-03,1.767,
2012-04,1.723,
2012-05,1.698,
2012-06,1.718,
2012-07,1.990,
2012-08,1.900,
2012-09,1.977,
2012-10,1.964,
2012-11,1.907,
2012-12,1.959,
2013-01,1.909,
2013-02,1.811,
2013-03,1.948,
2013-04,1.773,
2013-05,1.877,
2013-06,2.113,
2013-07,2.039,
2013-08,1.714,
2013-09,1.574,
2013-10,1.601,
2013-11,1.744,
2013-12,1.818,
2014-01,1.704,
2014-02,1.715,
2014-03,1.761,
2014-04,1.766,
2014-05,1.850,
2014-06,1.870,
2014-07,1.885,
2014-08,1.884,
2014-09,1.867,
2014-10,1.915,
2014-11,1.918,
2014-12,1.865,Provisional value
