"",BBK01.OUG379,BBK01.OUG379_FLAGS
"",Loans to foreign general government for over five years / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:59,
1999-01,4.588,
1999-02,4.738,
1999-03,5.056,
1999-04,5.123,
1999-05,5.188,
1999-06,5.198,
1999-07,5.090,
1999-08,5.096,
1999-09,5.163,
1999-10,5.096,
1999-11,5.196,
1999-12,5.262,
2000-01,5.165,
2000-02,5.243,
2000-03,5.246,
2000-04,5.360,
2000-05,5.325,
2000-06,5.404,
2000-07,5.495,
2000-08,4.796,
2000-09,5.520,
2000-10,5.627,
2000-11,5.522,
2000-12,5.446,
2001-01,5.393,
2001-02,5.422,
2001-03,5.513,
2001-04,5.619,
2001-05,5.712,
2001-06,5.639,
2001-07,5.610,
2001-08,5.536,
2001-09,5.465,
2001-10,5.487,
2001-11,5.793,
2001-12,5.831,
2002-01,5.981,
2002-02,5.999,
2002-03,6.079,
2002-04,6.048,
2002-05,5.941,
2002-06,5.831,
2002-07,6.131,
2002-08,6.199,
2002-09,6.194,
2002-10,6.288,
2002-11,6.240,
2002-12,6.163,
2003-01,6.180,
2003-02,6.158,
2003-03,6.325,
2003-04,6.257,
2003-05,6.422,
2003-06,6.806,
2003-07,7.202,
2003-08,7.360,
2003-09,7.108,
2003-10,7.497,
2003-11,7.414,
2003-12,7.340,
2004-01,7.265,
2004-02,7.315,
2004-03,7.392,
2004-04,7.230,
2004-05,7.348,
2004-06,7.345,
2004-07,7.200,
2004-08,7.179,
2004-09,7.093,
2004-10,7.151,
2004-11,7.217,
2004-12,6.521,
2005-01,6.526,
2005-02,6.659,
2005-03,6.893,
2005-04,6.983,
2005-05,6.990,
2005-06,7.196,
2005-07,6.943,
2005-08,7.125,
2005-09,7.064,
2005-10,6.935,
2005-11,7.141,
2005-12,7.397,
2006-01,7.103,
2006-02,7.391,
2006-03,7.287,
2006-04,7.405,
2006-05,7.274,
2006-06,7.173,
2006-07,7.024,
2006-08,6.407,
2006-09,6.526,
2006-10,6.636,
2006-11,6.754,
2006-12,6.587,
2007-01,6.779,
2007-02,6.861,
2007-03,6.810,
2007-04,6.758,
2007-05,6.930,
2007-06,6.608,
2007-07,6.736,
2007-08,6.566,
2007-09,6.349,
2007-10,6.163,
2007-11,6.256,
2007-12,6.126,
2008-01,6.046,
2008-02,6.056,
2008-03,5.951,
2008-04,5.741,
2008-05,5.737,
2008-06,5.620,
2008-07,5.635,
2008-08,5.763,
2008-09,5.734,
2008-10,6.044,
2008-11,5.935,
2008-12,6.085,
2009-01,6.004,
2009-02,5.952,
2009-03,5.658,
2009-04,5.413,
2009-05,5.352,
2009-06,5.294,
2009-07,5.244,
2009-08,5.248,
2009-09,5.125,
2009-10,5.092,
2009-11,4.936,
2009-12,5.020,
2010-01,5.064,
2010-02,5.014,
2010-03,4.598,
2010-04,4.575,
2010-05,4.535,
2010-06,4.586,
2010-07,4.516,
2010-08,4.587,
2010-09,4.585,
2010-10,4.526,
2010-11,4.619,
2010-12,4.588,
2011-01,4.467,
2011-02,4.479,
2011-03,4.391,
2011-04,4.430,
2011-05,4.505,
2011-06,4.514,
2011-07,4.686,
2011-08,4.637,
2011-09,4.597,
2011-10,4.518,
2011-11,4.398,
2011-12,4.324,
2012-01,4.375,
2012-02,4.334,
2012-03,4.060,
2012-04,4.014,
2012-05,3.881,
2012-06,3.600,
2012-07,3.611,
2012-08,3.615,
2012-09,3.693,
2012-10,3.693,
2012-11,3.520,
2012-12,3.565,
2013-01,3.548,
2013-02,3.556,
2013-03,3.557,
2013-04,3.595,
2013-05,3.562,
2013-06,3.381,
2013-07,3.373,
2013-08,3.382,
2013-09,3.355,
2013-10,3.362,
2013-11,3.335,
2013-12,3.385,
2014-01,3.650,
2014-02,3.623,
2014-03,3.579,
2014-04,3.605,
2014-05,3.658,
2014-06,3.566,
2014-07,3.561,
2014-08,3.642,
2014-09,3.673,
2014-10,3.584,
2014-11,3.535,
2014-12,3.613,Provisional value
