"",BBK01.QUY939,BBK01.QUY939_FLAGS
"",Consolidated German banks: Foreign shares issued by foreign enterprises and households / Curacao / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:36:22,
2002-03,0.075,
2002-04,0.023,
2002-05,0.023,
2002-06,0.022,
2002-07,0.023,
2002-08,0.023,
2002-09,0.023,
2002-10,0.023,
2002-11,0.023,
2002-12,0.022,
2003-01,0.021,
2003-02,0.021,
2003-03,0.021,
2003-04,0.021,
2003-05,0.019,
2003-06,0.030,
2003-07,0.030,
2003-08,0.030,
2003-09,0.023,
2003-10,0.024,
2003-11,0.022,
2003-12,0.021,
2004-01,0.020,
2004-02,0.023,
2004-03,0.092,
2004-04,0.100,
2004-05,0.094,
2004-06,0.079,
2004-07,0.106,
2004-08,0.087,
2004-09,0.076,
2004-10,0.076,
2004-11,0.068,
2004-12,0.063,
2005-01,0.034,
2005-02,0.035,
2005-03,0.040,
2005-04,0.117,
2005-05,0.105,
2005-06,0.035,
2005-07,0.117,
2005-08,0.104,
2005-09,0.086,
2005-10,0.012,
2005-11,0.080,
2005-12,0.089,
2006-01,0.034,
2006-02,0.116,
2006-03,0.103,
2006-04,0.077,
2006-05,0.086,
2006-06,-0.012,
2006-07,0.001,
2006-08,0.056,
2006-09,0.077,
2006-10,0.069,
2006-11,0.047,
2006-12,0.108,
2007-01,0.102,
2007-02,0.063,
2007-03,-0.023,
2007-04,-0.084,
2007-05,-0.030,
2007-06,-0.026,
2007-07,1.694,
2007-08,-0.058,
2007-09,0.030,
2007-10,0.045,
2007-11,-0.039,
2007-12,-0.044,
2008-01,0.171,
2008-02,-0.010,
2008-03,0.014,
2008-04,0.076,
2008-05,0.055,
2008-06,0.024,
2008-07,-0.037,
2008-08,0.073,
2008-09,0.089,
2008-10,0.091,
2008-11,0.011,
2008-12,0.032,
2009-01,0.098,
2009-02,0.087,
2009-03,0.039,
2009-04,0.099,
2009-05,0.066,
2009-06,0.047,
2009-07,0.052,
2009-08,0.058,
2009-09,0.003,
2009-10,0.051,
2009-11,0.014,
2009-12,-0.026,
2010-01,0.004,
2010-02,-0.097,
2010-03,-0.125,
2010-04,-0.126,
2010-05,-0.108,
2010-06,-0.112,
2010-07,-0.089,
2010-08,-0.062,
2010-09,-0.045,
2010-10,-0.075,
2010-11,-0.116,
2010-12,-0.035,
2011-01,-0.034,
2011-02,-0.011,
2011-03,-0.017,
2011-04,0.019,
2011-05,-0.009,
2011-06,-0.036,
2011-07,-0.030,
2011-08,0.004,
2011-09,0.026,
2011-10,-0.092,
2011-11,-0.101,
2011-12,-0.015,
2012-01,-0.043,
2012-02,-0.045,
2012-03,-0.013,
2012-04,0.010,
2012-05,0.031,
2012-06,0.015,
2012-07,0.036,
2012-08,0.046,
2012-09,0.010,
2012-10,0.082,
2012-11,0.100,
2012-12,0.036,
2013-01,0.103,
2013-02,0.090,
2013-03,0.039,
2013-04,0.058,
2013-05,0.139,
2013-06,0.129,
2013-07,0.178,
2013-08,0.142,
2013-09,0.059,
2013-10,0.056,
2013-11,0.069,
2013-12,0.079,
2014-01,0.068,
2014-02,0.024,
2014-03,0.068,
2014-04,0.066,
2014-05,-0.011,
2014-06,-0.069,
2014-07,0.033,
2014-08,0.035,
2014-09,-0.059,
2014-10,-0.034,
