"",BBK01.OUL077,BBK01.OUL077_FLAGS
"","Securities portfolios / Shares, mutual fund shares and other securities / Credit cooperatives",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:49:15,
1965-01,0.019,
1965-02,0.019,
1965-03,0.019,
1965-04,0.019,
1965-05,0.020,
1965-06,0.019,
1965-07,0.020,
1965-08,0.021,
1965-09,0.021,
1965-10,0.020,
1965-11,0.020,
1965-12,0.021,
1966-01,0.023,
1966-02,0.024,
1966-03,0.022,
1966-04,0.020,
1966-05,0.019,
1966-06,0.016,
1966-07,0.016,
1966-08,0.016,
1966-09,0.020,
1966-10,0.015,
1966-11,0.016,
1966-12,0.018,
1967-01,0.017,
1967-02,0.017,
1967-03,0.018,
1967-04,0.017,
1967-05,0.017,
1967-06,0.017,
1967-07,0.017,
1967-08,0.017,
1967-09,0.017,
1967-10,0.017,
1967-11,0.017,
1967-12,0.017,
1968-01,0.016,
1968-02,0.018,
1968-03,0.014,
1968-04,0.018,
1968-05,0.018,
1968-06,0.018,
1968-07,0.021,
1968-08,0.019,
1968-09,0.021,
1968-10,0.020,
1968-11,0.021,
1968-12,0.022,
1969-01,0.035,
1969-02,0.041,
1969-03,0.043,
1969-04,0.045,
1969-05,0.047,
1969-06,0.046,
1969-07,0.047,
1969-08,0.047,
1969-09,0.048,
1969-10,0.049,
1969-11,0.050,
1969-12,0.051,
1970-01,0.051,
1970-02,0.051,
1970-03,0.051,
1970-04,0.051,
1970-05,0.051,
1970-06,0.051,
1970-07,0.052,
1970-08,0.053,
1970-09,0.052,
1970-10,0.053,
1970-11,0.053,
1970-12,0.053,
1971-01,0.051,
1971-02,0.049,
1971-03,0.049,
1971-04,0.049,
1971-05,0.049,
1971-06,0.049,
1971-07,0.049,
1971-08,0.050,
1971-09,0.050,
1971-10,0.051,
1971-11,0.052,
1971-12,0.050,
1972-01,0.052,
1972-02,0.071,
1972-03,0.071,
1972-04,0.071,
1972-05,0.070,
1972-06,0.071,
1972-07,0.072,
1972-08,0.073,
1972-09,0.074,
1972-10,0.073,
1972-11,0.075,
1972-12,0.056,
1973-01,0.054,
1973-02,0.054,
1973-03,0.054,
1973-04,0.051,
1973-05,0.052,
1973-06,0.052,
1973-07,0.054,
1973-08,0.053,
1973-09,0.053,
1973-10,0.052,
1973-11,0.054,
1973-12,0.062,
1974-01,0.059,
1974-02,0.057,
1974-03,0.056,
1974-04,0.053,
1974-05,0.055,
1974-06,0.054,
1974-07,0.066,
1974-08,0.067,
1974-09,0.067,
1974-10,0.059,
1974-11,0.061,
1974-12,0.060,
1975-01,0.059,
1975-02,0.057,
1975-03,0.061,
1975-04,0.064,
1975-05,0.072,
1975-06,0.077,
1975-07,0.079,
1975-08,0.085,
1975-09,0.083,
1975-10,0.084,
1975-11,0.091,
1975-12,0.086,
1976-01,0.094,
1976-02,0.100,
1976-03,0.109,
1976-04,0.114,
1976-05,0.115,
1976-06,0.117,
1976-07,0.117,
1976-08,0.120,
1976-09,0.118,
1976-10,0.119,
1976-11,0.133,
1976-12,0.144,
1977-01,0.165,
1977-02,0.174,
1977-03,0.185,
1977-04,0.189,
1977-05,0.193,
1977-06,0.197,
1977-07,0.196,
1977-08,0.213,
1977-09,0.223,
1977-10,0.228,
1977-11,0.248,
1977-12,0.266,
1978-01,0.292,
1978-02,0.304,
1978-03,0.311,
1978-04,0.329,
1978-05,0.328,
1978-06,0.345,
1978-07,0.312,
1978-08,0.314,
1978-09,0.299,
1978-10,0.292,
1978-11,0.299,
1978-12,0.300,
1979-01,0.302,
1979-02,0.294,
1979-03,0.289,
1979-04,0.283,
1979-05,0.276,
1979-06,0.275,
1979-07,0.269,
1979-08,0.260,
1979-09,0.256,
1979-10,0.244,
1979-11,0.244,
1979-12,0.247,
1980-01,0.244,
1980-02,0.239,
1980-03,0.240,
1980-04,0.238,
1980-05,0.238,
1980-06,0.239,
1980-07,0.234,
1980-08,0.225,
1980-09,0.225,
1980-10,0.224,
1980-11,0.225,
1980-12,0.227,
1981-01,0.222,
1981-02,0.216,
1981-03,0.213,
1981-04,0.210,
1981-05,0.206,
1981-06,0.223,
1981-07,0.209,
1981-08,0.204,
1981-09,0.205,
1981-10,0.190,
1981-11,0.190,
1981-12,0.185,
1982-01,0.175,
1982-02,0.173,
1982-03,0.171,
1982-04,0.170,
1982-05,0.170,
1982-06,0.170,
1982-07,0.174,
1982-08,0.174,
1982-09,0.168,
1982-10,0.167,
1982-11,0.171,
1982-12,0.165,
1983-01,0.154,
1983-02,0.151,
1983-03,0.153,
1983-04,0.149,
1983-05,0.147,
1983-06,0.142,
1983-07,0.141,
1983-08,0.141,
1983-09,0.142,
1983-10,0.135,
1983-11,0.142,
1983-12,0.138,
1984-01,0.145,
1984-02,0.146,
1984-03,0.149,
1984-04,0.150,
1984-05,0.152,
1984-06,0.171,
1984-07,0.177,
1984-08,0.177,
1984-09,0.173,
1984-10,0.152,
1984-11,0.159,
1984-12,0.153,
1985-01,0.147,
1985-02,0.139,
1985-03,0.139,
1985-04,0.139,
1985-05,0.139,
1985-06,0.144,
1985-07,0.150,
1985-08,0.151,
1985-09,0.151,
1985-10,0.144,
1985-11,0.154,
1985-12,0.173,
1986-01,0.180,
1986-02,0.207,
1986-03,0.219,
1986-04,0.290,
1986-05,0.309,
1986-06,0.326,
1986-07,0.342,
1986-08,0.336,
1986-09,0.344,
1986-10,0.387,
1986-11,0.415,
1986-12,0.421,
1987-01,0.436,
1987-02,0.459,
1987-03,0.471,
1987-04,0.486,
1987-05,0.524,
1987-06,0.564,
1987-07,0.609,
1987-08,0.623,
1987-09,0.635,
1987-10,0.642,
1987-11,0.657,
1987-12,0.671,
1988-01,0.703,
1988-02,0.719,
1988-03,0.746,
1988-04,0.782,
1988-05,0.804,
1988-06,0.789,
1988-07,0.798,
1988-08,0.788,
1988-09,0.773,
1988-10,0.784,
1988-11,0.826,
1988-12,0.796,
1989-01,0.832,
1989-02,0.820,
1989-03,0.808,
1989-04,0.788,
1989-05,0.785,
1989-06,0.752,
1989-07,0.753,
1989-08,0.733,
1989-09,0.736,
1989-10,0.738,
1989-11,0.752,
1989-12,0.784,
1990-01,0.762,
1990-02,0.757,
1990-03,0.746,
1990-04,0.755,
1990-05,0.757,
1990-06,0.759,
1990-07,0.761,
1990-08,0.786,
1990-09,0.790,
1990-10,0.801,
1990-11,0.809,
1990-12,0.809,
1991-01,0.810,
1991-02,0.830,
1991-03,0.936,
1991-04,1.007,
1991-05,0.992,
1991-06,1.053,
1991-07,1.067,
1991-08,1.072,
1991-09,1.130,
1991-10,1.140,
1991-11,1.153,
1991-12,1.135,
1992-01,1.214,
1992-02,1.253,
1992-03,1.286,
1992-04,1.309,
1992-05,1.380,
1992-06,1.394,
1992-07,1.406,
1992-08,1.446,
1992-09,1.476,
1992-10,1.528,
1992-11,1.873,
1992-12,1.693,
1993-01,1.696,
1993-02,1.955,
1993-03,1.974,
1993-04,1.965,
1993-05,2.003,
1993-06,2.166,
1993-07,2.226,
1993-08,2.262,
1993-09,2.328,
1993-10,2.337,
1993-11,2.410,
1993-12,2.603,
1994-01,2.667,
1994-02,2.723,
1994-03,2.777,
1994-04,2.792,
1994-05,2.884,
1994-06,2.994,
1994-07,3.108,
1994-08,3.157,
1994-09,3.151,
1994-10,3.227,
1994-11,3.271,
1994-12,3.255,
1995-01,3.220,
1995-02,3.226,
1995-03,3.279,
1995-04,3.273,
1995-05,3.291,
1995-06,3.419,
1995-07,3.377,
1995-08,3.387,
1995-09,3.477,
1995-10,3.442,
1995-11,3.454,
1995-12,3.514,
1996-01,3.596,
1996-02,3.682,
1996-03,3.940,
1996-04,3.996,
1996-05,4.179,
1996-06,4.234,
1996-07,4.221,
1996-08,4.252,
1996-09,4.270,
1996-10,4.305,
1996-11,4.371,
1996-12,4.472,
1997-01,4.664,
1997-02,4.790,
1997-03,4.911,
1997-04,5.087,
1997-05,5.373,
1997-06,5.494,
1997-07,5.671,
1997-08,5.916,
1997-09,6.167,
1997-10,6.155,
1997-11,6.256,
1997-12,6.581,
1998-01,6.878,
1998-02,6.918,
1998-03,7.194,
1998-04,7.650,
1998-05,7.881,
1998-06,8.131,
1998-07,8.621,
1998-08,8.938,
1998-09,9.206,
1998-10,9.331,
1998-11,9.518,
1998-12,9.952,
1999-01,10.360,
1999-02,10.730,
1999-03,11.249,
1999-04,11.392,
1999-05,11.826,
1999-06,12.216,
1999-07,12.486,
1999-08,12.737,
1999-09,12.855,
1999-10,12.965,
1999-11,13.129,
1999-12,15.369,
2000-01,15.477,
2000-02,15.536,
2000-03,15.747,
2000-04,16.111,
2000-05,16.431,
2000-06,16.538,
2000-07,16.702,
2000-08,16.772,
2000-09,16.953,
2000-10,17.132,
2000-11,17.328,
2000-12,17.765,
2001-01,18.455,
2001-02,18.684,
2001-03,18.876,
2001-04,19.235,
2001-05,19.470,
2001-06,19.735,
2001-07,20.058,
2001-08,20.230,
2001-09,20.287,
2001-10,20.415,
2001-11,20.909,
2001-12,21.553,
2002-01,22.030,
2002-02,22.142,
2002-03,22.353,
2002-04,22.768,
2002-05,22.826,
2002-06,23.109,
2002-07,22.942,
2002-08,23.171,
