"",BBK01.OUD284,BBK01.OUD284_FLAGS
"",Time deposits of resident households / for more than one year up to and including two years / Regional banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:20:02,
1999-01,0.180,
1999-02,0.186,
1999-03,0.174,
1999-04,0.166,
1999-05,0.155,
1999-06,0.339,
1999-07,0.348,
1999-08,0.363,
1999-09,0.384,
1999-10,0.435,
1999-11,0.468,
1999-12,0.487,
2000-01,0.541,
2000-02,0.611,
2000-03,0.672,
2000-04,1.092,
2000-05,1.124,
2000-06,0.836,
2000-07,0.886,
2000-08,0.960,
2000-09,1.054,
2000-10,1.171,
2000-11,1.278,
2000-12,1.361,
2001-01,1.451,
2001-02,1.483,
2001-03,1.511,
2001-04,1.545,
2001-05,1.563,
2001-06,1.571,
2001-07,1.580,
2001-08,1.627,
2001-09,1.671,
2001-10,1.724,
2001-11,1.756,
2001-12,1.753,
2002-01,1.735,
2002-02,1.710,
2002-03,1.695,
2002-04,1.738,
2002-05,1.751,
2002-06,1.753,
2002-07,1.754,
2002-08,1.745,
2002-09,1.737,
2002-10,1.702,
2002-11,1.672,
2002-12,1.709,
2003-01,1.666,
2003-02,1.669,
2003-03,1.648,
2003-04,1.625,
2003-05,1.605,
2003-06,1.595,
2003-07,1.551,
2003-08,1.493,
2003-09,1.443,
2003-10,1.372,
2003-11,1.346,
2003-12,1.343,
2004-01,1.318,
2004-02,1.297,
2004-03,1.280,
2004-04,1.261,
2004-05,1.234,
2004-06,1.212,
2004-07,1.191,
2004-08,1.167,
2004-09,1.126,
2004-10,1.094,
2004-11,1.084,
2004-12,0.301,
2005-01,0.291,
2005-02,0.293,
2005-03,0.295,
2005-04,0.254,
2005-05,0.259,
2005-06,0.423,
2005-07,0.436,
2005-08,0.438,
2005-09,0.436,
2005-10,0.436,
2005-11,0.440,
2005-12,0.445,
2006-01,0.456,
2006-02,0.453,
2006-03,0.473,
2006-04,0.484,
2006-05,0.475,
2006-06,0.486,
2006-07,0.515,
2006-08,0.527,
2006-09,0.566,
2006-10,0.585,
2006-11,0.460,
2006-12,0.494,
2007-01,0.502,
2007-02,0.518,
2007-03,0.607,
2007-04,0.653,
2007-05,0.696,
2007-06,0.742,
2007-07,0.832,
2007-08,0.913,
2007-09,0.998,
2007-10,1.247,
2007-11,1.552,
2007-12,1.912,
2008-01,2.318,
2008-02,2.675,
2008-03,2.789,
2008-04,2.952,
2008-05,3.035,
2008-06,3.258,
2008-07,3.641,
2008-08,3.917,
2008-09,4.196,
2008-10,4.432,
2008-11,4.822,
2008-12,5.189,
2009-01,5.324,
2009-02,5.258,
2009-03,5.459,
2009-04,5.583,
2009-05,5.611,
2009-06,5.926,
2009-07,5.936,
2009-08,5.700,
2009-09,5.498,
2009-10,5.434,
2009-11,5.334,
2009-12,5.315,
2010-01,4.945,
2010-02,5.039,
2010-03,4.831,
2010-04,4.598,
2010-05,4.284,
2010-06,4.137,
2010-07,3.996,
2010-08,3.955,
2010-09,4.012,
2010-10,4.097,
2010-11,4.180,
2010-12,4.275,
2011-01,4.409,
2011-02,4.537,
2011-03,4.481,
2011-04,4.458,
2011-05,4.271,
2011-06,4.292,
2011-07,4.430,
2011-08,4.742,
2011-09,4.996,
2011-10,5.217,
2011-11,5.360,
2011-12,5.465,
2012-01,5.496,
2012-02,5.672,
2012-03,5.784,
2012-04,5.768,
2012-05,5.790,
2012-06,5.768,
2012-07,5.620,
2012-08,5.505,
2012-09,5.300,
2012-10,5.213,
2012-11,5.592,
2012-12,5.877,
2013-01,6.443,
2013-02,6.413,
2013-03,6.385,
2013-04,6.322,
2013-05,6.239,
2013-06,5.787,
2013-07,5.334,
2013-08,5.055,
2013-09,4.876,
2013-10,4.748,
2013-11,4.716,
2013-12,4.695,
2014-01,4.581,
2014-02,4.502,
2014-03,4.371,
2014-04,4.305,
2014-05,4.273,
2014-06,4.336,
2014-07,4.365,
2014-08,4.389,
2014-09,4.466,
2014-10,4.439,
2014-11,4.049,
2014-12,3.709,Provisional value
