"",BBK01.QUY284,BBK01.QUY284_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign banks / Hungary / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:32:36,
2002-03,2.035,
2002-04,2.014,
2002-05,1.851,
2002-06,1.789,
2002-07,1.734,
2002-08,1.727,
2002-09,1.681,
2002-10,1.617,
2002-11,1.627,
2002-12,1.654,
2003-01,1.578,
2003-02,1.303,
2003-03,1.375,
2003-04,1.294,
2003-05,1.241,
2003-06,1.227,
2003-07,1.227,
2003-08,1.229,
2003-09,1.091,
2003-10,1.111,
2003-11,1.105,
2003-12,1.111,
2004-01,1.077,
2004-02,1.186,
2004-03,0.989,
2004-04,0.971,
2004-05,1.023,
2004-06,1.027,
2004-07,1.067,
2004-08,1.065,
2004-09,1.076,
2004-10,1.244,
2004-11,1.485,
2004-12,1.609,
2005-01,1.522,
2005-02,1.626,
2005-03,1.629,
2005-04,1.633,
2005-05,1.671,
2005-06,1.788,
2005-07,1.918,
2005-08,1.837,
2005-09,1.750,
2005-10,1.772,
2005-11,1.796,
2005-12,1.553,
2006-01,1.499,
2006-02,1.527,
2006-03,1.671,
2006-04,1.679,
2006-05,1.712,
2006-06,1.562,
2006-07,1.751,
2006-08,1.735,
2006-09,1.769,
2006-10,2.038,
2006-11,2.050,
2006-12,2.091,
2007-01,2.376,
2007-02,2.329,
2007-03,2.459,
2007-04,2.655,
2007-05,2.491,
2007-06,2.679,
2007-07,2.455,
2007-08,2.576,
2007-09,2.628,
2007-10,2.628,
2007-11,2.868,
2007-12,2.795,
2008-01,3.192,
2008-02,2.850,
2008-03,2.863,
2008-04,2.924,
2008-05,3.110,
2008-06,3.303,
2008-07,3.351,
2008-08,3.182,
2008-09,3.516,
2008-10,3.084,
2008-11,3.059,
2008-12,3.341,
2009-01,3.342,
2009-02,3.479,
2009-03,3.295,
2009-04,3.267,
2009-05,3.189,
2009-06,3.403,
2009-07,2.975,
2009-08,3.061,
2009-09,2.806,
2009-10,2.564,
2009-11,2.936,
2009-12,2.697,
2010-01,2.870,
2010-02,3.297,
2010-03,3.107,
2010-04,2.911,
2010-05,2.724,
2010-06,2.781,
2010-07,2.723,
2010-08,2.932,
2010-09,2.337,
2010-10,2.323,
2010-11,2.203,
2010-12,1.918,
2011-01,1.731,
2011-02,1.899,
2011-03,1.695,
2011-04,1.852,
2011-05,2.288,
2011-06,2.200,
2011-07,2.114,
2011-08,1.934,
2011-09,1.867,
2011-10,1.888,
2011-11,1.777,
2011-12,1.590,
2012-01,1.556,
2012-02,1.710,
2012-03,1.424,
2012-04,1.383,
2012-05,1.537,
2012-06,1.768,
2012-07,1.817,
2012-08,2.096,
2012-09,1.803,
2012-10,1.818,
2012-11,1.521,
2012-12,1.646,
2013-01,1.567,
2013-02,1.508,
2013-03,1.247,
2013-04,1.372,
2013-05,1.366,
2013-06,1.503,
2013-07,1.321,
2013-08,1.229,
2013-09,1.218,
2013-10,0.949,
2013-11,0.858,
2013-12,0.978,
2014-01,0.855,
2014-02,0.879,
2014-03,0.741,
2014-04,0.726,
2014-05,0.981,
2014-06,0.974,
2014-07,0.993,
2014-08,0.176,
2014-09,0.174,
2014-10,0.175,
