"",BBK01.OUL206,BBK01.OUL206_FLAGS
"",Time deposits of domestic enterprises (non-MFIs) / for more than one year up to and including two years / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:19:01,
1968-12,0.067,
1969-01,0.053,
1969-02,0.052,
1969-03,0.050,
1969-04,0.046,
1969-05,0.047,
1969-06,0.047,
1969-07,0.046,
1969-08,0.044,
1969-09,0.043,
1969-10,0.044,
1969-11,0.042,
1969-12,0.042,
1970-01,0.041,
1970-02,0.041,
1970-03,0.039,
1970-04,0.039,
1970-05,0.039,
1970-06,0.036,
1970-07,0.038,
1970-08,0.036,
1970-09,0.034,
1970-10,0.033,
1970-11,0.032,
1970-12,0.033,
1971-01,0.032,
1971-02,0.032,
1971-03,0.031,
1971-04,0.029,
1971-05,0.029,
1971-06,0.028,
1971-07,0.028,
1971-08,0.029,
1971-09,0.029,
1971-10,0.028,
1971-11,0.029,
1971-12,0.027,
1972-01,0.025,
1972-02,0.025,
1972-03,0.024,
1972-04,0.023,
1972-05,0.023,
1972-06,0.024,
1972-07,0.022,
1972-08,0.025,
1972-09,0.025,
1972-10,0.025,
1972-11,0.024,
1972-12,0.024,
1973-01,0.036,
1973-02,0.038,
1973-03,0.036,
1973-04,0.037,
1973-05,0.035,
1973-06,0.032,
1973-07,0.031,
1973-08,0.033,
1973-09,0.033,
1973-10,0.033,
1973-11,0.033,
1973-12,0.034,
1974-01,0.021,
1974-02,0.020,
1974-03,0.019,
1974-04,0.018,
1974-05,0.016,
1974-06,0.016,
1974-07,0.015,
1974-08,0.014,
1974-09,0.013,
1974-10,0.013,
1974-11,0.013,
1974-12,0.013,
1975-01,0.010,
1975-02,0.010,
1975-03,0.011,
1975-04,0.010,
1975-05,0.009,
1975-06,0.009,
1975-07,0.008,
1975-08,0.008,
1975-09,0.008,
1975-10,0.007,
1975-11,0.008,
1975-12,0.007,
1976-01,0.007,
1976-02,0.007,
1976-03,0.008,
1976-04,0.008,
1976-05,0.008,
1976-06,0.008,
1976-07,0.008,
1976-08,0.008,
1976-09,0.008,
1976-10,0.008,
1976-11,0.008,
1976-12,0.010,
1977-01,0.011,
1977-02,0.012,
1977-03,0.012,
1977-04,0.012,
1977-05,0.013,
1977-06,0.013,
1977-07,0.013,
1977-08,0.014,
1977-09,0.013,
1977-10,0.013,
1977-11,0.014,
1977-12,0.016,
1978-01,0.017,
1978-02,0.019,
1978-03,0.018,
1978-04,0.020,
1978-05,0.020,
1978-06,0.019,
1978-07,0.021,
1978-08,0.030,
1978-09,0.032,
1978-10,0.034,
1978-11,0.034,
1978-12,0.034,
1979-01,0.039,
1979-02,0.039,
1979-03,0.045,
1979-04,0.046,
1979-05,0.049,
1979-06,0.049,
1979-07,0.052,
1979-08,0.051,
1979-09,0.050,
1979-10,0.053,
1979-11,0.054,
1979-12,0.067,
1980-01,0.062,
1980-02,0.065,
1980-03,0.060,
1980-04,0.057,
1980-05,0.057,
1980-06,0.048,
1980-07,0.052,
1980-08,0.048,
1980-09,0.046,
1980-10,0.048,
1980-11,0.051,
1980-12,0.047,
1981-01,0.047,
1981-02,0.041,
1981-03,0.044,
1981-04,0.042,
1981-05,0.042,
1981-06,0.040,
1981-07,0.037,
1981-08,0.037,
1981-09,0.037,
1981-10,0.035,
1981-11,0.038,
1981-12,0.035,
1982-01,0.035,
1982-02,0.035,
1982-03,0.035,
1982-04,0.036,
1982-05,0.035,
1982-06,0.030,
1982-07,0.031,
1982-08,0.029,
1982-09,0.030,
1982-10,0.036,
1982-11,0.027,
1982-12,0.025,
1983-01,0.023,
1983-02,0.024,
1983-03,0.022,
1983-04,0.023,
1983-05,0.024,
1983-06,0.024,
1983-07,0.026,
1983-08,0.026,
1983-09,0.026,
1983-10,0.026,
1983-11,0.026,
1983-12,0.029,
1984-01,0.033,
1984-02,0.033,
1984-03,0.033,
1984-04,0.030,
1984-05,0.031,
1984-06,0.033,
1984-07,0.033,
1984-08,0.033,
1984-09,0.038,
1984-10,0.037,
1984-11,0.037,
1984-12,0.037,
1985-01,0.037,
1985-02,0.038,
1985-03,0.038,
1985-04,0.038,
1985-05,0.039,
1985-06,0.040,
1985-07,0.044,
1985-08,0.043,
1985-09,0.042,
1985-10,0.039,
1985-11,0.039,
1985-12,0.045,
1986-01,0.046,
1986-02,0.048,
1986-03,0.054,
1986-04,0.057,
1986-05,0.052,
1986-06,0.051,
1986-07,0.055,
1986-08,0.057,
1986-09,0.053,
1986-10,0.055,
1986-11,0.064,
1986-12,0.061,
1987-01,0.062,
1987-02,0.060,
1987-03,0.061,
1987-04,0.069,
1987-05,0.069,
1987-06,0.063,
1987-07,0.071,
1987-08,0.068,
1987-09,0.069,
1987-10,0.068,
1987-11,0.064,
1987-12,0.073,
1988-01,0.076,
1988-02,0.078,
1988-03,0.075,
1988-04,0.071,
1988-05,0.071,
1988-06,0.062,
1988-07,0.060,
1988-08,0.052,
1988-09,0.052,
1988-10,0.052,
1988-11,0.055,
1988-12,0.048,
1989-01,0.043,
1989-02,0.039,
1989-03,0.038,
1989-04,0.036,
1989-05,0.037,
1989-06,0.040,
1989-07,0.040,
1989-08,0.042,
1989-09,0.041,
1989-10,0.041,
1989-11,0.040,
1989-12,0.036,
1990-01,0.036,
1990-02,0.046,
1990-03,0.049,
1990-04,0.049,
1990-05,0.049,
1990-06,0.063,
1990-07,0.065,
1990-08,0.061,
1990-09,0.065,
1990-10,0.067,
1990-11,0.062,
1990-12,0.065,
1991-01,0.060,
1991-02,0.049,
1991-03,0.046,
1991-04,0.040,
1991-05,0.041,
1991-06,0.044,
1991-07,0.043,
1991-08,0.042,
1991-09,0.042,
1991-10,0.044,
1991-11,0.043,
1991-12,0.045,
1992-01,0.045,
1992-02,0.045,
1992-03,0.046,
1992-04,0.046,
1992-05,0.046,
1992-06,0.050,
1992-07,0.050,
1992-08,0.047,
1992-09,0.050,
1992-10,0.049,
1992-11,0.049,
1992-12,0.046,
1993-01,0.052,
1993-02,0.052,
1993-03,0.052,
1993-04,0.059,
1993-05,0.058,
1993-06,0.059,
1993-07,0.053,
1993-08,0.056,
1993-09,0.058,
1993-10,0.061,
1993-11,0.066,
1993-12,0.067,
1994-01,0.063,
1994-02,0.065,
1994-03,0.073,
1994-04,0.085,
1994-05,0.086,
1994-06,0.090,
1994-07,0.101,
1994-08,0.096,
1994-09,0.100,
1994-10,0.101,
1994-11,0.105,
1994-12,0.112,
1995-01,0.132,
1995-02,0.142,
1995-03,0.143,
1995-04,0.157,
1995-05,0.172,
1995-06,0.180,
1995-07,0.222,
1995-08,0.243,
1995-09,0.231,
1995-10,0.238,
1995-11,0.256,
1995-12,0.270,
1996-01,0.277,
1996-02,0.271,
1996-03,0.276,
1996-04,0.284,
1996-05,0.276,
1996-06,0.298,
1996-07,0.296,
1996-08,0.285,
1996-09,0.298,
1996-10,0.292,
1996-11,0.296,
1996-12,0.296,
1997-01,0.289,
1997-02,0.281,
1997-03,0.290,
1997-04,0.277,
1997-05,0.279,
1997-06,0.271,
1997-07,0.258,
1997-08,0.237,
1997-09,0.234,
1997-10,0.237,
1997-11,0.247,
1997-12,0.250,
1998-01,0.252,
1998-02,0.254,
1998-03,0.253,
1998-04,0.251,
1998-05,0.253,
1998-06,0.246,
1998-07,0.265,
1998-08,0.286,
1998-09,0.307,
1998-10,0.318,
1998-11,0.336,
1998-12,0.341,
1999-01,0.200,
1999-02,0.209,
1999-03,0.205,
1999-04,0.197,
1999-05,0.206,
1999-06,0.202,
1999-07,0.208,
1999-08,0.217,
1999-09,0.213,
1999-10,0.225,
1999-11,0.248,
1999-12,0.255,
2000-01,0.270,
2000-02,0.290,
2000-03,0.298,
2000-04,0.298,
2000-05,0.317,
2000-06,0.314,
2000-07,0.312,
2000-08,0.330,
2000-09,0.341,
2000-10,0.348,
2000-11,0.335,
2000-12,0.379,
2001-01,0.406,
2001-02,0.390,
2001-03,0.391,
2001-04,0.382,
2001-05,0.380,
2001-06,0.378,
2001-07,0.337,
2001-08,0.354,
2001-09,0.346,
2001-10,0.344,
2001-11,0.327,
2001-12,0.324,
2002-01,0.310,
2002-02,0.314,
2002-03,0.326,
2002-04,0.329,
2002-05,0.331,
2002-06,0.328,
2002-07,0.356,
2002-08,0.353,
2002-09,0.353,
2002-10,0.357,
2002-11,0.378,
2002-12,0.355,
2003-01,0.319,
2003-02,0.311,
2003-03,0.303,
2003-04,0.309,
2003-05,0.313,
2003-06,0.323,
2003-07,0.333,
2003-08,0.333,
2003-09,0.325,
2003-10,0.319,
2003-11,0.308,
2003-12,0.312,
2004-01,0.318,
2004-02,0.330,
2004-03,0.328,
2004-04,0.314,
2004-05,0.326,
2004-06,0.328,
2004-07,0.330,
2004-08,0.327,
2004-09,0.341,
2004-10,0.351,
2004-11,0.347,
2004-12,0.344,
2005-01,0.357,
2005-02,0.346,
2005-03,0.353,
2005-04,0.351,
2005-05,0.347,
2005-06,0.348,
2005-07,0.348,
2005-08,0.320,
2005-09,0.385,
2005-10,0.505,
2005-11,0.463,
2005-12,0.566,
2006-01,0.555,
2006-02,0.591,
2006-03,0.644,
2006-04,0.645,
2006-05,0.697,
2006-06,0.714,
2006-07,0.703,
2006-08,0.693,
2006-09,0.725,
2006-10,0.751,
2006-11,0.755,
2006-12,0.743,
2007-01,0.750,
2007-02,0.765,
2007-03,0.841,
2007-04,0.836,
2007-05,0.858,
2007-06,0.922,
2007-07,0.897,
2007-08,0.862,
2007-09,0.856,
2007-10,0.799,
2007-11,0.811,
2007-12,0.824,
2008-01,0.801,
2008-02,0.749,
2008-03,0.717,
2008-04,0.696,
2008-05,0.646,
2008-06,0.697,
2008-07,0.736,
2008-08,0.751,
2008-09,0.824,
2008-10,0.870,
2008-11,0.844,
2008-12,0.774,
2009-01,0.727,
2009-02,0.708,
2009-03,0.673,
2009-04,0.743,
2009-05,0.872,
2009-06,0.849,
2009-07,0.844,
2009-08,0.864,
2009-09,0.869,
2009-10,0.886,
2009-11,0.921,
2009-12,0.954,
2010-01,0.964,
2010-02,0.943,
2010-03,0.972,
2010-04,0.969,
2010-05,0.975,
2010-06,1.003,
2010-07,1.035,
2010-08,1.071,
2010-09,1.075,
2010-10,1.102,
2010-11,1.122,
2010-12,1.121,
2011-01,1.146,
2011-02,1.184,
2011-03,1.213,
2011-04,1.224,
2011-05,1.183,
2011-06,1.180,
2011-07,1.143,
2011-08,1.115,
2011-09,1.162,
2011-10,1.122,
2011-11,1.065,
2011-12,1.274,
2012-01,1.297,
2012-02,1.242,
2012-03,1.246,
2012-04,1.194,
2012-05,1.179,
2012-06,1.183,
2012-07,1.157,
2012-08,1.176,
2012-09,1.148,
2012-10,1.115,
2012-11,1.151,
2012-12,1.032,
2013-01,1.008,
2013-02,1.006,
2013-03,1.002,
2013-04,0.979,
2013-05,1.050,
2013-06,1.000,
2013-07,0.978,
2013-08,1.029,
2013-09,1.055,
2013-10,1.097,
2013-11,1.151,
2013-12,1.103,
2014-01,1.138,
2014-02,1.161,
2014-03,1.201,
2014-04,1.204,
2014-05,1.426,
2014-06,1.412,
2014-07,1.426,
2014-08,1.412,
2014-09,1.438,
2014-10,1.515,
2014-11,1.461,
2014-12,1.367,Provisional value
