"",BBK01.OUM154,BBK01.OUM154_FLAGS
2003-01,0.013,
2003-02,0.001,
2003-03,0.004,
2003-04,-,Nothing exists
2003-05,-,Nothing exists
2003-06,-,Nothing exists
2003-07,-,Nothing exists
2003-08,-,Nothing exists
2003-09,0.005,
2003-10,0.002,
2003-11,0.001,
2003-12,0.004,
2004-01,0.014,
2004-02,0.001,
2004-03,0.023,
2004-04,0.010,
2004-05,0.019,
2004-06,0.021,
2004-07,0.014,
2004-08,0.009,
2004-09,0.014,
2004-10,0.015,
2004-11,-,Nothing exists
2004-12,-,Nothing exists
2005-01,0.001,
2005-02,0.007,
2005-03,0.009,
2005-04,0.004,
2005-05,0.001,
2005-06,0.006,
2005-07,0.003,
2005-08,0.051,
2005-09,0.028,
2005-10,0.003,
2005-11,0.006,
2005-12,0.004,
2006-01,0.014,
2006-02,0.001,
2006-03,0.018,
2006-04,-,Nothing exists
2006-05,0.002,
2006-06,0.003,
2006-07,0.008,
2006-08,0.002,
2006-09,0.028,
2006-10,0.004,
2006-11,0.004,
2006-12,0.040,
2007-01,0.011,
2007-02,0.012,
2007-03,0.066,
2007-04,0.012,
2007-05,0.001,
2007-06,0.029,
2007-07,0.011,
2007-08,-,Nothing exists
2007-09,0.009,
2007-10,0.005,
2007-11,0.001,
2007-12,0.068,
2008-01,0.004,
2008-02,0.001,
2008-03,0.008,
2008-04,0.001,
2008-05,0.003,
2008-06,0.018,
2008-07,0.002,
2008-08,0.008,
2008-09,0.023,
2008-10,0.001,
2008-11,0.002,
2008-12,0.096,
2009-01,0.002,
2009-02,0.002,
2009-03,0.012,
2009-04,0.021,
2009-05,0.025,
2009-06,0.028,
2009-07,0.001,
2009-08,0.001,
2009-09,0.008,
2009-10,0.011,
2009-11,0.031,
2009-12,0.004,
2010-01,0.003,
2010-02,0.004,
2010-03,0.010,
2010-04,0.007,
2010-05,0.001,
2010-06,0.006,
2010-07,-,Nothing exists
2010-08,0.006,
2010-09,0.041,
2010-10,0.053,
2010-11,0.038,
2010-12,0.044,
2011-01,0.042,
2011-02,0.054,
2011-03,0.057,
2011-04,0.107,
2011-05,0.138,
2011-06,0.187,
2011-07,0.175,
2011-08,0.194,
2011-09,0.110,
2011-10,0.015,
2011-11,0.010,
2011-12,0.025,
2012-01,0.016,
2012-02,0.053,
2012-03,0.050,
2012-04,0.081,
2012-05,0.142,
2012-06,0.090,
2012-07,0.060,
2012-08,0.148,
2012-09,0.077,
2012-10,0.078,
2012-11,0.142,
2012-12,0.109,
2013-01,0.060,
2013-02,0.094,
2013-03,0.103,
2013-04,0.123,
2013-05,0.232,
2013-06,0.203,
2013-07,0.102,
2013-08,0.295,
2013-09,0.218,
2013-10,0.166,
2013-11,0.196,
2013-12,0.118,
2014-01,0.076,
2014-02,0.104,
2014-03,0.093,
2014-04,0.098,
2014-05,0.096,
2014-06,0.124,
2014-07,0.161,
2014-08,0.231,
2014-09,0.168,
2014-10,0.121,
2014-11,0.186,
2014-12,0.230,Provisional value
