"",BBK01.OUG348,BBK01.OUG348_FLAGS
"",Loans to the Federal Government and its special funds / Total / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:55:27,
1999-01,23.459,
1999-02,22.925,
1999-03,24.068,
1999-04,22.091,
1999-05,20.476,
1999-06,18.984,
1999-07,20.301,
1999-08,18.721,
1999-09,19.819,
1999-10,19.937,
1999-11,17.585,
1999-12,17.998,
2000-01,20.948,
2000-02,17.288,
2000-03,17.840,
2000-04,17.593,
2000-05,16.811,
2000-06,18.005,
2000-07,16.387,
2000-08,17.596,
2000-09,13.153,
2000-10,13.903,
2000-11,11.443,
2000-12,10.955,
2001-01,12.819,
2001-02,13.022,
2001-03,16.343,
2001-04,11.567,
2001-05,11.916,
2001-06,9.720,
2001-07,10.678,
2001-08,10.382,
2001-09,10.005,
2001-10,10.095,
2001-11,12.576,
2001-12,9.196,
2002-01,9.680,
2002-02,11.222,
2002-03,7.944,
2002-04,6.896,
2002-05,7.902,
2002-06,7.674,
2002-07,9.773,
2002-08,7.309,
2002-09,6.664,
2002-10,6.624,
2002-11,6.977,
2002-12,8.112,
2003-01,14.836,
2003-02,12.505,
2003-03,13.740,
2003-04,9.767,
2003-05,10.192,
2003-06,7.779,
2003-07,13.775,
2003-08,8.703,
2003-09,8.195,
2003-10,7.703,
2003-11,9.218,
2003-12,7.917,
2004-01,8.211,
2004-02,7.781,
2004-03,12.565,
2004-04,7.521,
2004-05,7.762,
2004-06,7.598,
2004-07,10.936,
2004-08,9.734,
2004-09,7.683,
2004-10,10.816,
2004-11,8.155,
2004-12,5.733,
2005-01,11.054,
2005-02,8.906,
2005-03,5.925,
2005-04,7.473,
2005-05,11.043,
2005-06,4.901,
2005-07,6.096,
2005-08,4.972,
2005-09,4.814,
2005-10,4.867,
2005-11,4.411,
2005-12,4.215,
2006-01,5.754,
2006-02,4.107,
2006-03,5.030,
2006-04,4.194,
2006-05,4.202,
2006-06,4.185,
2006-07,4.182,
2006-08,4.162,
2006-09,4.113,
2006-10,4.255,
2006-11,4.903,
2006-12,4.051,
2007-01,4.033,
2007-02,4.015,
2007-03,3.924,
2007-04,4.183,
2007-05,4.253,
2007-06,3.980,
2007-07,4.041,
2007-08,4.490,
2007-09,3.834,
2007-10,3.477,
2007-11,4.838,
2007-12,3.438,
2008-01,3.402,
2008-02,3.387,
2008-03,3.401,
2008-04,3.455,
2008-05,3.413,
2008-06,3.520,
2008-07,3.366,
2008-08,3.996,
2008-09,3.331,
2008-10,3.354,
2008-11,3.338,
2008-12,3.307,
2009-01,3.310,
2009-02,3.206,
2009-03,3.211,
2009-04,3.054,
2009-05,3.093,
2009-06,3.060,
2009-07,3.035,
2009-08,3.008,
2009-09,3.019,
2009-10,3.037,
2009-11,3.022,
2009-12,2.875,
2010-01,2.860,
2010-02,2.895,
2010-03,2.855,
2010-04,2.846,
2010-05,2.665,
2010-06,2.753,
2010-07,2.698,
2010-08,2.729,
2010-09,2.696,
2010-10,2.903,
2010-11,5.083,
2010-12,6.477,
2011-01,6.833,
2011-02,6.699,
2011-03,7.166,
2011-04,7.870,
2011-05,9.682,
2011-06,9.601,
2011-07,9.900,
2011-08,11.201,
2011-09,12.780,
2011-10,15.081,
2011-11,13.358,
2011-12,13.266,
2012-01,12.878,
2012-02,13.740,
2012-03,13.137,
2012-04,12.593,
2012-05,12.539,
2012-06,12.371,
2012-07,11.451,
2012-08,10.281,
2012-09,10.394,
2012-10,9.985,
2012-11,9.571,
2012-12,9.307,
2013-01,8.594,
2013-02,6.647,
2013-03,5.704,
2013-04,5.027,
2013-05,4.583,
2013-06,4.044,
2013-07,3.726,
2013-08,3.741,
2013-09,3.740,
2013-10,3.735,
2013-11,3.653,
2013-12,3.610,
2014-01,3.561,
2014-02,3.495,
2014-03,2.963,
2014-04,2.905,
2014-05,2.137,
2014-06,2.103,
2014-07,2.062,
2014-08,2.198,
2014-09,2.201,
2014-10,2.085,
2014-11,2.103,
2014-12,2.325,Provisional value
