"",BBK01.QUW904,BBK01.QUW904_FLAGS
"",Foreign subsidiaries in Luxembourg: Short-term loans and advances to foreign banks / Outside the country of domicile of the subsidiary / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:13:13,
2001-12,23.899,
2002-01,25.461,
2002-02,29.651,
2002-03,23.642,
2002-04,24.934,
2002-05,21.168,
2002-06,20.542,
2002-07,18.091,
2002-08,17.523,
2002-09,20.233,
2002-10,18.888,
2002-11,21.247,
2002-12,20.489,
2003-01,23.445,
2003-02,25.145,
2003-03,19.543,
2003-04,17.717,
2003-05,18.118,
2003-06,16.852,
2003-07,22.801,
2003-08,18.195,
2003-09,16.086,
2003-10,17.672,
2003-11,18.037,
2003-12,17.912,
2004-01,15.557,
2004-02,18.089,
2004-03,17.582,
2004-04,15.984,
2004-05,16.395,
2004-06,17.682,
2004-07,17.435,
2004-08,17.433,
2004-09,17.208,
2004-10,16.744,
2004-11,16.562,
2004-12,21.808,
2005-01,23.168,
2005-02,21.348,
2005-03,20.951,
2005-04,20.840,
2005-05,19.139,
2005-06,20.089,
2005-07,17.745,
2005-08,20.641,
2005-09,23.380,
2005-10,20.797,
2005-11,17.366,
2005-12,18.705,
2006-01,19.769,
2006-02,20.190,
2006-03,18.850,
2006-04,18.455,
2006-05,17.126,
2006-06,20.306,
2006-07,20.393,
2006-08,20.503,
2006-09,23.065,
2006-10,24.730,
2006-11,24.840,
2006-12,18.737,
2007-01,20.971,
2007-02,22.507,
2007-03,23.851,
2007-04,23.174,
2007-05,22.949,
2007-06,25.077,
2007-07,22.743,
2007-08,24.112,
2007-09,21.686,
2007-10,18.222,
2007-11,17.685,
2007-12,16.882,
2008-01,17.899,
2008-02,18.415,
2008-03,16.825,
2008-04,17.691,
2008-05,14.061,
2008-06,15.314,
2008-07,15.645,
2008-08,17.203,
2008-09,16.941,
2008-10,17.788,
2008-11,14.738,
2008-12,12.311,
2009-01,11.886,
2009-02,11.949,
2009-03,12.120,
2009-04,12.015,
2009-05,11.408,
2009-06,9.023,
2009-07,9.278,
2009-08,9.354,
2009-09,10.903,
2009-10,8.934,
2009-11,9.081,
2009-12,8.423,
2010-01,8.806,
2010-02,8.814,
2010-03,9.736,
2010-04,9.782,
2010-05,10.473,
2010-06,9.117,
2010-07,7.632,
2010-08,7.322,
2010-09,6.919,
2010-10,7.612,
2010-11,7.176,
2010-12,6.620,
2011-01,4.473,
2011-02,5.287,
2011-03,4.908,
2011-04,5.364,
2011-05,5.643,
2011-06,6.335,
2011-07,5.793,
2011-08,6.462,
2011-09,6.095,
2011-10,6.408,
2011-11,7.521,
2011-12,7.109,
2012-01,8.720,
2012-02,9.334,
2012-03,9.095,
2012-04,10.401,
2012-05,11.171,
2012-06,11.006,
2012-07,11.524,
2012-08,11.211,
2012-09,10.645,
2012-10,13.122,
2012-11,12.669,
2012-12,8.674,
2013-01,8.428,
2013-02,8.558,
2013-03,8.687,
2013-04,8.882,
2013-05,9.065,
2013-06,8.597,
2013-07,8.391,
2013-08,8.544,
2013-09,7.008,
2013-10,6.234,
2013-11,6.553,
2013-12,5.937,
2014-01,6.064,
2014-02,5.546,
2014-03,6.783,
2014-04,6.920,
2014-05,7.840,
2014-06,7.702,
2014-07,6.842,
2014-08,6.918,
2014-09,6.492,
2014-10,6.143,
2014-11,5.814,
