"",BBK01.QUX170,BBK01.QUX170_FLAGS
"",All foreign subsidiaries: Long-term loans and advances to non-residents / Canada / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:19:51,
2001-12,1.313,
2002-01,1.279,
2002-02,1.176,
2002-03,1.096,
2002-04,0.771,
2002-05,0.720,
2002-06,0.583,
2002-07,0.646,
2002-08,0.709,
2002-09,0.600,
2002-10,0.637,
2002-11,0.685,
2002-12,0.600,
2003-01,0.620,
2003-02,0.627,
2003-03,0.536,
2003-04,0.608,
2003-05,0.834,
2003-06,0.924,
2003-07,1.032,
2003-08,0.987,
2003-09,0.895,
2003-10,0.928,
2003-11,0.886,
2003-12,0.997,
2004-01,0.881,
2004-02,0.811,
2004-03,0.834,
2004-04,0.858,
2004-05,0.865,
2004-06,0.876,
2004-07,1.088,
2004-08,0.770,
2004-09,0.844,
2004-10,0.792,
2004-11,0.872,
2004-12,0.959,
2005-01,0.845,
2005-02,0.849,
2005-03,0.804,
2005-04,0.928,
2005-05,0.880,
2005-06,1.054,
2005-07,1.080,
2005-08,0.923,
2005-09,1.102,
2005-10,1.092,
2005-11,1.297,
2005-12,1.414,
2006-01,1.422,
2006-02,1.436,
2006-03,0.429,
2006-04,0.421,
2006-05,0.602,
2006-06,0.607,
2006-07,0.651,
2006-08,0.630,
2006-09,0.617,
2006-10,0.590,
2006-11,0.566,
2006-12,0.553,
2007-01,0.481,
2007-02,0.473,
2007-03,0.389,
2007-04,0.381,
2007-05,0.388,
2007-06,0.293,
2007-07,0.312,
2007-08,0.314,
2007-09,0.329,
2007-10,0.317,
2007-11,0.306,
2007-12,0.316,
2008-01,0.294,
2008-02,0.287,
2008-03,0.275,
2008-04,0.246,
2008-05,0.248,
2008-06,0.276,
2008-07,0.275,
2008-08,0.283,
2008-09,0.262,
2008-10,0.232,
2008-11,0.237,
2008-12,0.223,
2009-01,0.206,
2009-02,0.215,
2009-03,0.214,
2009-04,0.217,
2009-05,0.214,
2009-06,0.200,
2009-07,0.201,
2009-08,0.208,
2009-09,0.208,
2009-10,0.208,
2009-11,0.199,
2009-12,0.205,
2010-01,0.207,
2010-02,0.213,
2010-03,0.212,
2010-04,0.216,
2010-05,0.113,
2010-06,0.108,
2010-07,0.097,
2010-08,0.097,
2010-09,0.093,
2010-10,0.092,
2010-11,0.097,
2010-12,0.147,
2011-01,0.130,
2011-02,0.141,
2011-03,0.136,
2011-04,0.139,
2011-05,0.140,
2011-06,0.133,
2011-07,0.133,
2011-08,0.128,
2011-09,0.133,
2011-10,0.151,
2011-11,0.132,
2011-12,0.150,
2012-01,0.146,
2012-02,0.135,
2012-03,0.147,
2012-04,0.141,
2012-05,0.146,
2012-06,0.148,
2012-07,0.135,
2012-08,0.142,
2012-09,0.235,
2012-10,0.137,
2012-11,0.107,
2012-12,0.101,
2013-01,0.095,
2013-02,0.060,
2013-03,0.060,
2013-04,0.059,
2013-05,0.059,
2013-06,0.054,
2013-07,0.056,
2013-08,0.089,
2013-09,0.106,
2013-10,0.103,
2013-11,0.103,
2013-12,0.099,
2014-01,0.102,
2014-02,0.099,
2014-03,0.097,
2014-04,0.095,
2014-05,0.096,
2014-06,0.094,
2014-07,0.095,
2014-08,0.080,
2014-09,0.077,
2014-10,0.075,
2014-11,0.075,
