"",BBK01.OUM243,BBK01.OUM243_FLAGS
"",Time deposits of domestic enterprises (non-MFIs) / for more than two years / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:19:09,
1999-01,111.574,
1999-02,111.687,
1999-03,112.308,
1999-04,112.970,
1999-05,113.418,
1999-06,113.585,
1999-07,115.164,
1999-08,116.097,
1999-09,116.107,
1999-10,116.623,
1999-11,116.706,
1999-12,116.868,
2000-01,117.767,
2000-02,118.796,
2000-03,119.380,
2000-04,119.516,
2000-05,119.982,
2000-06,120.675,
2000-07,121.157,
2000-08,121.690,
2000-09,121.640,
2000-10,121.456,
2000-11,120.867,
2000-12,121.148,
2001-01,121.430,
2001-02,121.440,
2001-03,121.885,
2001-04,121.543,
2001-05,122.437,
2001-06,122.515,
2001-07,122.219,
2001-08,122.066,
2001-09,122.408,
2001-10,122.649,
2001-11,122.303,
2001-12,122.328,
2002-01,123.277,
2002-02,124.499,
2002-03,125.181,
2002-04,124.630,
2002-05,124.754,
2002-06,124.722,
2002-07,125.291,
2002-08,124.396,
2002-09,124.138,
2002-10,124.225,
2002-11,124.237,
2002-12,124.346,
2003-01,124.504,
2003-02,125.166,
2003-03,125.162,
2003-04,125.964,
2003-05,125.658,
2003-06,124.205,
2003-07,125.842,
2003-08,127.769,
2003-09,127.721,
2003-10,128.347,
2003-11,127.625,
2003-12,126.879,
2004-01,126.748,
2004-02,127.194,
2004-03,127.455,
2004-04,128.278,
2004-05,130.168,
2004-06,131.708,
2004-07,133.065,
2004-08,133.649,
2004-09,134.417,
2004-10,135.328,
2004-11,136.926,
2004-12,137.766,
2005-01,137.699,
2005-02,138.892,
2005-03,140.034,
2005-04,140.757,
2005-05,140.630,
2005-06,140.799,
2005-07,140.900,
2005-08,141.955,
2005-09,144.797,
2005-10,146.087,
2005-11,147.665,
2005-12,146.282,
2006-01,147.255,
2006-02,153.143,
2006-03,150.780,
2006-04,152.283,
2006-05,154.290,
2006-06,155.837,
2006-07,157.141,
2006-08,158.787,
2006-09,159.092,
2006-10,157.311,
2006-11,157.994,
2006-12,160.091,
2007-01,160.601,
2007-02,162.497,
2007-03,162.253,
2007-04,163.216,
2007-05,163.763,
2007-06,165.143,
2007-07,165.971,
2007-08,166.616,
2007-09,166.731,
2007-10,165.327,
2007-11,165.751,
2007-12,165.514,
2008-01,165.688,
2008-02,165.313,
2008-03,165.539,
2008-04,165.721,
2008-05,166.128,
2008-06,166.401,
2008-07,166.712,
2008-08,166.985,
2008-09,166.598,
2008-10,166.485,
2008-11,166.751,
2008-12,166.734,
2009-01,168.379,
2009-02,167.930,
2009-03,167.801,
2009-04,168.263,
2009-05,168.557,
2009-06,168.497,
2009-07,168.024,
2009-08,167.893,
2009-09,167.914,
2009-10,167.629,
2009-11,167.197,
2009-12,166.516,
2010-01,165.095,
2010-02,165.179,
2010-03,165.252,
2010-04,164.991,
2010-05,163.829,
2010-06,163.121,
2010-07,162.890,
2010-08,162.697,
2010-09,163.034,
2010-10,162.512,
2010-11,161.880,
2010-12,161.976,
2011-01,161.999,
2011-02,161.689,
2011-03,160.642,
2011-04,160.657,
2011-05,160.270,
2011-06,159.642,
2011-07,159.305,
2011-08,159.090,
2011-09,157.567,
2011-10,156.987,
2011-11,156.502,
2011-12,155.382,
2012-01,154.542,
2012-02,153.152,
2012-03,151.653,
2012-04,151.375,
2012-05,146.172,
2012-06,145.610,
2012-07,144.733,
2012-08,144.109,
2012-09,143.622,
2012-10,142.782,
2012-11,141.609,
2012-12,140.927,
2013-01,140.165,
2013-02,139.667,
2013-03,139.212,
2013-04,138.348,
2013-05,138.635,
2013-06,137.492,
2013-07,136.479,
2013-08,135.971,
2013-09,134.794,
2013-10,133.826,
2013-11,133.359,
2013-12,132.441,
2014-01,131.866,
2014-02,130.808,
2014-03,129.748,
2014-04,128.907,
2014-05,128.110,
2014-06,127.693,
2014-07,126.869,
2014-08,126.102,
2014-09,125.575,
2014-10,124.773,
2014-11,123.624,
2014-12,122.697,Provisional value
