"",BBK01.OUH314,BBK01.OUH314_FLAGS
"",Time deposits of social security funds / Total / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:21,
1999-01,4.343,
1999-02,3.905,
1999-03,3.343,
1999-04,3.632,
1999-05,3.931,
1999-06,4.346,
1999-07,4.360,
1999-08,4.349,
1999-09,4.369,
1999-10,4.134,
1999-11,4.396,
1999-12,5.383,
2000-01,4.565,
2000-02,4.516,
2000-03,4.322,
2000-04,3.983,
2000-05,4.756,
2000-06,5.103,
2000-07,4.888,
2000-08,4.614,
2000-09,4.763,
2000-10,4.560,
2000-11,4.398,
2000-12,5.464,
2001-01,4.384,
2001-02,4.649,
2001-03,4.327,
2001-04,4.376,
2001-05,4.644,
2001-06,4.666,
2001-07,4.187,
2001-08,4.316,
2001-09,4.215,
2001-10,3.959,
2001-11,3.829,
2001-12,4.945,
2002-01,4.157,
2002-02,4.584,
2002-03,4.359,
2002-04,4.222,
2002-05,4.571,
2002-06,4.683,
2002-07,3.799,
2002-08,3.551,
2002-09,3.166,
2002-10,3.193,
2002-11,3.220,
2002-12,4.129,
2003-01,3.086,
2003-02,2.767,
2003-03,2.676,
2003-04,2.619,
2003-05,2.966,
2003-06,2.634,
2003-07,2.534,
2003-08,2.938,
2003-09,2.765,
2003-10,2.296,
2003-11,2.701,
2003-12,3.252,
2004-01,2.556,
2004-02,2.628,
2004-03,2.358,
2004-04,1.966,
2004-05,2.575,
2004-06,2.470,
2004-07,2.372,
2004-08,2.279,
2004-09,2.096,
2004-10,2.363,
2004-11,2.431,
2004-12,3.418,
2005-01,2.425,
2005-02,2.038,
2005-03,2.027,
2005-04,1.555,
2005-05,1.681,
2005-06,1.670,
2005-07,1.638,
2005-08,1.604,
2005-09,1.552,
2005-10,1.380,
2005-11,1.460,
2005-12,1.679,
2006-01,1.222,
2006-02,1.276,
2006-03,1.574,
2006-04,1.339,
2006-05,2.020,
2006-06,2.169,
2006-07,2.085,
2006-08,2.019,
2006-09,2.115,
2006-10,2.169,
2006-11,2.586,
2006-12,3.201,
2007-01,2.521,
2007-02,2.322,
2007-03,2.048,
2007-04,2.029,
2007-05,2.570,
2007-06,2.518,
2007-07,2.507,
2007-08,2.396,
2007-09,2.150,
2007-10,2.222,
2007-11,2.187,
2007-12,2.270,
2008-01,2.050,
2008-02,1.962,
2008-03,1.778,
2008-04,1.739,
2008-05,2.854,
2008-06,2.697,
2008-07,3.150,
2008-08,3.155,
2008-09,3.162,
2008-10,3.301,
2008-11,3.362,
2008-12,3.309,
2009-01,2.200,
2009-02,2.491,
2009-03,2.320,
2009-04,2.426,
2009-05,3.106,
2009-06,2.885,
2009-07,3.084,
2009-08,2.973,
2009-09,2.882,
2009-10,2.714,
2009-11,3.122,
2009-12,3.419,
2010-01,2.409,
2010-02,2.372,
2010-03,2.325,
2010-04,2.246,
2010-05,2.465,
2010-06,2.835,
2010-07,2.630,
2010-08,2.877,
2010-09,2.648,
2010-10,2.748,
2010-11,2.737,
2010-12,3.140,
2011-01,2.789,
2011-02,2.705,
2011-03,2.525,
2011-04,2.606,
2011-05,2.920,
2011-06,3.041,
2011-07,3.110,
2011-08,2.705,
2011-09,2.659,
2011-10,2.702,
2011-11,3.068,
2011-12,3.114,
2012-01,2.476,
2012-02,2.460,
2012-03,2.379,
2012-04,2.405,
2012-05,2.578,
2012-06,2.482,
2012-07,2.481,
2012-08,2.538,
2012-09,2.191,
2012-10,2.713,
2012-11,2.932,
2012-12,3.034,
2013-01,2.405,
2013-02,2.338,
2013-03,2.481,
2013-04,2.495,
2013-05,2.371,
2013-06,2.522,
2013-07,2.669,
2013-08,2.656,
2013-09,2.572,
2013-10,2.610,
2013-11,2.642,
2013-12,2.967,
2014-01,2.825,
2014-02,3.001,
2014-03,2.591,
2014-04,2.611,
2014-05,2.570,
2014-06,2.615,
2014-07,2.512,
2014-08,2.291,
2014-09,2.355,
2014-10,2.231,
2014-11,2.266,
2014-12,2.683,Provisional value
