"",BBK01.OUG311,BBK01.OUG311_FLAGS
"",Time deposits of the federal states / for more than two years / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:24:45,
1999-01,8.371,
1999-02,8.403,
1999-03,8.320,
1999-04,8.287,
1999-05,8.325,
1999-06,8.306,
1999-07,8.282,
1999-08,8.325,
1999-09,8.288,
1999-10,8.261,
1999-11,8.354,
1999-12,8.392,
2000-01,8.743,
2000-02,8.766,
2000-03,8.728,
2000-04,8.718,
2000-05,8.744,
2000-06,8.722,
2000-07,8.728,
2000-08,8.799,
2000-09,8.774,
2000-10,8.728,
2000-11,8.804,
2000-12,8.760,
2001-01,8.701,
2001-02,8.728,
2001-03,8.763,
2001-04,8.680,
2001-05,8.738,
2001-06,8.705,
2001-07,8.701,
2001-08,8.744,
2001-09,8.742,
2001-10,8.684,
2001-11,8.535,
2001-12,8.632,
2002-01,8.652,
2002-02,8.689,
2002-03,8.682,
2002-04,8.651,
2002-05,8.686,
2002-06,8.620,
2002-07,8.489,
2002-08,8.538,
2002-09,8.519,
2002-10,8.500,
2002-11,8.578,
2002-12,8.624,
2003-01,8.489,
2003-02,8.410,
2003-03,8.390,
2003-04,8.384,
2003-05,8.414,
2003-06,7.943,
2003-07,7.969,
2003-08,7.997,
2003-09,7.967,
2003-10,7.868,
2003-11,7.844,
2003-12,7.779,
2004-01,7.428,
2004-02,7.455,
2004-03,7.349,
2004-04,7.340,
2004-05,7.381,
2004-06,7.364,
2004-07,7.230,
2004-08,7.258,
2004-09,1.021,
2004-10,1.011,
2004-11,1.015,
2004-12,0.487,
2005-01,0.490,
2005-02,0.502,
2005-03,0.493,
2005-04,0.482,
2005-05,0.485,
2005-06,0.480,
2005-07,0.479,
2005-08,0.367,
2005-09,0.360,
2005-10,0.375,
2005-11,0.374,
2005-12,0.375,
2006-01,0.376,
2006-02,0.373,
2006-03,0.367,
2006-04,0.363,
2006-05,0.363,
2006-06,0.354,
2006-07,0.315,
2006-08,0.320,
2006-09,0.319,
2006-10,0.448,
2006-11,0.448,
2006-12,0.444,
2007-01,0.505,
2007-02,0.506,
2007-03,0.505,
2007-04,0.494,
2007-05,0.508,
2007-06,0.454,
2007-07,0.478,
2007-08,0.479,
2007-09,0.499,
2007-10,0.473,
2007-11,0.464,
2007-12,0.980,
2008-01,0.878,
2008-02,0.878,
2008-03,0.875,
2008-04,0.890,
2008-05,0.719,
2008-06,0.721,
2008-07,0.742,
2008-08,0.742,
2008-09,0.744,
2008-10,0.738,
2008-11,0.757,
2008-12,0.879,
2009-01,0.874,
2009-02,0.881,
2009-03,0.881,
2009-04,0.879,
2009-05,0.905,
2009-06,0.904,
2009-07,0.948,
2009-08,0.949,
2009-09,0.970,
2009-10,0.975,
2009-11,0.979,
2009-12,0.717,
2010-01,0.729,
2010-02,0.730,
2010-03,0.730,
2010-04,0.737,
2010-05,0.741,
2010-06,2.337,
2010-07,2.353,
2010-08,2.353,
2010-09,2.292,
2010-10,2.171,
2010-11,2.192,
2010-12,2.203,
2011-01,2.197,
2011-02,2.193,
2011-03,2.185,
2011-04,2.017,
2011-05,2.017,
2011-06,2.028,
2011-07,2.060,
2011-08,2.070,
2011-09,2.068,
2011-10,2.092,
2011-11,2.097,
2011-12,2.104,
2012-01,2.172,
2012-02,2.172,
2012-03,2.171,
2012-04,1.997,
2012-05,1.998,
2012-06,14.706,
2012-07,14.659,
2012-08,14.679,
2012-09,14.691,
2012-10,14.514,
2012-11,14.520,
2012-12,13.316,
2013-01,13.316,
2013-02,13.338,
2013-03,13.326,
2013-04,13.275,
2013-05,13.263,
2013-06,13.264,
2013-07,13.286,
2013-08,13.293,
2013-09,13.318,
2013-10,13.325,
2013-11,13.333,
2013-12,13.312,
2014-01,13.316,
2014-02,13.318,
2014-03,13.311,
2014-04,13.317,
2014-05,13.325,
2014-06,13.335,
2014-07,13.335,
2014-08,13.338,
2014-09,13.346,
2014-10,13.346,
2014-11,13.455,
2014-12,6.287,Provisional value
