"",BBK01.QUX454,BBK01.QUX454_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Russian Federation / Euro",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:28,
2002-03,7.341,
2002-04,6.966,
2002-05,6.815,
2002-06,7.078,
2002-07,6.851,
2002-08,6.546,
2002-09,6.291,
2002-10,6.604,
2002-11,6.215,
2002-12,6.058,
2003-01,6.063,
2003-02,5.903,
2003-03,5.840,
2003-04,5.575,
2003-05,5.352,
2003-06,5.140,
2003-07,5.156,
2003-08,5.195,
2003-09,5.404,
2003-10,5.366,
2003-11,5.344,
2003-12,5.177,
2004-01,5.253,
2004-02,5.071,
2004-03,4.893,
2004-04,4.945,
2004-05,4.984,
2004-06,4.617,
2004-07,4.701,
2004-08,4.635,
2004-09,4.653,
2004-10,5.109,
2004-11,4.924,
2004-12,5.239,
2005-01,5.214,
2005-02,5.312,
2005-03,4.984,
2005-04,4.982,
2005-05,5.054,
2005-06,5.131,
2005-07,4.964,
2005-08,4.516,
2005-09,4.685,
2005-10,4.713,
2005-11,5.172,
2005-12,3.688,
2006-01,3.459,
2006-02,3.610,
2006-03,3.463,
2006-04,3.908,
2006-05,3.713,
2006-06,3.707,
2006-07,3.879,
2006-08,3.752,
2006-09,3.787,
2006-10,4.042,
2006-11,4.373,
2006-12,5.279,
2007-01,5.939,
2007-02,5.339,
2007-03,5.693,
2007-04,5.574,
2007-05,5.518,
2007-06,4.503,
2007-07,4.553,
2007-08,4.576,
2007-09,4.568,
2007-10,4.607,
2007-11,4.804,
2007-12,5.005,
2008-01,4.832,
2008-02,5.299,
2008-03,4.982,
2008-04,4.938,
2008-05,5.084,
2008-06,5.111,
2008-07,5.044,
2008-08,5.209,
2008-09,5.302,
2008-10,5.515,
2008-11,5.900,
2008-12,5.907,
2009-01,5.990,
2009-02,5.974,
2009-03,5.950,
2009-04,5.853,
2009-05,5.994,
2009-06,5.855,
2009-07,5.826,
2009-08,6.076,
2009-09,5.787,
2009-10,5.776,
2009-11,5.754,
2009-12,6.094,
2010-01,5.990,
2010-02,6.270,
2010-03,6.063,
2010-04,6.053,
2010-05,6.062,
2010-06,5.891,
2010-07,5.903,
2010-08,5.835,
2010-09,5.774,
2010-10,5.748,
2010-11,5.838,
2010-12,5.930,
2011-01,5.975,
2011-02,5.965,
2011-03,5.812,
2011-04,5.835,
2011-05,5.924,
2011-06,5.828,
2011-07,5.876,
2011-08,5.880,
2011-09,5.910,
2011-10,5.469,
2011-11,5.658,
2011-12,6.174,
2012-01,6.455,
2012-02,6.558,
2012-03,6.693,
2012-04,6.925,
2012-05,6.887,
2012-06,6.933,
2012-07,7.072,
2012-08,7.188,
2012-09,7.668,
2012-10,8.479,
2012-11,8.150,
2012-12,7.829,
2013-01,8.323,
2013-02,9.055,
2013-03,7.888,
2013-04,8.084,
2013-05,8.884,
2013-06,8.094,
2013-07,7.920,
2013-08,8.812,
2013-09,7.684,
2013-10,7.912,
2013-11,7.087,
2013-12,7.789,
2014-01,7.110,
2014-02,7.334,
2014-03,6.753,
2014-04,6.680,
2014-05,6.619,
2014-06,6.604,
2014-07,6.638,
2014-08,6.596,
2014-09,6.448,
2014-10,6.743,
