"",BBK01.OUC141,BBK01.OUC141_FLAGS
"",Deposits and borrowing from non-profit institutions / Total / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:20:23,
1968-12,0.935,
1969-01,0.968,
1969-02,0.972,
1969-03,0.970,
1969-04,0.994,
1969-05,1.111,
1969-06,1.044,
1969-07,1.021,
1969-08,1.010,
1969-09,1.073,
1969-10,1.093,
1969-11,1.012,
1969-12,1.015,
1970-01,0.952,
1970-02,0.968,
1970-03,0.933,
1970-04,0.946,
1970-05,0.955,
1970-06,0.982,
1970-07,1.005,
1970-08,1.000,
1970-09,0.943,
1970-10,0.982,
1970-11,1.006,
1970-12,1.027,
1971-01,0.993,
1971-02,1.062,
1971-03,1.023,
1971-04,1.029,
1971-05,1.066,
1971-06,1.045,
1971-07,1.085,
1971-08,1.058,
1971-09,1.025,
1971-10,1.056,
1971-11,1.097,
1971-12,1.133,
1972-01,1.098,
1972-02,1.133,
1972-03,1.105,
1972-04,1.091,
1972-05,1.142,
1972-06,1.116,
1972-07,1.111,
1972-08,1.124,
1972-09,1.074,
1972-10,1.086,
1972-11,1.174,
1972-12,1.289,
1973-01,1.250,
1973-02,1.293,
1973-03,1.285,
1973-04,1.240,
1973-05,1.325,
1973-06,1.293,
1973-07,1.332,
1973-08,1.374,
1973-09,1.450,
1973-10,1.489,
1973-11,1.487,
1973-12,1.615,
1974-01,1.513,
1974-02,1.563,
1974-03,1.573,
1974-04,1.677,
1974-05,1.697,
1974-06,1.609,
1974-07,1.570,
1974-08,1.595,
1974-09,1.552,
1974-10,1.647,
1974-11,1.581,
1974-12,1.656,
1975-01,1.594,
1975-02,1.593,
1975-03,1.518,
1975-04,1.613,
1975-05,1.595,
1975-06,1.609,
1975-07,1.588,
1975-08,1.573,
1975-09,1.543,
1975-10,1.563,
1975-11,1.581,
1975-12,1.679,
1976-01,1.579,
1976-02,1.598,
1976-03,1.527,
1976-04,1.620,
1976-05,1.657,
1976-06,1.640,
1976-07,1.565,
1976-08,1.652,
1976-09,1.633,
1976-10,1.623,
1976-11,1.628,
1976-12,1.767,
1977-01,1.670,
1977-02,1.723,
1977-03,1.643,
1977-04,1.768,
1977-05,1.813,
1977-06,1.775,
1977-07,1.723,
1977-08,1.714,
1977-09,1.657,
1977-10,1.732,
1977-11,1.779,
1977-12,1.971,
1978-01,1.824,
1978-02,1.826,
1978-03,1.702,
1978-04,1.776,
1978-05,1.925,
1978-06,1.855,
1978-07,1.839,
1978-08,1.904,
1978-09,1.859,
1978-10,1.905,
1978-11,1.933,
1978-12,1.999,
1979-01,1.904,
1979-02,1.927,
1979-03,1.818,
1979-04,1.946,
1979-05,2.123,
1979-06,2.080,
1979-07,1.960,
1979-08,1.989,
1979-09,2.005,
1979-10,1.936,
1979-11,1.962,
1979-12,2.050,
1980-01,1.929,
1980-02,1.919,
1980-03,1.899,
1980-04,1.857,
1980-05,2.061,
1980-06,1.996,
1980-07,1.919,
1980-08,1.898,
1980-09,1.885,
1980-10,1.882,
1980-11,1.886,
1980-12,1.990,
1981-01,2.114,
1981-02,2.026,
1981-03,1.897,
1981-04,1.911,
1981-05,2.018,
1981-06,2.013,
1981-07,1.954,
1981-08,2.000,
1981-09,1.965,
1981-10,1.935,
1981-11,1.940,
1981-12,2.016,
1982-01,1.953,
1982-02,1.980,
1982-03,1.877,
1982-04,1.914,
1982-05,2.134,
1982-06,2.090,
1982-07,2.023,
1982-08,2.043,
1982-09,1.986,
1982-10,1.949,
1982-11,1.925,
1982-12,2.060,
1983-01,1.926,
1983-02,1.923,
1983-03,1.848,
1983-04,1.855,
1983-05,1.975,
1983-06,1.924,
1983-07,1.920,
1983-08,1.848,
1983-09,1.810,
1983-10,1.764,
1983-11,1.768,
1983-12,1.846,
1984-01,1.741,
1984-02,1.779,
1984-03,1.801,
1984-04,1.811,
1984-05,1.808,
1984-06,1.742,
1984-07,1.741,
1984-08,1.701,
1984-09,1.699,
1984-10,1.754,
1984-11,1.714,
1984-12,1.783,
1985-01,1.752,
1985-02,1.812,
1985-03,1.793,
1985-04,1.800,
1985-05,1.856,
1985-06,1.816,
1985-07,1.795,
1985-08,1.846,
1985-09,1.802,
1985-10,1.792,
1985-11,1.778,
1985-12,1.867,
1986-01,1.847,
1986-02,1.856,
1986-03,1.863,
1986-04,1.832,
1986-05,1.864,
1986-06,1.903,
1986-07,1.887,
1986-08,1.926,
1986-09,1.917,
1986-10,1.930,
1986-11,1.934,
1986-12,2.022,
1987-01,1.997,
1987-02,2.031,
1987-03,2.111,
1987-04,2.109,
1987-05,2.085,
1987-06,2.149,
1987-07,2.125,
1987-08,2.126,
1987-09,2.146,
1987-10,2.136,
1987-11,2.118,
1987-12,2.204,
1988-01,2.171,
1988-02,2.265,
1988-03,2.242,
1988-04,2.205,
1988-05,2.239,
1988-06,2.252,
1988-07,2.183,
1988-08,2.195,
1988-09,2.245,
1988-10,2.240,
1988-11,2.267,
1988-12,2.390,
1989-01,2.303,
1989-02,2.298,
1989-03,2.362,
1989-04,2.387,
1989-05,2.335,
1989-06,2.354,
1989-07,2.346,
1989-08,2.383,
1989-09,2.340,
1989-10,2.336,
1989-11,2.350,
1989-12,2.346,
1990-01,2.266,
1990-02,2.265,
1990-03,2.274,
1990-04,2.347,
1990-05,2.334,
1990-06,2.373,
1990-07,2.352,
1990-08,2.410,
1990-09,2.473,
1990-10,2.426,
1990-11,2.368,
1990-12,2.871,
1991-01,2.660,
1991-02,2.787,
1991-03,2.718,
1991-04,2.695,
1991-05,2.693,
1991-06,2.660,
1991-07,2.698,
1991-08,2.757,
1991-09,2.772,
1991-10,2.874,
1991-11,2.851,
1991-12,2.911,
1992-01,2.922,
1992-02,2.876,
1992-03,2.875,
1992-04,2.907,
1992-05,2.954,
1992-06,2.914,
1992-07,3.016,
1992-08,2.993,
1992-09,2.996,
1992-10,2.997,
1992-11,2.947,
1992-12,2.937,
1993-01,3.008,
1993-02,3.166,
1993-03,3.307,
1993-04,3.426,
1993-05,3.289,
1993-06,3.332,
1993-07,3.238,
1993-08,3.245,
1993-09,3.553,
1993-10,3.381,
1993-11,3.426,
1993-12,3.491,
1994-01,3.593,
1994-02,3.771,
1994-03,3.731,
1994-04,3.655,
1994-05,3.507,
1994-06,3.434,
1994-07,3.387,
1994-08,3.311,
1994-09,3.209,
1994-10,3.126,
1994-11,3.163,
1994-12,3.228,
1995-01,3.060,
1995-02,2.919,
1995-03,2.963,
1995-04,2.874,
1995-05,2.875,
1995-06,2.856,
1995-07,2.895,
1995-08,2.924,
1995-09,2.976,
1995-10,2.990,
1995-11,3.137,
1995-12,3.195,
1996-01,3.296,
1996-02,3.364,
1996-03,3.286,
1996-04,3.235,
1996-05,3.276,
1996-06,3.267,
1996-07,3.289,
1996-08,3.325,
1996-09,3.258,
1996-10,3.467,
1996-11,3.272,
1996-12,3.341,
1997-01,3.492,
1997-02,3.344,
1997-03,3.493,
1997-04,3.404,
1997-05,3.409,
1997-06,3.209,
1997-07,3.252,
1997-08,3.315,
1997-09,3.345,
1997-10,3.306,
1997-11,3.307,
1997-12,3.279,
1998-01,3.361,
1998-02,3.266,
1998-03,3.497,
1998-04,3.325,
1998-05,3.334,
1998-06,3.497,
1998-07,3.437,
1998-08,3.432,
1998-09,3.402,
1998-10,3.409,
1998-11,3.377,
1998-12,3.503,
1999-01,4.801,
1999-02,4.961,
1999-03,5.111,
1999-04,5.201,
1999-05,5.266,
1999-06,5.213,
1999-07,4.877,
1999-08,4.839,
1999-09,4.577,
1999-10,4.538,
1999-11,4.430,
1999-12,4.511,
2000-01,4.430,
2000-02,4.443,
2000-03,4.598,
2000-04,4.998,
2000-05,5.501,
2000-06,5.568,
2000-07,5.558,
2000-08,5.669,
2000-09,5.305,
2000-10,5.954,
2000-11,5.951,
