"",BBK01.OUL317,BBK01.OUL317_FLAGS
"",Savings deposits of the federal states / Total / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:50,
1999-01,0.091,
1999-02,0.085,
1999-03,0.091,
1999-04,0.093,
1999-05,0.093,
1999-06,0.094,
1999-07,0.095,
1999-08,0.094,
1999-09,0.094,
1999-10,0.095,
1999-11,0.095,
1999-12,0.100,
2000-01,0.094,
2000-02,0.094,
2000-03,0.086,
2000-04,0.085,
2000-05,0.084,
2000-06,0.082,
2000-07,0.081,
2000-08,0.082,
2000-09,0.083,
2000-10,0.080,
2000-11,0.079,
2000-12,0.082,
2001-01,0.080,
2001-02,0.080,
2001-03,0.079,
2001-04,0.075,
2001-05,0.071,
2001-06,0.071,
2001-07,0.066,
2001-08,0.066,
2001-09,0.066,
2001-10,0.066,
2001-11,0.059,
2001-12,0.073,
2002-01,0.072,
2002-02,0.072,
2002-03,0.071,
2002-04,0.071,
2002-05,0.070,
2002-06,0.070,
2002-07,0.068,
2002-08,0.067,
2002-09,0.067,
2002-10,0.065,
2002-11,0.068,
2002-12,0.068,
2003-01,0.068,
2003-02,0.067,
2003-03,0.066,
2003-04,0.066,
2003-05,0.053,
2003-06,0.053,
2003-07,0.053,
2003-08,0.053,
2003-09,0.053,
2003-10,0.053,
2003-11,0.051,
2003-12,0.053,
2004-01,0.047,
2004-02,0.047,
2004-03,0.047,
2004-04,0.047,
2004-05,0.047,
2004-06,0.047,
2004-07,0.047,
2004-08,0.051,
2004-09,0.063,
2004-10,0.064,
2004-11,0.064,
2004-12,0.066,
2005-01,0.067,
2005-02,0.066,
2005-03,0.067,
2005-04,0.066,
2005-05,0.066,
2005-06,0.067,
2005-07,0.067,
2005-08,0.068,
2005-09,0.068,
2005-10,0.067,
2005-11,0.066,
2005-12,0.060,
2006-01,0.054,
2006-02,0.054,
2006-03,0.053,
2006-04,0.047,
2006-05,0.047,
2006-06,0.048,
2006-07,0.048,
2006-08,0.048,
2006-09,0.048,
2006-10,0.048,
2006-11,0.048,
2006-12,0.050,
2007-01,0.049,
2007-02,0.049,
2007-03,0.049,
2007-04,0.049,
2007-05,0.050,
2007-06,0.043,
2007-07,0.043,
2007-08,0.042,
2007-09,0.043,
2007-10,0.042,
2007-11,0.042,
2007-12,0.044,
2008-01,0.044,
2008-02,0.042,
2008-03,0.042,
2008-04,0.042,
2008-05,0.042,
2008-06,0.041,
2008-07,0.041,
2008-08,0.041,
2008-09,0.041,
2008-10,0.041,
2008-11,0.041,
2008-12,0.043,
2009-01,0.043,
2009-02,0.044,
2009-03,0.044,
2009-04,0.044,
2009-05,0.044,
2009-06,0.043,
2009-07,0.044,
2009-08,0.044,
2009-09,0.045,
2009-10,0.046,
2009-11,0.051,
2009-12,0.062,
2010-01,0.068,
2010-02,0.070,
2010-03,0.065,
2010-04,0.067,
2010-05,0.136,
2010-06,0.134,
2010-07,0.136,
2010-08,0.136,
2010-09,0.138,
2010-10,0.140,
2010-11,0.140,
2010-12,0.142,
2011-01,0.143,
2011-02,0.143,
2011-03,0.143,
2011-04,0.143,
2011-05,0.143,
2011-06,0.142,
2011-07,0.140,
2011-08,0.142,
2011-09,0.142,
2011-10,0.142,
2011-11,0.142,
2011-12,0.146,
2012-01,0.099,
2012-02,0.099,
2012-03,0.099,
2012-04,0.099,
2012-05,0.109,
2012-06,0.109,
2012-07,0.113,
2012-08,0.123,
2012-09,0.123,
2012-10,0.123,
2012-11,0.125,
2012-12,0.124,
2013-01,0.125,
2013-02,0.125,
2013-03,0.126,
2013-04,0.112,
2013-05,0.112,
2013-06,0.112,
2013-07,0.112,
2013-08,0.112,
2013-09,0.112,
2013-10,0.113,
2013-11,0.112,
2013-12,0.112,
2014-01,0.112,
2014-02,0.111,
2014-03,0.111,
2014-04,0.111,
2014-05,0.111,
2014-06,0.111,
2014-07,0.111,
2014-08,0.109,
2014-09,0.115,
2014-10,0.115,
2014-11,0.115,
2014-12,0.117,Provisional value
