"",BBK01.QUW108,BBK01.QUW108_FLAGS
"","Foreign branches: Foreign money market paper, bonds and notes / All countries / US dollar",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:40:15,
2001-12,130.761,
2002-01,131.835,
2002-02,130.457,
2002-03,129.772,
2002-04,130.466,
2002-05,128.773,
2002-06,115.672,
2002-07,120.668,
2002-08,127.706,
2002-09,124.717,
2002-10,127.979,
2002-11,127.617,
2002-12,117.248,
2003-01,110.402,
2003-02,107.299,
2003-03,107.575,
2003-04,108.135,
2003-05,103.406,
2003-06,110.226,
2003-07,110.944,
2003-08,113.317,
2003-09,102.493,
2003-10,107.246,
2003-11,101.292,
2003-12,98.902,
2004-01,104.070,
2004-02,103.369,
2004-03,105.677,
2004-04,109.391,
2004-05,98.153,
2004-06,100.671,
2004-07,98.951,
2004-08,103.478,
2004-09,102.936,
2004-10,106.664,
2004-11,99.153,
2004-12,101.047,
2005-01,102.600,
2005-02,102.188,
2005-03,104.272,
2005-04,107.630,
2005-05,115.932,
2005-06,119.515,
2005-07,119.859,
2005-08,121.955,
2005-09,121.430,
2005-10,122.048,
2005-11,130.016,
2005-12,121.252,
2006-01,117.313,
2006-02,118.360,
2006-03,110.645,
2006-04,104.472,
2006-05,104.980,
2006-06,106.223,
2006-07,109.900,
2006-08,109.112,
2006-09,119.016,
2006-10,122.352,
2006-11,123.938,
2006-12,128.000,
2007-01,123.623,
2007-02,124.696,
2007-03,123.101,
2007-04,114.949,
2007-05,126.612,
2007-06,119.431,
2007-07,124.446,
2007-08,140.619,
2007-09,139.001,
2007-10,136.883,
2007-11,131.555,
2007-12,123.543,
2008-01,126.877,
2008-02,136.467,
2008-03,121.055,
2008-04,124.354,
2008-05,125.436,
2008-06,122.613,
2008-07,122.023,
2008-08,122.647,
2008-09,119.731,
2008-10,134.548,
2008-11,116.296,
2008-12,101.269,
2009-01,113.691,
2009-02,108.643,
2009-03,99.791,
2009-04,94.493,
2009-05,90.427,
2009-06,86.545,
2009-07,80.794,
2009-08,79.242,
2009-09,78.855,
2009-10,78.133,
2009-11,75.454,
2009-12,73.313,
2010-01,73.908,
2010-02,74.979,
2010-03,75.613,
2010-04,79.011,
2010-05,82.041,
2010-06,78.898,
2010-07,75.973,
2010-08,76.838,
2010-09,67.788,
2010-10,66.135,
2010-11,68.849,
2010-12,66.164,
2011-01,64.307,
2011-02,65.497,
2011-03,63.759,
2011-04,59.326,
2011-05,60.249,
2011-06,57.615,
2011-07,58.921,
2011-08,58.666,
2011-09,59.857,
2011-10,55.236,
2011-11,56.376,
2011-12,54.559,
2012-01,55.410,
2012-02,52.857,
2012-03,52.732,
2012-04,52.346,
2012-05,54.047,
2012-06,51.048,
2012-07,51.156,
2012-08,49.339,
2012-09,46.702,
2012-10,45.467,
2012-11,45.255,
2012-12,45.020,
2013-01,47.845,
2013-02,45.834,
2013-03,47.658,
2013-04,46.333,
2013-05,51.653,
2013-06,46.120,
2013-07,44.991,
2013-08,46.163,
2013-09,46.440,
2013-10,43.953,
2013-11,45.271,
2013-12,45.025,
2014-01,46.412,
2014-02,42.222,
2014-03,43.276,
2014-04,41.745,
2014-05,42.705,
2014-06,42.633,
2014-07,42.963,
2014-08,38.879,
2014-09,45.218,
2014-10,42.678,
2014-11,43.547,
