"",BBK01.WX0208,BBK01.WX0208_FLAGS
"",Zero-coupon euro swap curve / bootstrapped and interpolated / 36.0 years / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:36,
2002-01,5.318,
2002-02,5.451,
2002-03,5.679,
2002-04,5.605,
2002-05,5.623,
2002-06,5.307,
2002-07,5.192,
2002-08,5.067,
2002-09,4.979,
2002-10,5.160,
2002-11,5.135,
2002-12,4.947,
2003-01,4.797,
2003-02,4.873,
2003-03,5.040,
2003-04,5.096,
2003-05,4.926,
2003-06,5.105,
2003-07,5.381,
2003-08,5.192,
2003-09,5.221,
2003-10,5.274,
2003-11,5.365,
2003-12,5.272,
2004-01,5.275,
2004-02,5.216,
2004-03,5.134,
2004-04,5.238,
2004-05,5.375,
2004-06,5.210,
2004-07,5.124,
2004-08,4.990,
2004-09,4.941,
2004-10,4.885,
2004-11,4.714,
2004-12,4.567,
2005-01,4.289,
2005-02,4.446,
2005-03,4.369,
2005-04,4.288,
2005-05,4.111,
2005-06,3.938,
2005-07,4.037,
2005-08,3.847,
2005-09,3.868,
2005-10,4.034,
2005-11,4.029,
2005-12,3.811,
2006-01,4.001,
2006-02,3.992,
2006-03,4.279,
2006-04,4.463,
2006-05,4.595,
2006-06,4.599,
2006-07,4.498,
2006-08,4.285,
2006-09,4.130,
2006-10,4.016,
2006-11,3.989,
2006-12,4.212,
2007-01,4.379,
2007-02,4.252,
2007-03,4.413,
2007-04,4.465,
2007-05,4.679,
2007-06,4.887,
2007-07,4.706,
2007-08,4.747,
2007-09,4.832,
2007-10,4.749,
2007-11,4.839,
2007-12,4.807,
2008-01,4.684,
2008-02,4.604,
2008-03,4.594,
2008-04,4.742,
2008-05,4.884,
2008-06,4.736,
2008-07,4.594,
2008-08,4.491,
2008-09,4.305,
2008-10,3.990,
2008-11,3.220,
2008-12,3.179,
2009-01,3.345,
2009-02,3.106,
2009-03,3.437,
2009-04,3.532,
2009-05,3.758,
2009-06,3.881,
2009-07,3.763,
2009-08,3.707,
2009-09,3.816,
2009-10,3.777,
2009-11,3.647,
2009-12,3.770,
2010-01,3.681,
2010-02,3.563,
2010-03,3.562,
2010-04,3.394,
2010-05,3.040,
2010-06,3.095,
2010-07,3.240,
2010-08,2.426,
2010-09,2.678,
2010-10,2.761,
2010-11,2.953,
2010-12,3.288,
2011-01,3.487,
2011-02,3.463,
2011-03,3.687,
2011-04,3.624,
2011-05,3.500,
2011-06,3.830,
2011-07,3.387,
2011-08,3.170,
2011-09,2.688,
2011-10,2.808,
2011-11,2.804,
2011-12,2.522,
2012-01,2.431,
2012-02,2.475,
2012-03,2.504,
2012-04,2.489,
2012-05,1.866,
2012-06,2.332,
2012-07,2.348,
2012-08,2.300,
2012-09,2.476,
2012-10,2.461,
2012-11,2.429,
2012-12,2.385,
2013-01,2.537,
2013-02,2.514,
2013-03,2.460,
2013-04,2.278,
2013-05,2.521,
2013-06,2.599,
2013-07,2.564,
2013-08,2.786,
2013-09,2.704,
2013-10,2.723,
2013-11,2.684,
2013-12,2.798,
2014-01,2.585,
2014-02,2.589,
2014-03,2.534,
2014-04,2.451,
2014-05,2.361,
2014-06,2.263,
2014-07,2.174,
2014-08,1.854,
2014-09,2.033,
2014-10,1.908,
2014-11,1.702,
2014-12,1.547,
2015-01,1.214,
