"",BBK01.QX6283,BBK01.QX6283_FLAGS
"",Banks in Germany: Claims on non-residents / Liberia / US dollar,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:17:18,
1995-01,1.534,
1995-02,1.451,
1995-03,1.389,
1995-04,1.411,
1995-05,1.395,
1995-06,1.379,
1995-07,1.330,
1995-08,1.407,
1995-09,1.351,
1995-10,1.338,
1995-11,1.356,
1995-12,1.579,
1996-01,1.568,
1996-02,1.525,
1996-03,1.509,
1996-04,1.566,
1996-05,1.551,
1996-06,1.550,
1996-07,1.587,
1996-08,1.582,
1996-09,1.740,
1996-10,1.700,
1996-11,2.001,
1996-12,2.101,
1997-01,2.214,
1997-02,2.218,
1997-03,2.150,
1997-04,2.311,
1997-05,2.290,
1997-06,2.273,
1997-07,2.380,
1997-08,2.368,
1997-09,2.347,
1997-10,2.299,
1997-11,2.240,
1997-12,2.458,
1998-01,2.495,
1998-02,2.489,
1998-03,2.599,
1998-04,2.417,
1998-05,2.365,
1998-06,2.442,
1998-07,2.533,
1998-08,2.556,
1998-09,2.378,
1998-10,2.345,
1998-11,2.420,
1998-12,2.425,
1999-01,2.517,
1999-02,2.692,
1999-03,2.703,
1999-04,2.728,
1999-05,2.779,
1999-06,2.849,
1999-07,2.699,
1999-08,2.738,
1999-09,2.694,
1999-10,2.706,
1999-11,2.860,
1999-12,2.925,
2000-01,3.050,
2000-02,3.072,
2000-03,3.108,
2000-04,3.148,
2000-05,2.975,
2000-06,2.988,
2000-07,3.295,
2000-08,3.464,
2000-09,3.669,
2000-10,3.870,
2000-11,3.822,
2000-12,3.747,
2001-01,3.748,
2001-02,3.797,
2001-03,4.226,
2001-04,4.101,
2001-05,4.389,
2001-06,4.467,
2001-07,4.316,
2001-08,4.347,
2001-09,4.375,
2001-10,4.416,
2001-11,4.433,
2001-12,4.460,
2002-01,4.580,
2002-02,4.678,
2002-03,4.748,
2002-04,4.721,
2002-05,4.501,
2002-06,4.250,
2002-07,4.371,
2002-08,4.382,
2002-09,4.316,
2002-10,4.295,
2002-11,4.002,
2002-12,3.843,
2003-01,3.695,
2003-02,3.714,
2003-03,3.631,
2003-04,3.627,
2003-05,3.468,
2003-06,3.672,
2003-07,3.725,
2003-08,3.834,
2003-09,3.597,
2003-10,3.988,
2003-11,3.846,
2003-12,3.669,
2004-01,3.781,
2004-02,3.700,
2004-03,3.761,
2004-04,3.857,
2004-05,3.819,
2004-06,3.878,
2004-07,3.856,
2004-08,3.815,
2004-09,3.575,
2004-10,3.464,
2004-11,3.312,
2004-12,3.208,
2005-01,3.416,
2005-02,3.253,
2005-03,3.324,
2005-04,3.337,
2005-05,3.414,
2005-06,3.364,
2005-07,3.318,
2005-08,3.180,
2005-09,3.411,
2005-10,3.405,
2005-11,3.618,
2005-12,3.650,
2006-01,3.529,
2006-02,3.596,
2006-03,3.684,
2006-04,3.593,
2006-05,3.465,
2006-06,3.526,
2006-07,3.504,
2006-08,3.519,
2006-09,3.456,
2006-10,3.445,
2006-11,3.461,
2006-12,3.394,
2007-01,3.521,
2007-02,3.503,
2007-03,3.399,
2007-04,3.687,
2007-05,3.786,
2007-06,3.879,
2007-07,3.765,
2007-08,3.913,
2007-09,3.803,
2007-10,3.751,
2007-11,3.685,
2007-12,3.696,
2008-01,3.570,
2008-02,3.448,
2008-03,3.341,
2008-04,3.509,
2008-05,3.641,
2008-06,3.582,
2008-07,3.629,
2008-08,3.650,
2008-09,3.761,
2008-10,4.509,
2008-11,4.464,
2008-12,4.074,
2009-01,4.414,
2009-02,4.488,
2009-03,4.311,
2009-04,4.241,
2009-05,4.191,
2009-06,4.063,
2009-07,4.456,
2009-08,4.447,
2009-09,4.323,
2009-10,4.213,
2009-11,4.120,
2009-12,4.400,
2010-01,4.523,
2010-02,4.647,
2010-03,4.684,
2010-04,5.168,
2010-05,5.586,
2010-06,5.428,
2010-07,5.099,
2010-08,5.208,
2010-09,4.747,
2010-10,4.718,
2010-11,4.857,
2010-12,4.690,
2011-01,4.553,
2011-02,4.490,
2011-03,4.276,
2011-04,4.094,
2011-05,4.206,
2011-06,4.169,
2011-07,4.613,
2011-08,4.570,
2011-09,4.770,
2011-10,4.480,
2011-11,4.712,
2011-12,4.904,
2012-01,4.719,
2012-02,4.644,
2012-03,4.697,
2012-04,4.625,
2012-05,4.928,
2012-06,4.811,
2012-07,4.861,
2012-08,4.762,
2012-09,4.648,
2012-10,5.048,
2012-11,5.104,
2012-12,5.006,
2013-01,4.810,
2013-02,5.007,
2013-03,5.140,
2013-04,4.929,
2013-05,4.765,
2013-06,4.755,
2013-07,4.629,
2013-08,4.786,
2013-09,4.682,
2013-10,4.546,
2013-11,4.479,
2013-12,4.415,
2014-01,4.452,
2014-02,4.319,
2014-03,4.349,
2014-04,4.367,
2014-05,4.485,
2014-06,4.397,
2014-07,4.429,
2014-08,4.549,
2014-09,4.785,
2014-10,5.048,
2014-11,5.034,
2014-12,5.142,
