"",BBK01.QUW524,BBK01.QUW524_FLAGS
"",Foreign branches: Short-term loans and advances to foreign banks / Switzerland / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:48:41,
2001-12,2.283,
2002-01,2.693,
2002-02,2.413,
2002-03,2.497,
2002-04,2.244,
2002-05,2.674,
2002-06,3.385,
2002-07,1.805,
2002-08,1.858,
2002-09,1.975,
2002-10,1.685,
2002-11,1.955,
2002-12,1.685,
2003-01,1.497,
2003-02,1.336,
2003-03,1.433,
2003-04,1.755,
2003-05,1.501,
2003-06,1.358,
2003-07,1.713,
2003-08,2.119,
2003-09,2.416,
2003-10,2.052,
2003-11,2.769,
2003-12,2.577,
2004-01,2.653,
2004-02,2.813,
2004-03,3.378,
2004-04,3.728,
2004-05,3.387,
2004-06,2.504,
2004-07,2.722,
2004-08,2.380,
2004-09,2.502,
2004-10,2.889,
2004-11,2.753,
2004-12,2.394,
2005-01,2.840,
2005-02,3.012,
2005-03,3.151,
2005-04,2.916,
2005-05,3.527,
2005-06,2.998,
2005-07,2.470,
2005-08,2.379,
2005-09,3.264,
2005-10,3.111,
2005-11,2.812,
2005-12,2.239,
2006-01,2.030,
2006-02,2.521,
2006-03,3.123,
2006-04,2.820,
2006-05,3.387,
2006-06,2.272,
2006-07,2.935,
2006-08,3.427,
2006-09,4.109,
2006-10,4.459,
2006-11,4.742,
2006-12,4.056,
2007-01,4.345,
2007-02,4.710,
2007-03,4.386,
2007-04,3.756,
2007-05,4.371,
2007-06,4.958,
2007-07,3.880,
2007-08,3.071,
2007-09,3.221,
2007-10,2.972,
2007-11,3.954,
2007-12,3.274,
2008-01,2.904,
2008-02,3.027,
2008-03,3.005,
2008-04,2.865,
2008-05,2.918,
2008-06,2.626,
2008-07,2.687,
2008-08,2.637,
2008-09,2.589,
2008-10,2.044,
2008-11,3.777,
2008-12,3.693,
2009-01,2.833,
2009-02,1.671,
2009-03,1.340,
2009-04,1.272,
2009-05,1.292,
2009-06,1.391,
2009-07,1.560,
2009-08,0.979,
2009-09,1.630,
2009-10,1.079,
2009-11,1.172,
2009-12,1.969,
2010-01,1.117,
2010-02,1.050,
2010-03,1.089,
2010-04,1.638,
2010-05,2.172,
2010-06,1.837,
2010-07,1.368,
2010-08,1.395,
2010-09,1.383,
2010-10,1.355,
2010-11,1.392,
2010-12,1.724,
2011-01,1.283,
2011-02,1.535,
2011-03,1.310,
2011-04,1.342,
2011-05,1.462,
2011-06,2.141,
2011-07,2.261,
2011-08,5.147,
2011-09,9.293,
2011-10,3.280,
2011-11,9.779,
2011-12,1.954,
2012-01,2.295,
2012-02,2.506,
2012-03,2.838,
2012-04,2.151,
2012-05,3.926,
2012-06,7.000,
2012-07,9.796,
2012-08,11.042,
2012-09,12.206,
2012-10,8.449,
2012-11,4.524,
2012-12,6.168,
2013-01,6.574,
2013-02,8.602,
2013-03,9.316,
2013-04,6.206,
2013-05,4.963,
2013-06,8.842,
2013-07,4.743,
2013-08,4.755,
2013-09,4.655,
2013-10,4.251,
2013-11,1.764,
2013-12,2.702,
2014-01,3.609,
2014-02,3.478,
2014-03,2.957,
2014-04,3.367,
2014-05,4.070,
2014-06,3.130,
2014-07,2.295,
2014-08,4.220,
2014-09,3.032,
2014-10,3.030,
2014-11,2.927,
