"",BBK01.QUX992,BBK01.QUX992_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Israel / Currency of the debtor country",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:38:23,
2002-03,0.143,
2002-04,0.205,
2002-05,0.221,
2002-06,0.078,
2002-07,0.017,
2002-08,0.011,
2002-09,0.013,
2002-10,0.022,
2002-11,0.016,
2002-12,0.010,
2003-01,0.020,
2003-02,0.012,
2003-03,0.041,
2003-04,0.013,
2003-05,0.013,
2003-06,0.008,
2003-07,0.010,
2003-08,0.033,
2003-09,0.013,
2003-10,0.040,
2003-11,0.106,
2003-12,0.219,
2004-01,0.167,
2004-02,0.183,
2004-03,0.231,
2004-04,0.116,
2004-05,0.104,
2004-06,0.110,
2004-07,0.126,
2004-08,0.117,
2004-09,0.109,
2004-10,0.108,
2004-11,0.211,
2004-12,0.111,
2005-01,0.200,
2005-02,0.189,
2005-03,0.197,
2005-04,0.153,
2005-05,0.182,
2005-06,0.203,
2005-07,0.182,
2005-08,0.134,
2005-09,0.169,
2005-10,0.134,
2005-11,0.163,
2005-12,0.152,
2006-01,0.244,
2006-02,0.109,
2006-03,0.244,
2006-04,0.144,
2006-05,0.201,
2006-06,0.106,
2006-07,0.196,
2006-08,0.163,
2006-09,0.241,
2006-10,0.265,
2006-11,0.300,
2006-12,0.428,
2007-01,0.698,
2007-02,0.557,
2007-03,0.531,
2007-04,0.463,
2007-05,0.865,
2007-06,0.592,
2007-07,0.200,
2007-08,0.233,
2007-09,0.259,
2007-10,0.196,
2007-11,0.118,
2007-12,0.125,
2008-01,0.116,
2008-02,0.152,
2008-03,0.301,
2008-04,0.377,
2008-05,0.269,
2008-06,0.295,
2008-07,0.280,
2008-08,0.252,
2008-09,0.268,
2008-10,0.167,
2008-11,0.168,
2008-12,0.159,
2009-01,0.188,
2009-02,0.183,
2009-03,0.186,
2009-04,0.170,
2009-05,0.163,
2009-06,0.199,
2009-07,0.195,
2009-08,0.629,
2009-09,0.738,
2009-10,0.639,
2009-11,0.530,
2009-12,0.549,
2010-01,0.842,
2010-02,0.850,
2010-03,0.793,
2010-04,1.381,
2010-05,2.240,
2010-06,1.013,
2010-07,1.698,
2010-08,1.382,
2010-09,1.423,
2010-10,2.047,
2010-11,1.140,
2010-12,0.863,
2011-01,1.668,
2011-02,1.551,
2011-03,1.164,
2011-04,1.570,
2011-05,0.952,
2011-06,1.232,
2011-07,0.688,
2011-08,1.139,
2011-09,0.823,
2011-10,0.426,
2011-11,0.540,
2011-12,0.534,
2012-01,0.300,
2012-02,0.232,
2012-03,0.116,
2012-04,0.285,
2012-05,0.265,
2012-06,0.203,
2012-07,0.188,
2012-08,0.406,
2012-09,0.320,
2012-10,0.176,
2012-11,0.144,
2012-12,0.124,
2013-01,0.115,
2013-02,0.136,
2013-03,0.198,
2013-04,0.201,
2013-05,0.121,
2013-06,0.144,
2013-07,0.182,
2013-08,0.106,
2013-09,0.185,
2013-10,0.174,
2013-11,0.133,
2013-12,0.135,
2014-01,0.117,
2014-02,0.148,
2014-03,0.143,
2014-04,0.118,
2014-05,0.188,
2014-06,0.173,
2014-07,0.200,
2014-08,0.280,
2014-09,0.199,
2014-10,0.191,
