"",BBK01.QU6324,BBK01.QU6324_FLAGS
"",All foreign subsidiaries: Short-term liabilities to foreign banks / France / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:14:51,
1984-12,7.976,
1985-01,7.627,
1985-02,8.056,
1985-03,7.430,
1985-04,7.692,
1985-05,7.547,
1985-06,7.878,
1985-07,7.304,
1985-08,6.687,
1985-09,7.255,
1985-10,6.752,
1985-11,6.513,
1985-12,6.248,
1986-01,5.889,
1986-02,5.123,
1986-03,5.626,
1986-04,5.482,
1986-05,5.244,
1986-06,4.467,
1986-07,4.241,
1986-08,3.952,
1986-09,3.855,
1986-10,3.869,
1986-11,3.774,
1986-12,3.791,
1987-01,4.227,
1987-02,4.186,
1987-03,3.952,
1987-04,3.546,
1987-05,3.732,
1987-06,3.694,
1987-07,3.388,
1987-08,3.355,
1987-09,3.615,
1987-10,3.788,
1987-11,4.087,
1987-12,3.616,
1988-01,3.700,
1988-02,3.607,
1988-03,3.608,
1988-04,3.839,
1988-05,4.078,
1988-06,4.285,
1988-07,4.087,
1988-08,4.038,
1988-09,3.427,
1988-10,3.620,
1988-11,3.402,
1988-12,3.341,
1989-01,3.954,
1989-02,3.926,
1989-03,4.330,
1989-04,3.996,
1989-05,3.965,
1989-06,3.886,
1989-07,3.734,
1989-08,3.564,
1989-09,3.463,
1989-10,3.388,
1989-11,4.838,
1989-12,4.379,
1990-01,4.763,
1990-02,4.599,
1990-03,4.365,
1990-04,4.090,
1990-05,4.093,
1990-06,3.943,
1990-07,5.397,
1990-08,5.108,
1990-09,5.380,
1990-10,5.779,
1990-11,5.322,
1990-12,4.231,
1991-01,5.607,
1991-02,5.859,
1991-03,6.648,
1991-04,7.569,
1991-05,7.772,
1991-06,7.283,
1991-07,8.046,
1991-08,6.865,
1991-09,6.972,
1991-10,8.051,
1991-11,8.813,
1991-12,9.424,
1992-01,9.376,
1992-02,9.264,
1992-03,8.672,
1992-04,8.333,
1992-05,8.723,
1992-06,9.266,
1992-07,9.914,
1992-08,9.642,
1992-09,11.493,
1992-10,11.579,
1992-11,12.113,
1992-12,12.075,
1993-01,12.776,
1993-02,13.489,
1993-03,14.326,
1993-04,12.774,
1993-05,12.541,
1993-06,13.342,
1993-07,15.333,
1993-08,16.356,
1993-09,16.553,
1993-10,14.670,
1993-11,14.883,
1993-12,12.328,
1994-01,13.586,
1994-02,12.544,
1994-03,11.146,
1994-04,10.915,
1994-05,11.755,
1994-06,12.376,
1994-07,13.055,
1994-08,14.088,
1994-09,14.311,
1994-10,12.884,
1994-11,12.543,
1994-12,12.721,
1995-01,13.359,
1995-02,14.563,
1995-03,13.741,
1995-04,11.880,
1995-05,11.900,
1995-06,12.228,
1995-07,12.418,
1995-08,10.979,
1995-09,13.065,
1995-10,12.362,
1995-11,13.904,
1995-12,15.540,
1996-01,14.521,
1996-02,15.384,
1996-03,14.576,
1996-04,13.808,
1996-05,12.838,
1996-06,15.522,
1996-07,13.460,
1996-08,13.919,
1996-09,17.307,
1996-10,16.357,
1996-11,13.368,
1996-12,12.839,
1997-01,14.396,
1997-02,16.947,
1997-03,16.157,
1997-04,17.028,
1997-05,16.981,
1997-06,18.652,
1997-07,15.760,
1997-08,19.707,
1997-09,15.367,
1997-10,17.087,
1997-11,16.953,
1997-12,16.211,
1998-01,17.571,
1998-02,22.686,
1998-03,17.625,
1998-04,24.432,
1998-05,20.507,
1998-06,25.753,
1998-07,23.023,
1998-08,25.002,
1998-09,24.019,
1998-10,16.963,
1998-11,14.130,
1998-12,14.738,
1999-01,20.052,
1999-02,17.297,
1999-03,17.480,
1999-04,14.866,
1999-05,17.321,
1999-06,13.356,
1999-07,15.128,
1999-08,12.467,
1999-09,11.535,
1999-10,13.078,
1999-11,9.127,
1999-12,8.439,
2000-01,7.372,
2000-02,7.971,
2000-03,6.622,
2000-04,7.113,
2000-05,5.716,
2000-06,5.523,
2000-07,6.539,
2000-08,6.322,
2000-09,6.473,
2000-10,6.451,
2000-11,7.308,
2000-12,6.267,
2001-01,8.390,
2001-02,10.127,
2001-03,10.200,
2001-04,10.602,
2001-05,11.963,
2001-06,12.215,
2001-07,14.606,
2001-08,14.980,
2001-09,15.921,
2001-10,15.340,
2001-11,14.939,
2001-12,12.779,
2002-01,13.339,
2002-02,12.960,
2002-03,11.792,
2002-04,10.905,
2002-05,10.472,
2002-06,8.362,
2002-07,7.916,
2002-08,7.821,
2002-09,10.739,
2002-10,8.898,
2002-11,8.975,
2002-12,5.610,
2003-01,4.597,
2003-02,5.264,
2003-03,5.936,
2003-04,5.566,
2003-05,5.712,
2003-06,4.476,
2003-07,5.048,
2003-08,5.005,
2003-09,5.162,
2003-10,4.136,
2003-11,4.569,
2003-12,3.074,
2004-01,3.444,
2004-02,3.718,
2004-03,3.934,
2004-04,3.559,
2004-05,3.995,
2004-06,3.080,
2004-07,3.860,
2004-08,4.188,
2004-09,3.693,
2004-10,3.686,
2004-11,3.427,
2004-12,3.524,
2005-01,4.201,
2005-02,3.075,
2005-03,3.446,
2005-04,3.909,
2005-05,4.278,
2005-06,3.269,
2005-07,4.163,
2005-08,3.446,
2005-09,2.959,
2005-10,3.717,
2005-11,4.820,
2005-12,3.047,
2006-01,6.454,
2006-02,6.049,
2006-03,6.602,
2006-04,6.062,
2006-05,5.601,
2006-06,3.454,
2006-07,4.204,
2006-08,4.457,
2006-09,3.954,
2006-10,4.123,
2006-11,4.377,
2006-12,3.690,
2007-01,3.598,
