"",BBK01.BU1121,BBK01.BU1121_FLAGS
1959-05,.,No value available
1959-06,.,No value available
1959-07,.,No value available
1959-08,.,No value available
1959-09,.,No value available
1959-10,.,No value available
1959-11,.,No value available
1959-12,152.8,
1960-01,.,No value available
1960-02,.,No value available
1960-03,.,No value available
1960-04,.,No value available
1960-05,.,No value available
1960-06,.,No value available
1960-07,.,No value available
1960-08,.,No value available
1960-09,.,No value available
1960-10,.,No value available
1960-11,.,No value available
1960-12,409.0,
1961-01,.,No value available
1961-02,.,No value available
1961-03,.,No value available
1961-04,.,No value available
1961-05,.,No value available
1961-06,.,No value available
1961-07,.,No value available
1961-08,.,No value available
1961-09,.,No value available
1961-10,.,No value available
1961-11,.,No value available
1961-12,1000.8,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,-,Nothing exists
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,1386.9,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,-,Nothing exists
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,2306.7,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,-,Nothing exists
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,2752.0,
1965-01,-,Nothing exists
1965-02,-,Nothing exists
1965-03,-,Nothing exists
1965-04,-,Nothing exists
1965-05,-,Nothing exists
1965-06,-,Nothing exists
1965-07,-,Nothing exists
1965-08,-,Nothing exists
1965-09,-,Nothing exists
1965-10,-,Nothing exists
1965-11,-,Nothing exists
1965-12,3207.6,
1966-01,3400.4,
1966-02,3376.3,
1966-03,3373.7,
1966-04,3364.5,
1966-05,3371.5,
1966-06,3367.7,
1966-07,3371.3,
1966-08,3374.7,
1966-09,3412.4,
1966-10,3413.7,
1966-11,3405.8,
1966-12,3408.9,
1967-01,3352.6,
1967-02,3327.6,
1967-03,3332.2,
1967-04,3454.0,
1967-05,3455.4,
1967-06,3454.1,
1967-07,3592.6,
1967-08,3663.1,
1967-09,3673.6,
1967-10,3696.2,
1967-11,3729.7,
1967-12,3724.3,
1968-01,3678.0,
1968-02,3661.1,
1968-03,3667.3,
1968-04,3825.1,
1968-05,3828.3,
1968-06,3829.2,
1968-07,4024.0,
1968-08,4049.1,
1968-09,4048.4,
1968-10,4047.0,
1968-11,4040.7,
1968-12,4044.6,
1969-01,3967.9,
1969-02,3896.5,
1969-03,3831.7,
1969-04,3816.4,
1969-05,3829.0,
1969-06,3803.7,
1969-07,3816.9,
1969-08,3857.8,
1969-09,3845.0,
1969-10,3934.9,
1969-11,4118.1,
1969-12,4113.1,
1970-01,4030.2,
1970-02,4011.1,
1970-03,4004.7,
1970-04,4219.7,
1970-05,4209.3,
1970-06,4208.4,
1970-07,4207.3,
1970-08,4434.1,
1970-09,4391.1,
1970-10,4322.5,
1970-11,4287.7,
1970-12,4430.4,
1971-01,4566.7,
1971-02,4538.0,
1971-03,4547.4,
1971-04,4549.7,
1971-05,4542.7,
1971-06,4505.5,
1971-07,4488.4,
1971-08,4504.8,
1971-09,4498.9,
1971-10,4504.7,
1971-11,4486.8,
1971-12,4698.4,
1972-01,4684.9,
1972-02,4663.9,
1972-03,4650.1,
1972-04,4643.8,
1972-05,4651.6,
1972-06,4649.1,
1972-07,4802.9,
1972-08,4814.6,
1972-09,4752.2,
1972-10,4918.8,
1972-11,4794.9,
1972-12,4795.3,
1973-01,4723.3,
1973-02,4946.2,
1973-03,5673.0,
1973-04,5659.1,
1973-05,5635.4,
1973-06,5627.4,
1973-07,5840.0,
1973-08,5998.1,
1973-09,6308.0,
1973-10,6624.7,
1973-11,6923.0,
1973-12,6917.5,
1974-01,7090.4,
1974-02,7007.4,
1974-03,7002.7,
1974-04,7003.4,
1974-05,7177.2,
1974-06,7256.0,
1974-07,7171.0,
1974-08,7445.1,
1974-09,7446.9,
1974-10,7482.1,
1974-11,7583.8,
1974-12,7882.8,
1975-01,8226.5,
1975-02,8205.6,
1975-03,8176.0,
1975-04,8473.6,
1975-05,8765.3,
1975-06,9298.8,
1975-07,9257.2,
1975-08,9226.3,
1975-09,9228.9,
1975-10,9110.8,
1975-11,9030.5,
1975-12,9285.1,
1976-01,9299.2,
1976-02,9607.3,
1976-03,9953.7,
1976-04,9958.7,
1976-05,9859.9,
1976-06,9915.1,
1976-07,10196.9,
1976-08,10612.2,
1976-09,10993.0,
1976-10,11013.4,
1976-11,11468.3,
1976-12,11904.3,
1977-01,11903.4,
1977-02,11872.5,
1977-03,12352.4,
1977-04,12719.3,
1977-05,12713.5,
1977-06,12658.1,
1977-07,13134.7,
1977-08,12979.8,
1977-09,13349.4,
1977-10,13331.6,
1977-11,13317.9,
1977-12,14029.5,
1978-01,14111.9,
1978-02,14777.6,
1978-03,14735.0,
1978-04,15124.7,
1978-05,14955.7,
1978-06,14761.4,
1978-07,14327.7,
1978-08,13977.9,
1978-09,14880.5,
1978-10,14777.8,
1978-11,15271.8,
1978-12,15877.6,
1979-01,15759.3,
1979-02,15683.1,
1979-03,15737.7,
1979-04,16028.4,
1979-05,16512.8,
1979-06,17499.3,
1979-07,18758.0,
1979-08,19668.5,
1979-09,19754.1,
1979-10,20151.2,
1979-11,20428.9,
1979-12,20745.8,
1980-01,21902.3,
1980-02,21694.4,
1980-03,21601.2,
1980-04,22702.7,
1980-05,22790.1,
1980-06,23490.8,
1980-07,23355.0,
1980-08,23047.0,
1980-09,22658.6,
1980-10,23037.3,
1980-11,22295.6,
1980-12,22105.3,
1981-01,22702.7,
1981-02,22183.6,
1981-03,22925.2,
1981-04,22288.5,
1981-05,22119.6,
1981-06,22144.0,
1981-07,22854.6,
1981-08,22463.1,
1981-09,23172.2,
1981-10,23314.9,
1981-11,23986.5,
1981-12,23521.9,
1982-01,23798.3,
1982-02,24205.6,
1982-03,25300.4,
1982-04,26098.4,
1982-05,26636.1,
1982-06,26587.8,
1982-07,27409.7,
1982-08,27986.6,
1982-09,28131.2,
1982-10,28919.7,
1982-11,28806.8,
1982-12,29341.2,
1983-01,29634.9,
1983-02,29431.4,
1983-03,30018.9,
1983-04,29617.7,
1983-05,30132.4,
1983-06,30256.9,
1983-07,30769.4,
1983-08,31615.3,
1983-09,31832.3,
1983-10,32871.9,
1983-11,33561.8,
1983-12,34338.8,
1984-01,34984.4,
1984-02,35724.6,
1984-03,36205.3,
1984-04,36099.5,
1984-05,35893.2,
1984-06,36804.5,
1984-07,37658.6,
1984-08,38898.1,
1984-09,38454.8,
1984-10,39266.8,
1984-11,39494.1,
1984-12,39908.8,
1985-01,40932.5,
1985-02,41879.7,
1985-03,43038.0,
1985-04,44027.0,
1985-05,44369.4,
1985-06,45094.7,
1985-07,46079.1,
1985-08,46303.1,
1985-09,46379.7,
1985-10,46883.3,
1985-11,47203.7,
1985-12,47345.8,
1986-01,48732.5,
1986-02,50317.5,
1986-03,51280.5,
1986-04,51419.2,
1986-05,52701.0,
1986-06,53142.7,
1986-07,55124.0,
1986-08,55536.5,
1986-09,57044.6,
1986-10,58865.1,
1986-11,61232.6,
1986-12,60935.7,
1987-01,62499.8,
1987-02,64123.7,
1987-03,66000.0,
1987-04,65492.8,
1987-05,67250.5,
1987-06,67141.0,
1987-07,68364.7,
1987-08,70506.6,
1987-09,70545.9,
1987-10,72027.1,
1987-11,72953.8,
1987-12,73354.3,
1988-01,75269.4,
1988-02,76983.8,
1988-03,78707.8,
1988-04,78697.5,
1988-05,80331.5,
1988-06,80818.4,
1988-07,80924.5,
1988-08,82817.7,
1988-09,84367.3,
1988-10,85504.8,
1988-11,86224.4,
1988-12,87972.5,
1989-01,90256.6,
1989-02,91793.4,
1989-03,93885.9,
1989-04,93485.2,
1989-05,94957.1,
1989-06,95019.7,
1989-07,96621.1,
1989-08,95384.4,
1989-09,96585.3,
1989-10,98714.5,
1989-11,100066.0,
1989-12,100092.9,
1990-01,101181.9,
1990-02,102785.5,
1990-03,103453.5,
1990-04,104953.6,
1990-05,107256.8,
1990-06,107949.6,
1990-07,107042.5,
1990-08,110939.6,
1990-09,111290.8,
1990-10,115921.3,
1990-11,118771.9,
1990-12,122342.9,
1991-01,134134.5,
1991-02,134088.9,
1991-03,133306.1,
1991-04,133525.0,
1991-05,137875.8,
1991-06,137346.4,
1991-07,136531.7,
1991-08,137027.8,
1991-09,136184.4,
1991-10,139880.2,
1991-11,142217.2,
1991-12,142514.2,
1992-01,141937.8,
1992-02,141984.5,
1992-03,141220.8,
1992-04,140547.3,
1992-05,139993.8,
1992-06,139089.8,
1992-07,143605.1,
1992-08,143427.7,
1992-09,143601.7,
1992-10,147202.8,
1992-11,147009.4,
1992-12,147788.4,
1993-01,152837.5,
1993-02,152789.8,
1993-03,151398.8,
1993-04,151985.6,
1993-05,156707.9,
1993-06,156790.3,
1993-07,155835.3,
1993-08,157969.5,
1993-09,160997.8,
1993-10,164618.1,
1993-11,164433.4,
1993-12,166272.7,
1994-01,170431.1,
1994-02,173236.9,
1994-03,173446.3,
1994-04,172718.0,
1994-05,173069.2,
1994-06,173087.1,
1994-07,176750.8,
1994-08,176740.0,
1994-09,181264.1,
1994-10,181054.3,
1994-11,184409.7,
1994-12,183979.9,
1995-01,188888.0,
1995-02,190256.4,
1995-03,189995.3,
1995-04,189048.0,
1995-05,192868.3,
1995-06,192254.6,
1995-07,194021.5,
1995-08,195628.2,
1995-09,196734.7,
1995-10,200836.3,
1995-11,202301.7,
1995-12,205696.5,
1996-01,214147.8,
1996-02,217935.9,
1996-03,219633.0,
1996-04,223708.7,
1996-05,225163.8,
1996-06,224931.1,
1996-07,224442.2,
1996-08,225035.5,
1996-09,224013.2,
1996-10,223235.6,
1996-11,224057.0,
1996-12,222051.7,
1997-01,231909.3,
1997-02,231732.8,
1997-03,230438.7,
1997-04,235567.9,
1997-05,235654.6,
1997-06,236517.7,
1997-07,239521.3,
1997-08,238955.3,
1997-09,237757.6,
1997-10,241471.5,
1997-11,245648.9,
1997-12,246247.7,
1998-01,253900.5,
1998-02,256703.2,
1998-03,255774.9,
1998-04,257947.6,
1998-05,256423.3,
1998-06,256180.5,
1998-07,257603.7,
1998-08,258325.2,
1998-09,259875.2,
1998-10,266709.1,
1998-11,265931.8,
1998-12,265727.5,
1999-01,274372.8,
1999-02,273076.6,
1999-03,277683.5,
1999-04,281019.8,
1999-05,281810.8,
1999-06,281350.0,
1999-07,373544.8,comment
1999-08,374379.5,
1999-09,372128.5,
1999-10,374872.0,
1999-11,379735.3,
1999-12,379807.7,
2000-01,387735.2,
2000-02,387503.5,
2000-03,387394.3,
2000-04,386827.7,
2000-05,391131.8,
2000-06,389761.2,
2000-07,393645.2,
2000-08,392263.7,
2000-09,392785.3,
2000-10,396905.3,
2000-11,399752.1,
2000-12,400489.7,
2001-01,402794.4,
2001-02,408471.5,
2001-03,409854.9,
2001-04,409536.2,
2001-05,410081.4,
2001-06,411401.0,
2001-07,415814.9,
2001-08,416438.5,
2001-09,414101.6,
2001-10,416240.5,
2001-11,416428.0,
2001-12,416194.8,
2002-01,427130.2,
2002-02,428295.5,
2002-03,429270.0,
2002-04,431934.9,
2002-05,430934.9,
2002-06,431038.6,
2002-07,430911.4,
2002-08,430139.8,
2002-09,429452.1,
2002-10,425749.9,
2002-11,434650.2,
2002-12,422558.4,
2003-01,426624.6,
2003-02,428689.1,
2003-03,435142.7,
2003-04,429018.7,
2003-05,431159.9,
2003-06,428165.9,
2003-07,426123.6,
2003-08,433138.2,
2003-09,433888.9,
2003-10,439827.1,
2003-11,435460.3,
2003-12,436180.9,
2004-01,448087.6,
2004-02,452815.8,
2004-03,450231.1,
2004-04,449258.9,
2004-05,452380.3,
2004-06,453406.4,
2004-07,460524.0,
2004-08,468355.6,
2004-09,459241.2,
2004-10,459829.3,
2004-11,459582.2,
2004-12,460379.5,
2005-01,490937.9,comment
2005-02,495303.9,
2005-03,495478.3,
2005-04,496609.7,
2005-05,492030.8,
2005-06,495878.5,
2005-07,506392.5,
2005-08,514177.4,
2005-09,514173.2,
2005-10,503350.1,
2005-11,509857.3,
2005-12,510866.0,
2006-01,514675.8,
2006-02,514767.9,
2006-03,519889.3,
2006-04,512430.6,
2006-05,519097.6,
2006-06,518756.6,
2006-07,530769.2,
2006-08,536839.9,
2006-09,539023.1,
2006-10,537650.6,
2006-11,541957.7,
2006-12,541404.1,
2007-01,542700.1,
2007-02,548512.9,
2007-03,549885.5,
2007-04,551371.6,
2007-05,556904.5,
2007-06,557054.5,
2007-07,561357.0,comment
2007-08,567377.9,
2007-09,568917.0,
2007-10,568619.4,
2007-11,575366.9,
2007-12,574156.4,
2008-01,574456.8,
2008-02,579583.1,
2008-03,578815.7,
2008-04,578740.3,
2008-05,583241.1,
2008-06,585794.4,
2008-07,573473.4,
2008-08,579607.7,
2008-09,579713.2,
2008-10,579534.5,
2008-11,584196.3,
2008-12,583930.1,
2009-01,578192.5,
2009-02,582242.2,
2009-03,586225.3,comment
2009-04,586320.0,
2009-05,592831.5,
2009-06,599897.7,
2009-07,574201.1,comment
2009-08,580098.6,
2009-09,587493.3,
2009-10,591183.4,
2009-11,595783.8,
2009-12,594780.1,
2010-01,593227.8,
2010-02,596740.3,
2010-03,602345.4,
2010-04,610828.9,
2010-05,616017.5,
2010-06,617681.6,
2010-07,606744.7,
2010-08,611814.9,
2010-09,617844.6,
2010-10,622930.4,
2010-11,628484.3,
2010-12,628581.9,
2011-01,621126.9,
2011-02,624237.6,
2011-03,629540.7,
2011-04,636353.1,
2011-05,640446.5,
2011-06,644668.3,
2011-07,624840.7,
2011-08,629553.1,
2011-09,634226.4,
2011-10,639839.1,
2011-11,644410.4,
2011-12,644512.9,
2012-01,637001.0,
2012-02,641129.6,
2012-03,646696.4,
2012-04,653805.8,
2012-05,659126.6,
2012-06,663314.3,
2012-07,644580.9,
2012-08,648487.4,
2012-09,654132.1,
2012-10,660280.5,
2012-11,666193.3,
2012-12,666775.4,
2013-01,657399.0,
2013-02,662457.8,
2013-03,666499.0,
2013-04,670559.5,
2013-05,674213.3,
2013-06,678970.8,
2013-07,660928.6,
2013-08,665848.7,
2013-09,671692.4,
2013-10,677058.8,
2013-11,684069.2,
2013-12,684305.3,
2014-01,677157.0,
2014-02,683197.2,
2014-03,687001.2,
2014-04,691713.4,
2014-05,696703.3,
2014-06,702467.4,
2014-07,681621.3,
2014-08,685318.2,
2014-09,690561.1,
2014-10,699404.7,
2014-11,703089.7,
"","General: Excluding own stock of bonds. Including foreign currency bonds, inflation-indexed bonds and German central/state government combined bonds. Central government assumed joint responsibility for the debts of the Equalisation of Burdens Fund. As of 1980, these debts are recorded under the item central government as part of central government debt. On 1 July 1999, central government assumed joint responsibility for the debts of the Redemption Fund for Inherited Liabilities, the Federal Railways Fund and the Equalisation Fund for Safeguarding the Use of Coal. On 1 January 2005, central government assumed joint responsibility for the debts of the German Unity Fund. On 1 July 2007, central government assumed joint responsibility for the debts of the ERP Special Fund. On 1 March 2009, central government assumed joint responsibility for the debts of the Investment and Repayment Fund. On 1 July 2009, central government assumed joint responsibility for the debts of the Financial Market Stabilisation Fund (SoFFin).",
"","Comment on 1999-07: On 1 July 1999, central government assumed joint responsibility for the debts of the Re-demption Fund for Inherited Liabilities, the Federal Railways Fund and the Equalisation Fund for Safeguarding the Use of Coal.",
"","Comment on 2007-07: On 1 July 2007, central government assumed joint responsibility for the debts of the ERP Special Fund.",
"","Comment on 2009-03: On 1 March 2009, central government assumed joint responsibility for the debts of the Investment and Repayment Fund.",
"","Comment on 2009-07: On 1 July 2009, central government assumed joint responsibility for the debts of the Financial Market Stabilisation Fund (SoFFin).",
