"",BBK01.QX7483,BBK01.QX7483_FLAGS
"","All foreign subsidiaries: Claims on non-residents, total / Italy / US dollars",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:15:16,
1995-01,1.299,
1995-02,1.464,
1995-03,1.475,
1995-04,1.427,
1995-05,1.442,
1995-06,1.212,
1995-07,1.144,
1995-08,1.228,
1995-09,1.254,
1995-10,1.302,
1995-11,1.321,
1995-12,1.442,
1996-01,1.190,
1996-02,1.572,
1996-03,1.850,
1996-04,1.889,
1996-05,1.956,
1996-06,1.829,
1996-07,1.707,
1996-08,1.703,
1996-09,1.813,
1996-10,1.848,
1996-11,1.916,
1996-12,2.338,
1997-01,3.119,
1997-02,3.081,
1997-03,2.981,
1997-04,2.999,
1997-05,3.092,
1997-06,3.211,
1997-07,3.218,
1997-08,3.132,
1997-09,3.016,
1997-10,2.759,
1997-11,2.771,
1997-12,3.137,
1998-01,3.060,
1998-02,3.120,
1998-03,3.121,
1998-04,3.057,
1998-05,3.217,
1998-06,2.941,
1998-07,3.018,
1998-08,2.855,
1998-09,2.805,
1998-10,2.764,
1998-11,2.823,
1998-12,2.801,
1999-01,2.775,
1999-02,2.905,
1999-03,2.905,
1999-04,3.121,
1999-05,3.033,
1999-06,3.070,
1999-07,3.261,
1999-08,3.029,
1999-09,2.988,
1999-10,2.996,
1999-11,2.944,
1999-12,3.092,
2000-01,3.163,
2000-02,3.201,
2000-03,3.160,
2000-04,3.456,
2000-05,3.152,
2000-06,3.226,
2000-07,3.278,
2000-08,3.207,
2000-09,2.686,
2000-10,2.755,
2000-11,2.512,
2000-12,2.312,
2001-01,2.887,
2001-02,2.902,
2001-03,3.231,
2001-04,3.024,
2001-05,3.275,
2001-06,3.695,
2001-07,3.835,
2001-08,3.470,
2001-09,3.309,
2001-10,3.594,
2001-11,4.290,
2001-12,3.864,
2002-01,3.593,
2002-02,3.452,
2002-03,3.562,
2002-04,0.985,
2002-05,0.932,
2002-06,0.825,
2002-07,0.715,
2002-08,0.754,
2002-09,0.640,
2002-10,0.825,
2002-11,1.016,
2002-12,1.258,
2003-01,0.799,
2003-02,0.923,
2003-03,0.868,
2003-04,0.843,
2003-05,0.741,
2003-06,0.784,
2003-07,0.820,
2003-08,1.086,
2003-09,1.065,
2003-10,0.713,
2003-11,0.649,
2003-12,0.923,
2004-01,0.923,
2004-02,0.846,
2004-03,1.050,
2004-04,0.999,
2004-05,1.117,
2004-06,1.016,
2004-07,0.902,
2004-08,0.864,
2004-09,1.045,
2004-10,0.896,
2004-11,0.926,
2004-12,0.888,
2005-01,1.002,
2005-02,0.925,
2005-03,0.806,
2005-04,0.860,
2005-05,1.046,
2005-06,1.087,
2005-07,0.930,
2005-08,0.930,
2005-09,1.378,
2005-10,1.264,
2005-11,0.969,
2005-12,0.923,
2006-01,0.905,
2006-02,0.932,
2006-03,0.777,
2006-04,0.792,
2006-05,0.653,
2006-06,0.948,
2006-07,0.889,
2006-08,1.190,
2006-09,0.950,
2006-10,0.872,
2006-11,0.897,
2006-12,0.854,
2007-01,0.791,
2007-02,0.726,
2007-03,0.715,
2007-04,0.835,
2007-05,0.737,
2007-06,0.761,
2007-07,0.676,
2007-08,0.656,
2007-09,0.612,
2007-10,0.643,
2007-11,0.572,
2007-12,0.500,
2008-01,0.513,
2008-02,0.492,
2008-03,0.468,
2008-04,0.558,
2008-05,0.467,
2008-06,0.505,
2008-07,0.527,
2008-08,0.627,
2008-09,0.547,
2008-10,0.663,
2008-11,0.606,
2008-12,0.584,
2009-01,0.582,
2009-02,0.591,
2009-03,0.559,
2009-04,0.556,
2009-05,0.743,
2009-06,0.484,
2009-07,0.465,
2009-08,0.466,
2009-09,0.474,
2009-10,0.460,
2009-11,0.466,
2009-12,0.472,
2010-01,0.480,
2010-02,0.484,
2010-03,0.464,
2010-04,0.465,
2010-05,0.473,
2010-06,0.650,
2010-07,0.533,
2010-08,0.487,
2010-09,0.614,
2010-10,0.510,
2010-11,0.641,
2010-12,0.463,
2011-01,0.539,
2011-02,0.434,
2011-03,0.403,
2011-04,0.431,
2011-05,0.426,
2011-06,0.424,
2011-07,0.372,
2011-08,0.380,
2011-09,0.629,
2011-10,0.391,
2011-11,0.432,
2011-12,0.416,
2012-01,0.434,
2012-02,0.453,
2012-03,0.438,
2012-04,0.417,
2012-05,0.450,
2012-06,0.531,
2012-07,0.456,
2012-08,0.433,
2012-09,0.422,
2012-10,0.406,
2012-11,0.382,
2012-12,0.388,
2013-01,0.389,
2013-02,0.390,
2013-03,0.444,
2013-04,0.470,
2013-05,0.513,
2013-06,0.556,
2013-07,0.489,
2013-08,0.356,
2013-09,0.401,
2013-10,0.443,
2013-11,0.351,
2013-12,0.364,
2014-01,0.435,
2014-02,0.352,
2014-03,0.401,
2014-04,0.330,
2014-05,0.435,
2014-06,0.427,
2014-07,0.449,
2014-08,0.377,
2014-09,0.500,
2014-10,0.414,
2014-11,0.581,
