"",BBK01.OUL109,BBK01.OUL109_FLAGS
"",Domestic securities / Mutual fund shares and other securities / Total / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:51:17,
1965-01,0.008,
1965-02,0.009,
1965-03,0.009,
1965-04,0.009,
1965-05,0.009,
1965-06,0.009,
1965-07,0.009,
1965-08,0.009,
1965-09,0.009,
1965-10,0.009,
1965-11,0.009,
1965-12,0.009,
1966-01,0.010,
1966-02,0.010,
1966-03,0.010,
1966-04,0.008,
1966-05,0.007,
1966-06,0.004,
1966-07,0.004,
1966-08,0.004,
1966-09,0.003,
1966-10,0.003,
1966-11,0.004,
1966-12,0.005,
1967-01,0.005,
1967-02,0.005,
1967-03,0.006,
1967-04,0.006,
1967-05,0.005,
1967-06,0.006,
1967-07,0.006,
1967-08,0.006,
1967-09,0.005,
1967-10,0.006,
1967-11,0.006,
1967-12,0.006,
1968-01,0.005,
1968-02,0.006,
1968-03,0.001,
1968-04,0.005,
1968-05,0.004,
1968-06,0.005,
1968-07,0.006,
1968-08,0.004,
1968-09,0.005,
1968-10,0.005,
1968-11,0.005,
1968-12,0.010,
1969-01,0.022,
1969-02,0.028,
1969-03,0.030,
1969-04,0.031,
1969-05,0.033,
1969-06,0.033,
1969-07,0.032,
1969-08,0.033,
1969-09,0.033,
1969-10,0.034,
1969-11,0.035,
1969-12,0.034,
1970-01,0.034,
1970-02,0.034,
1970-03,0.033,
1970-04,0.033,
1970-05,0.034,
1970-06,0.035,
1970-07,0.033,
1970-08,0.034,
1970-09,0.034,
1970-10,0.034,
1970-11,0.035,
1970-12,0.036,
1971-01,0.035,
1971-02,0.034,
1971-03,0.034,
1971-04,0.034,
1971-05,0.034,
1971-06,0.035,
1971-07,0.035,
1971-08,0.035,
1971-09,0.034,
1971-10,0.035,
1971-11,0.036,
1971-12,0.036,
1972-01,0.037,
1972-02,0.054,
1972-03,0.054,
1972-04,0.053,
1972-05,0.052,
1972-06,0.053,
1972-07,0.054,
1972-08,0.055,
1972-09,0.057,
1972-10,0.056,
1972-11,0.058,
1972-12,0.040,
1973-01,0.040,
1973-02,0.039,
1973-03,0.038,
1973-04,0.036,
1973-05,0.036,
1973-06,0.036,
1973-07,0.036,
1973-08,0.036,
1973-09,0.036,
1973-10,0.035,
1973-11,0.036,
1973-12,0.043,
1974-01,0.042,
1974-02,0.040,
1974-03,0.039,
1974-04,0.037,
1974-05,0.037,
1974-06,0.036,
1974-07,0.048,
1974-08,0.048,
1974-09,0.048,
1974-10,0.039,
1974-11,0.042,
1974-12,0.042,
