"",BBK01.OUL046,BBK01.OUL046_FLAGS
"",Time deposits of resident households / Total / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:19:50,
1968-12,0.308,
1969-01,0.319,
1969-02,0.330,
1969-03,0.332,
1969-04,0.336,
1969-05,0.346,
1969-06,0.345,
1969-07,0.347,
1969-08,0.364,
1969-09,0.368,
1969-10,0.370,
1969-11,0.377,
1969-12,0.404,
1970-01,0.433,
1970-02,0.483,
1970-03,0.519,
1970-04,0.568,
1970-05,0.616,
1970-06,0.674,
1970-07,0.765,
1970-08,0.811,
1970-09,0.821,
1970-10,0.832,
1970-11,0.851,
1970-12,0.884,
1971-01,0.926,
1971-02,0.962,
1971-03,0.985,
1971-04,0.997,
1971-05,0.999,
1971-06,1.016,
1971-07,1.071,
1971-08,1.126,
1971-09,1.149,
1971-10,1.202,
1971-11,1.212,
1971-12,1.243,
1972-01,1.299,
1972-02,1.332,
1972-03,1.305,
1972-04,1.321,
1972-05,1.334,
1972-06,1.347,
1972-07,1.400,
1972-08,1.446,
1972-09,1.446,
1972-10,1.514,
1972-11,1.569,
1972-12,1.667,
1973-01,1.776,
1973-02,1.855,
1973-03,1.917,
1973-04,2.104,
1973-05,2.340,
1973-06,2.633,
1973-07,3.110,
1973-08,3.530,
1973-09,3.694,
1973-10,3.946,
1973-11,4.155,
1973-12,4.719,
1974-01,5.160,
1974-02,5.358,
1974-03,5.538,
1974-04,5.653,
1974-05,5.770,
1974-06,5.740,
1974-07,5.828,
1974-08,5.874,
1974-09,5.814,
1974-10,5.868,
1974-11,5.863,
1974-12,5.827,
1975-01,5.888,
1975-02,5.672,
1975-03,5.107,
1975-04,4.282,
1975-05,3.833,
1975-06,3.491,
1975-07,3.308,
1975-08,3.153,
1975-09,2.910,
1975-10,2.750,
1975-11,2.625,
1975-12,2.579,
1976-01,2.488,
1976-02,2.447,
1976-03,2.349,
1976-04,2.292,
1976-05,2.275,
1976-06,2.254,
1976-07,2.320,
1976-08,2.370,
1976-09,2.362,
1976-10,2.404,
1976-11,2.442,
1976-12,2.546,
1977-01,2.646,
1977-02,2.684,
1977-03,2.700,
1977-04,2.728,
1977-05,2.812,
1977-06,2.806,
1977-07,2.930,
1977-08,2.993,
1977-09,2.991,
1977-10,3.047,
1977-11,3.082,
1977-12,3.196,
1978-01,3.313,
1978-02,3.341,
1978-03,3.312,
1978-04,3.363,
1978-05,3.447,
1978-06,3.471,
1978-07,3.595,
1978-08,3.748,
1978-09,3.789,
1978-10,3.900,
1978-11,4.001,
1978-12,4.180,
1979-01,4.401,
1979-02,4.553,
1979-03,4.616,
1979-04,4.749,
1979-05,5.000,
1979-06,5.128,
1979-07,5.488,
1979-08,5.866,
1979-09,6.114,
1979-10,6.585,
1979-11,7.182,
1979-12,7.866,
1980-01,8.621,
1980-02,9.122,
1980-03,9.632,
1980-04,10.095,
1980-05,10.478,
1980-06,10.742,
1980-07,11.328,
1980-08,11.686,
1980-09,11.767,
1980-10,12.128,
1980-11,12.453,
1980-12,12.955,
1981-01,13.848,
1981-02,14.583,
1981-03,15.256,
1981-04,16.003,
1981-05,16.604,
1981-06,17.109,
1981-07,18.295,
1981-08,18.967,
1981-09,19.273,
1981-10,19.700,
1981-11,19.941,
1981-12,20.454,
1982-01,21.526,
1982-02,22.082,
1982-03,22.144,
