"",BBK01.OUL245,BBK01.OUL245_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic employees / Time deposits / for more than 2 years / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:34:12,
1999-01,3.707,
1999-02,3.677,
1999-03,3.645,
1999-04,3.573,
1999-05,3.564,
1999-06,3.539,
1999-07,3.543,
1999-08,3.529,
1999-09,3.601,
1999-10,3.566,
1999-11,3.583,
1999-12,3.654,
2000-01,3.405,
2000-02,3.404,
2000-03,3.394,
2000-04,3.381,
2000-05,3.373,
2000-06,3.376,
2000-07,3.384,
2000-08,3.384,
2000-09,3.368,
2000-10,3.357,
2000-11,3.372,
2000-12,3.427,
2001-01,3.452,
2001-02,3.459,
2001-03,3.457,
2001-04,3.460,
2001-05,3.452,
2001-06,3.457,
2001-07,3.442,
2001-08,3.456,
2001-09,3.467,
2001-10,3.485,
2001-11,3.514,
2001-12,3.528,
2002-01,3.532,
2002-02,3.560,
2002-03,3.595,
2002-04,3.626,
2002-05,3.689,
2002-06,3.760,
2002-07,3.807,
2002-08,3.847,
2002-09,3.862,
2002-10,3.909,
2002-11,3.956,
2002-12,4.015,
2003-01,4.058,
2003-02,4.072,
2003-03,4.058,
2003-04,4.058,
2003-05,4.053,
2003-06,4.039,
2003-07,4.017,
2003-08,4.050,
2003-09,4.059,
2003-10,4.175,
2003-11,4.270,
2003-12,4.321,
2004-01,4.362,
2004-02,4.412,
2004-03,4.445,
2004-04,4.435,
2004-05,4.446,
2004-06,4.463,
2004-07,4.508,
2004-08,4.514,
2004-09,4.538,
2004-10,4.624,
2004-11,4.697,
2004-12,4.859,
2005-01,5.049,
2005-02,5.046,
2005-03,5.017,
2005-04,4.999,
2005-05,4.957,
2005-06,4.948,
2005-07,4.915,
2005-08,4.876,
2005-09,4.915,
2005-10,4.917,
2005-11,4.963,
2005-12,4.971,
2006-01,4.985,
2006-02,5.060,
2006-03,5.112,
2006-04,5.113,
2006-05,5.111,
2006-06,5.117,
2006-07,5.181,
2006-08,5.199,
2006-09,5.191,
2006-10,5.210,
2006-11,5.120,
2006-12,5.119,
2007-01,5.055,
2007-02,5.003,
2007-03,4.966,
2007-04,4.902,
2007-05,4.845,
2007-06,4.809,
2007-07,4.779,
2007-08,4.756,
2007-09,4.763,
2007-10,4.742,
2007-11,4.723,
2007-12,4.750,
2008-01,4.673,
2008-02,4.430,
2008-03,4.348,
2008-04,4.245,
2008-05,4.215,
2008-06,4.167,
2008-07,4.148,
2008-08,4.196,
2008-09,4.178,
2008-10,4.171,
2008-11,4.161,
2008-12,4.142,
2009-01,4.045,
2009-02,3.948,
2009-03,3.883,
2009-04,3.869,
2009-05,3.860,
2009-06,3.858,
2009-07,3.931,
2009-08,3.866,
2009-09,4.007,
2009-10,4.274,
2009-11,4.426,
2009-12,4.583,
2010-01,4.713,
2010-02,4.868,
2010-03,4.919,
2010-04,4.980,
2010-05,4.976,
2010-06,4.988,
2010-07,5.008,
2010-08,5.009,
2010-09,5.012,
2010-10,5.060,
2010-11,5.089,
2010-12,5.107,
2011-01,5.119,
2011-02,5.172,
2011-03,5.331,
2011-04,5.403,
2011-05,5.482,
2011-06,5.575,
2011-07,5.651,
2011-08,5.681,
2011-09,5.690,
2011-10,5.695,
2011-11,5.693,
2011-12,5.684,
2012-01,5.598,
2012-02,5.487,
2012-03,5.406,
2012-04,5.297,
2012-05,5.238,
2012-06,5.217,
2012-07,5.138,
2012-08,5.047,
2012-09,4.943,
2012-10,4.883,
2012-11,4.753,
2012-12,4.686,
2013-01,4.562,
2013-02,4.452,
2013-03,4.380,
2013-04,4.302,
2013-05,4.283,
2013-06,4.245,
2013-07,4.175,
2013-08,4.122,
2013-09,4.070,
2013-10,4.047,
2013-11,4.078,
2013-12,4.041,
2014-01,3.999,
2014-02,3.981,
2014-03,3.951,
2014-04,3.953,
2014-05,3.897,
2014-06,3.865,
2014-07,3.826,
2014-08,3.789,
2014-09,3.733,
2014-10,3.726,
2014-11,3.684,
2014-12,3.636,Provisional value
