"",BBK01.QX6150,BBK01.QX6150_FLAGS
"",Banks in Germany: Long-term liabilities to foreign enterprises and households / Offshore banking centres / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:08:16,
1982-12,0.588,
1983-01,0.575,
1983-02,0.573,
1983-03,0.574,
1983-04,0.571,
1983-05,0.564,
1983-06,0.539,
1983-07,0.666,
1983-08,0.800,
1983-09,0.764,
1983-10,0.742,
1983-11,0.741,
1983-12,0.738,
1984-01,0.805,
1984-02,0.758,
1984-03,0.744,
1984-04,0.752,
1984-05,0.746,
1984-06,0.735,
1984-07,0.777,
1984-08,0.766,
1984-09,0.764,
1984-10,0.751,
1984-11,0.754,
1984-12,0.774,
1985-01,0.748,
1985-02,0.762,
1985-03,0.713,
1985-04,0.694,
1985-05,0.979,
1985-06,0.978,
1985-07,0.949,
1985-08,0.958,
1985-09,0.941,
1985-10,1.275,
1985-11,1.441,
1985-12,1.534,
1986-01,1.537,
1986-02,2.126,
1986-03,2.206,
1986-04,2.172,
1986-05,2.742,
1986-06,2.831,
1986-07,2.790,
1986-08,3.292,
1986-09,3.451,
1986-10,3.510,
1986-11,3.842,
1986-12,3.976,
1987-01,4.472,
1987-02,4.959,
1987-03,5.221,
1987-04,5.456,
1987-05,5.459,
1987-06,5.491,
1987-07,5.676,
1987-08,5.507,
1987-09,6.075,
1987-10,5.904,
1987-11,5.742,
1987-12,5.698,
1988-01,5.805,
1988-02,5.915,
1988-03,5.862,
1988-04,6.126,
1988-05,6.208,
1988-06,6.195,
1988-07,6.437,
1988-08,6.548,
1988-09,6.720,
1988-10,6.600,
1988-11,6.590,
1988-12,2.685,
1989-01,0.308,
1989-02,0.308,
1989-03,0.186,
1989-04,0.174,
1989-05,0.250,
1989-06,0.358,
1989-07,0.357,
1989-08,0.588,
1989-09,0.789,
1989-10,0.827,
1989-11,0.643,
1989-12,0.722,
1990-01,0.713,
1990-02,0.733,
1990-03,0.795,
1990-04,0.821,
1990-05,1.091,
1990-06,1.114,
1990-07,1.139,
1990-08,1.452,
1990-09,1.536,
1990-10,2.177,
1990-11,2.229,
1990-12,2.222,
1991-01,2.348,
1991-02,2.441,
1991-03,2.600,
1991-04,2.611,
1991-05,2.597,
1991-06,2.626,
1991-07,2.642,
1991-08,2.760,
