"",BBK01.QUW439,BBK01.QUW439_FLAGS
"",Foreign branches: Short-term loans and advances to non- residents / EU member states / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:43:33,
2001-12,404.856,
2002-01,417.655,
2002-02,420.014,
2002-03,398.044,
2002-04,417.998,
2002-05,428.028,
2002-06,342.145,
2002-07,357.041,
2002-08,358.764,
2002-09,366.497,
2002-10,369.305,
2002-11,372.572,
2002-12,306.473,
2003-01,346.126,
2003-02,350.109,
2003-03,331.098,
2003-04,349.262,
2003-05,352.649,
2003-06,350.959,
2003-07,306.698,
2003-08,302.934,
2003-09,319.775,
2003-10,305.717,
2003-11,297.526,
2003-12,273.770,
2004-01,318.912,
2004-02,336.394,
2004-03,361.300,
2004-04,373.223,
2004-05,356.024,
2004-06,357.124,
2004-07,365.015,
2004-08,367.347,
2004-09,363.915,
2004-10,354.800,
2004-11,374.104,
2004-12,374.432,
2005-01,383.317,
2005-02,389.699,
2005-03,374.570,
2005-04,416.843,
2005-05,417.728,
2005-06,424.586,
2005-07,414.089,
2005-08,418.355,
2005-09,412.123,
2005-10,429.997,
2005-11,462.170,
2005-12,390.849,
2006-01,405.772,
2006-02,413.584,
2006-03,429.576,
2006-04,445.594,
2006-05,437.876,
2006-06,421.982,
2006-07,382.676,
2006-08,372.153,
2006-09,376.987,
2006-10,397.531,
2006-11,370.219,
2006-12,338.845,
2007-01,423.194,
2007-02,478.544,
2007-03,442.608,
2007-04,437.994,
2007-05,438.052,
2007-06,475.922,
2007-07,513.572,
2007-08,445.320,
2007-09,427.024,
2007-10,420.408,
2007-11,453.002,
2007-12,434.413,
2008-01,439.242,
2008-02,433.257,
2008-03,426.734,
2008-04,401.136,
2008-05,413.017,
2008-06,379.268,
2008-07,362.317,
2008-08,367.660,
2008-09,390.401,
2008-10,389.909,
2008-11,352.205,
2008-12,285.221,
2009-01,309.087,
2009-02,286.651,
2009-03,281.984,
2009-04,299.224,
2009-05,288.616,
2009-06,271.587,
2009-07,278.164,
2009-08,250.626,
2009-09,236.269,
2009-10,249.076,
2009-11,256.255,
2009-12,232.531,
2010-01,270.304,
2010-02,240.453,
2010-03,251.216,
2010-04,279.428,
2010-05,287.693,
2010-06,304.352,
2010-07,275.125,
2010-08,283.877,
2010-09,281.451,
2010-10,303.254,
2010-11,294.682,
2010-12,256.678,
2011-01,274.003,
2011-02,273.728,
2011-03,272.198,
2011-04,260.373,
2011-05,248.168,
2011-06,242.087,
2011-07,235.298,
2011-08,249.544,
2011-09,261.468,
2011-10,257.621,
2011-11,250.101,
2011-12,223.436,
2012-01,246.524,
2012-02,243.830,
2012-03,229.418,
2012-04,244.439,
2012-05,273.320,
2012-06,240.991,
2012-07,246.116,
2012-08,236.298,
2012-09,244.202,
2012-10,230.295,
2012-11,234.329,
2012-12,210.658,
2013-01,224.728,
2013-02,237.382,
2013-03,230.693,
2013-04,245.904,
2013-05,244.050,
2013-06,227.276,
2013-07,221.999,
2013-08,227.062,
2013-09,241.501,
2013-10,244.305,
2013-11,245.156,
2013-12,203.172,
2014-01,219.508,
2014-02,234.187,
2014-03,227.861,
2014-04,237.322,
2014-05,225.805,
2014-06,220.792,
2014-07,246.838,
2014-08,230.768,
2014-09,234.554,
2014-10,235.364,
2014-11,259.598,
