"",BBK01.QUX005,BBK01.QUX005_FLAGS
"","All foreign subsidiaries: Claims on non-residents, total / Countries in America / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:19:43,
2001-12,93.128,
2002-01,90.956,
2002-02,89.389,
2002-03,92.958,
2002-04,91.221,
2002-05,78.331,
2002-06,77.001,
2002-07,77.142,
2002-08,75.885,
2002-09,79.021,
2002-10,79.486,
2002-11,81.342,
2002-12,77.487,
2003-01,74.090,
2003-02,75.757,
2003-03,70.324,
2003-04,65.628,
2003-05,59.926,
2003-06,62.997,
2003-07,62.609,
2003-08,67.436,
2003-09,67.651,
2003-10,64.215,
2003-11,64.467,
2003-12,65.637,
2004-01,48.004,
2004-02,51.059,
2004-03,60.056,
2004-04,57.308,
2004-05,53.393,
2004-06,56.028,
2004-07,56.803,
2004-08,56.875,
2004-09,55.478,
2004-10,54.739,
2004-11,55.097,
2004-12,54.683,
2005-01,58.211,
2005-02,59.198,
2005-03,59.262,
2005-04,59.309,
2005-05,62.359,
2005-06,60.855,
2005-07,60.765,
2005-08,59.282,
2005-09,61.493,
2005-10,61.601,
2005-11,58.211,
2005-12,65.669,
2006-01,71.676,
2006-02,74.286,
2006-03,76.789,
2006-04,77.262,
2006-05,80.577,
2006-06,78.562,
2006-07,78.711,
2006-08,75.380,
2006-09,82.793,
2006-10,73.463,
2006-11,69.317,
2006-12,67.288,
2007-01,68.143,
2007-02,71.088,
2007-03,72.810,
2007-04,70.435,
2007-05,73.079,
2007-06,72.389,
2007-07,73.244,
2007-08,72.654,
2007-09,68.716,
2007-10,65.644,
2007-11,64.528,
2007-12,51.582,
2008-01,50.801,
2008-02,49.389,
2008-03,47.911,
2008-04,50.265,
2008-05,49.431,
2008-06,53.176,
2008-07,50.591,
2008-08,51.840,
2008-09,56.372,
2008-10,64.249,
2008-11,63.832,
2008-12,62.469,
2009-01,58.367,
2009-02,56.971,
2009-03,56.317,
2009-04,51.696,
2009-05,45.263,
2009-06,46.987,
2009-07,46.777,
2009-08,48.651,
2009-09,51.029,
2009-10,44.159,
2009-11,45.324,
2009-12,51.030,
2010-01,51.533,
2010-02,55.440,
2010-03,51.402,
2010-04,55.153,
2010-05,54.220,
2010-06,52.280,
2010-07,49.745,
2010-08,48.499,
2010-09,49.196,
2010-10,54.454,
2010-11,50.457,
2010-12,50.187,
2011-01,47.442,
2011-02,46.864,
2011-03,46.353,
2011-04,44.511,
2011-05,51.396,
2011-06,47.853,
2011-07,47.909,
2011-08,44.270,
2011-09,51.772,
2011-10,50.922,
2011-11,50.341,
2011-12,54.632,
2012-01,51.774,
2012-02,48.181,
2012-03,45.313,
2012-04,51.173,
2012-05,53.587,
2012-06,53.339,
2012-07,56.755,
2012-08,52.092,
2012-09,58.951,
2012-10,55.566,
2012-11,53.188,
2012-12,56.069,
2013-01,47.993,
2013-02,47.366,
2013-03,55.707,
2013-04,53.762,
2013-05,49.027,
2013-06,52.547,
2013-07,50.840,
2013-08,54.624,
2013-09,55.272,
2013-10,52.837,
2013-11,57.691,
2013-12,61.466,
2014-01,64.829,
2014-02,69.640,
2014-03,64.535,
2014-04,57.810,
2014-05,58.918,
2014-06,62.889,
2014-07,59.431,
2014-08,56.815,
2014-09,57.576,
2014-10,56.808,
2014-11,61.289,
