"",BBK01.PQ3633,BBK01.PQ3633_FLAGS
"",Housing loans to domestic employees and other individuals / Medium-term / Banks with special functions,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:26:21,
1968-10,.,No value available
1969-01,.,Value available later
1969-04,.,Value available later
1969-07,.,Value available later
1969-10,.,Value available later
1970-01,.,Value available later
1970-04,.,Value available later
1970-07,.,Value available later
1970-10,.,Value available later
1971-01,.,Value available later
1971-04,.,Value available later
1971-07,.,Value available later
1971-10,.,Value available later
1972-01,.,Value available later
1972-04,.,Value available later
1972-07,.,Value available later
1972-10,.,Value available later
1973-01,.,Value available later
1973-04,.,Value available later
1973-07,.,Value available later
1973-10,.,Value available later
1974-01,.,Value available later
1974-04,.,Value available later
1974-07,.,Value available later
1974-10,.,Value available later
1975-01,.,Value available later
1975-04,.,Value available later
1975-07,.,Value available later
1975-10,.,Value available later
1976-01,.,Value available later
1976-04,.,Value available later
1976-07,.,Value available later
1976-10,.,Value available later
1977-01,.,Value available later
1977-04,.,Value available later
1977-07,.,Value available later
1977-10,.,Value available later
1978-01,.,Value available later
1978-04,.,Value available later
1978-07,.,Value available later
1978-10,.,Value available later
1979-01,.,Value available later
1979-04,.,Value available later
1979-07,.,Value available later
1979-10,.,Value available later
1980-01,.,Value available later
1980-04,.,Value available later
1980-07,.,Value available later
1980-10,0.361,
1981-01,0.377,
1981-04,0.380,
1981-07,0.546,
1981-10,0.570,
1982-01,0.665,
1982-04,0.763,
1982-07,0.810,
1982-10,0.847,
1983-01,0.829,
1983-04,0.832,
1983-07,0.981,
1983-10,1.190,
1984-01,1.172,
1984-04,1.179,
1984-07,1.240,
1984-10,1.208,
1985-01,1.214,
1985-04,1.135,
1985-07,1.032,
1985-10,0.914,
1986-01,0.827,
1986-04,0.744,
1986-07,0.698,
1986-10,0.824,
1987-01,0.778,
1987-04,0.723,
1987-07,0.671,
1987-10,0.563,
1988-01,0.516,
1988-04,0.468,
1988-07,0.410,
1988-10,0.377,
1989-01,0.336,
1989-04,0.289,
1989-07,0.256,
1989-10,0.211,
1990-01,0.172,
1990-04,0.141,
1990-07,0.155,
1990-10,0.157,
1991-01,0.162,
1991-04,0.173,
1991-07,0.171,
1991-10,0.171,
1992-01,0.178,
1992-04,0.175,
1992-07,0.167,
1992-10,0.186,
1993-01,0.190,
1993-04,0.193,
1993-07,0.175,
1993-10,0.166,
1994-01,0.142,
1994-04,0.131,
1994-07,0.117,
1994-10,0.112,
1995-01,0.103,
1995-04,0.102,
1995-07,0.102,
1995-10,0.105,
1996-01,0.099,
1996-04,0.067,
1996-07,0.068,
1996-10,0.052,
1997-01,0.057,
1997-04,0.056,
1997-07,0.056,
1997-10,0.044,
1998-01,0.042,
1998-04,0.040,
1998-07,0.042,
1998-10,0.039,
1999-01,0.014,
1999-04,0.009,
1999-07,0.006,
1999-10,0.031,
2000-01,0.039,
2000-04,0.006,
2000-07,0.008,
2000-10,0.009,
2001-01,0.009,
2001-04,0.009,
2001-07,0.009,
2001-10,0.008,
2002-01,0.006,
2002-04,0.007,
2002-07,0.007,
2002-10,0.009,
2003-01,0.007,
2003-04,0.010,
2003-07,0.010,
2003-10,0.008,
2004-01,0.011,
2004-04,0.011,
2004-07,0.011,
2004-10,0.011,
2005-01,0.010,
2005-04,0.007,
2005-07,0.007,
2005-10,0.006,
2006-01,0.003,
2006-04,0.005,
2006-07,0.004,
2006-10,0.005,
2007-01,0.007,
2007-04,0.006,
2007-07,0.005,
2007-10,0.012,
2008-01,0.012,
2008-04,0.009,
2008-07,0.010,
2008-10,0.009,
2009-01,0.010,
2009-04,0.009,
2009-07,0.015,
2009-10,0.014,
2010-01,0.016,
2010-04,0.020,
2010-07,0.018,
2010-10,0.011,
2011-01,0.013,
2011-04,0.012,
2011-07,0.011,
2011-10,0.012,
2012-01,0.009,
2012-04,0.009,
2012-07,0.009,
2012-10,0.008,
2013-01,0.028,
2013-04,0.032,
2013-07,0.009,
2013-10,0.008,
2014-01,0.007,
2014-04,0.008,
2014-07,0.008,
2014-10,0.006,
