"",BBK01.OUL316,BBK01.OUL316_FLAGS
"",Time deposits of social security funds / for more than two years / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:46,
1999-01,0.106,
1999-02,0.105,
1999-03,0.104,
1999-04,0.100,
1999-05,0.101,
1999-06,0.101,
1999-07,0.101,
1999-08,0.102,
1999-09,0.107,
1999-10,0.106,
1999-11,0.100,
1999-12,0.096,
2000-01,0.095,
2000-02,0.095,
2000-03,0.090,
2000-04,0.090,
2000-05,0.089,
2000-06,0.090,
2000-07,0.171,
2000-08,0.087,
2000-09,0.087,
2000-10,0.087,
2000-11,0.086,
2000-12,0.085,
2001-01,0.078,
2001-02,0.078,
2001-03,0.078,
2001-04,0.078,
2001-05,0.077,
2001-06,0.084,
2001-07,0.081,
2001-08,0.081,
2001-09,0.080,
2001-10,0.084,
2001-11,0.074,
2001-12,0.074,
2002-01,0.076,
2002-02,0.076,
2002-03,0.071,
2002-04,0.071,
2002-05,0.072,
2002-06,0.078,
2002-07,0.074,
2002-08,0.067,
2002-09,0.061,
2002-10,0.061,
2002-11,0.062,
2002-12,0.062,
2003-01,0.062,
2003-02,0.062,
2003-03,0.062,
2003-04,0.075,
2003-05,0.070,
2003-06,0.066,
2003-07,0.054,
2003-08,0.054,
2003-09,0.054,
2003-10,0.055,
2003-11,0.055,
2003-12,0.052,
2004-01,0.053,
2004-02,0.052,
2004-03,0.047,
2004-04,0.048,
2004-05,0.048,
2004-06,0.048,
2004-07,0.049,
2004-08,0.049,
2004-09,0.046,
2004-10,0.046,
2004-11,0.046,
2004-12,0.046,
2005-01,0.046,
2005-02,0.073,
2005-03,0.073,
2005-04,0.073,
2005-05,0.073,
2005-06,0.056,
2005-07,0.056,
2005-08,0.053,
2005-09,0.053,
2005-10,0.053,
2005-11,0.056,
2005-12,0.056,
2006-01,0.057,
2006-02,0.057,
2006-03,0.057,
2006-04,0.053,
2006-05,0.054,
2006-06,0.060,
2006-07,0.060,
2006-08,0.060,
2006-09,0.063,
2006-10,0.073,
2006-11,0.070,
2006-12,0.070,
2007-01,0.066,
2007-02,0.078,
2007-03,0.067,
2007-04,0.069,
2007-05,0.084,
2007-06,0.080,
2007-07,0.080,
2007-08,0.080,
2007-09,0.085,
2007-10,0.087,
2007-11,0.087,
2007-12,0.089,
2008-01,0.089,
2008-02,0.084,
2008-03,0.081,
2008-04,0.081,
2008-05,0.081,
2008-06,0.081,
2008-07,0.081,
2008-08,0.081,
2008-09,0.163,
2008-10,0.138,
2008-11,0.134,
2008-12,0.136,
2009-01,0.139,
2009-02,0.129,
2009-03,0.129,
2009-04,0.129,
2009-05,0.129,
2009-06,0.129,
2009-07,0.121,
2009-08,0.121,
2009-09,0.118,
2009-10,0.118,
2009-11,0.118,
2009-12,0.118,
2010-01,0.118,
2010-02,0.118,
2010-03,0.132,
2010-04,0.132,
2010-05,0.132,
2010-06,0.130,
2010-07,0.128,
2010-08,0.128,
2010-09,0.128,
2010-10,0.128,
2010-11,0.125,
2010-12,0.125,
2011-01,0.125,
2011-02,0.125,
2011-03,0.125,
2011-04,0.125,
2011-05,0.125,
2011-06,0.125,
2011-07,0.138,
2011-08,0.143,
2011-09,0.143,
2011-10,0.143,
2011-11,0.143,
2011-12,0.137,
2012-01,0.138,
2012-02,0.136,
2012-03,0.136,
2012-04,0.136,
2012-05,0.136,
2012-06,0.136,
2012-07,0.133,
2012-08,0.133,
2012-09,0.133,
2012-10,0.133,
2012-11,0.133,
2012-12,0.134,
2013-01,0.136,
2013-02,0.131,
2013-03,0.126,
2013-04,0.126,
2013-05,0.231,
2013-06,0.231,
2013-07,0.230,
2013-08,0.235,
2013-09,0.235,
2013-10,0.237,
2013-11,0.255,
2013-12,0.223,
2014-01,0.227,
2014-02,0.227,
2014-03,0.227,
2014-04,0.213,
2014-05,0.213,
2014-06,0.101,
2014-07,0.119,
2014-08,0.119,
2014-09,0.119,
2014-10,0.131,
2014-11,0.131,
2014-12,0.129,Provisional value
