"",BBK01.QU4110,BBK01.QU4110_FLAGS
"","Foreign branches: Claims on non-residents, total / Offshore banking centres / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:40:46,
1980-12,4.830,
1981-01,.,No value available
1981-02,.,No value available
1981-03,5.653,
1981-04,.,No value available
1981-05,.,No value available
1981-06,6.503,
1981-07,.,No value available
1981-08,.,No value available
1981-09,6.977,
1981-10,.,No value available
1981-11,.,No value available
1981-12,7.657,
1982-01,.,No value available
1982-02,.,No value available
1982-03,9.077,
1982-04,.,No value available
1982-05,.,No value available
1982-06,9.417,
1982-07,9.605,
1982-08,9.053,
1982-09,9.822,
1982-10,9.015,
1982-11,9.498,
1982-12,8.730,
1983-01,8.634,
1983-02,8.505,
1983-03,8.857,
1983-04,8.423,
1983-05,8.322,
1983-06,8.819,
1983-07,9.455,
1983-08,9.620,
1983-09,9.064,
1983-10,8.677,
1983-11,9.829,
1983-12,9.069,
1984-01,9.467,
1984-02,9.545,
1984-03,9.555,
1984-04,9.793,
1984-05,10.729,
1984-06,11.131,
1984-07,11.351,
1984-08,10.713,
1984-09,11.361,
1984-10,11.690,
1984-11,10.909,
1984-12,10.787,
1985-01,10.570,
1985-02,12.035,
1985-03,11.945,
1985-04,10.757,
1985-05,11.618,
1985-06,13.973,
1985-07,11.872,
1985-08,11.630,
1985-09,10.969,
1985-10,10.875,
1985-11,10.771,
1985-12,10.472,
1986-01,10.672,
1986-02,9.768,
1986-03,11.064,
1986-04,10.858,
1986-05,10.850,
1986-06,10.381,
1986-07,10.347,
1986-08,10.308,
1986-09,10.879,
1986-10,11.487,
1986-11,11.537,
1986-12,11.409,
1987-01,11.640,
1987-02,11.908,
1987-03,13.221,
1987-04,13.208,
1987-05,13.291,
1987-06,12.997,
1987-07,13.642,
1987-08,13.772,
1987-09,14.777,
1987-10,14.866,
1987-11,14.477,
1987-12,13.355,
1988-01,14.931,
1988-02,13.997,
1988-03,13.710,
1988-04,13.500,
1988-05,13.798,
1988-06,15.185,
1988-07,16.242,
1988-08,16.485,
1988-09,18.432,
1988-10,16.609,
1988-11,17.094,
1988-12,16.180,
1989-01,17.793,
1989-02,16.671,
1989-03,18.722,
1989-04,18.552,
1989-05,20.150,
1989-06,18.035,
1989-07,17.318,
1989-08,18.283,
1989-09,17.608,
1989-10,17.583,
1989-11,17.761,
1989-12,16.363,
1990-01,17.375,
1990-02,19.051,
1990-03,19.190,
1990-04,18.402,
1990-05,20.229,
1990-06,18.970,
1990-07,17.963,
1990-08,19.208,
1990-09,18.974,
1990-10,18.461,
1990-11,19.258,
1990-12,19.513,
1991-01,22.359,
1991-02,22.594,
1991-03,24.783,
1991-04,25.475,
1991-05,25.700,
1991-06,26.531,
1991-07,26.339,
1991-08,25.925,
1991-09,24.651,
1991-10,25.722,
1991-11,25.452,
1991-12,25.297,
1992-01,26.121,
1992-02,26.467,
1992-03,26.823,
1992-04,26.217,
1992-05,25.113,
1992-06,24.209,
1992-07,24.663,
1992-08,22.514,
1992-09,23.747,
1992-10,25.942,
1992-11,27.893,
1992-12,25.762,
1993-01,28.270,
1993-02,29.270,
1993-03,29.040,
1993-04,29.686,
1993-05,29.347,
1993-06,31.046,
1993-07,31.895,
1993-08,32.135,
1993-09,31.481,
1993-10,31.580,
1993-11,34.275,
1993-12,31.170,
1994-01,32.031,
1994-02,32.612,
1994-03,33.019,
1994-04,32.452,
1994-05,33.314,
1994-06,33.539,
1994-07,33.413,
1994-08,34.649,
1994-09,36.527,
1994-10,35.749,
1994-11,36.441,
1994-12,38.728,
1995-01,35.019,
1995-02,36.228,
1995-03,34.756,
1995-04,35.009,
1995-05,37.290,
1995-06,39.998,
1995-07,43.231,
1995-08,43.767,
1995-09,42.922,
1995-10,46.620,
1995-11,50.859,
1995-12,52.192,
1996-01,58.069,
1996-02,54.905,
1996-03,58.566,
1996-04,63.360,
1996-05,61.562,
1996-06,56.242,
1996-07,56.084,
1996-08,56.460,
1996-09,56.968,
1996-10,63.114,
1996-11,62.764,
1996-12,63.684,
1997-01,66.955,
1997-02,73.801,
