"",BBK01.WJ5002,BBK01.WJ5002_FLAGS
"",Exchange rates on the Frankfurt exchange / FIM 100 = DM ... / Finland,
unit,DEM (hypothetically euro-based),
unit multiplier,one,
last update,2012-04-18 09:19:09,
1972,77.078,
1973,69.619,
1974,68.725,
1975,67.033,
1976,65.302,
1977,57.786,
1978,48.858,
1979,47.165,
1980,48.824,
1981,52.452,
1982,50.598,
1983,45.880,
1984,47.384,
1985,47.441,
1986,42.775,
1987,40.890,
1988,41.956,
1989,43.836,
1990,42.245,comment
1991,41.087,
1992,34.963,
1993,28.915,
1994,31.108,
1995,32.832,
1996,32.766,
1997,33.414,
1998,32.920,
"","General: Average calculated from daily quotations. From 17 July 1972 to 30 December 1998 official quotation on the Frankfurt exchange. From 1 January 1999, irrevocable euro conversion rate: Euro 1 = Fmk 5.94573",
"",Comment on 1990: Quotation suspended from 30 January to 5 March 1990.,
