"",BBK01.OUH359,BBK01.OUH359_FLAGS
"",Loans to social security funds / Total / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:58:20,
1999-01,0.189,
1999-02,0.103,
1999-03,0.101,
1999-04,0.187,
1999-05,0.172,
1999-06,0.250,
1999-07,0.221,
1999-08,0.253,
1999-09,0.182,
1999-10,0.235,
1999-11,0.174,
1999-12,0.155,
2000-01,0.350,
2000-02,0.318,
2000-03,0.347,
2000-04,0.264,
2000-05,0.302,
2000-06,0.323,
2000-07,0.269,
2000-08,0.255,
2000-09,0.149,
2000-10,0.256,
2000-11,0.154,
2000-12,0.175,
2001-01,0.087,
2001-02,0.129,
2001-03,0.200,
2001-04,0.181,
2001-05,0.250,
2001-06,0.328,
2001-07,0.324,
2001-08,0.333,
2001-09,0.345,
2001-10,0.406,
2001-11,0.254,
2001-12,0.206,
2002-01,0.612,
2002-02,0.166,
2002-03,0.349,
2002-04,0.377,
2002-05,0.474,
2002-06,0.396,
2002-07,0.348,
2002-08,0.422,
2002-09,0.360,
2002-10,0.266,
2002-11,0.060,
2002-12,0.227,
2003-01,0.286,
2003-02,0.227,
2003-03,0.313,
2003-04,0.265,
2003-05,0.250,
2003-06,0.499,
2003-07,0.397,
2003-08,0.448,
2003-09,0.402,
2003-10,0.362,
2003-11,0.413,
2003-12,0.470,
2004-01,0.657,
2004-02,0.581,
2004-03,0.628,
2004-04,0.888,
2004-05,0.544,
2004-06,0.484,
2004-07,0.657,
2004-08,0.664,
2004-09,0.641,
2004-10,0.654,
2004-11,0.428,
2004-12,0.627,
2005-01,0.390,
2005-02,0.387,
2005-03,0.386,
2005-04,0.456,
2005-05,0.388,
2005-06,0.401,
2005-07,0.410,
2005-08,0.416,
2005-09,0.407,
2005-10,0.403,
2005-11,0.364,
2005-12,0.389,
2006-01,0.366,
2006-02,0.294,
2006-03,0.292,
2006-04,0.287,
2006-05,0.286,
2006-06,0.274,
2006-07,0.268,
2006-08,0.278,
2006-09,0.294,
2006-10,0.268,
2006-11,0.297,
2006-12,0.293,
2007-01,0.280,
2007-02,0.274,
2007-03,0.273,
2007-04,0.274,
2007-05,0.276,
2007-06,0.280,
2007-07,0.285,
2007-08,0.267,
2007-09,0.264,
2007-10,0.265,
2007-11,0.261,
2007-12,0.256,
2008-01,0.269,
2008-02,0.266,
2008-03,0.271,
2008-04,0.265,
2008-05,0.266,
2008-06,0.269,
2008-07,0.272,
2008-08,0.272,
2008-09,0.273,
2008-10,0.276,
2008-11,0.268,
2008-12,0.267,
2009-01,0.267,
2009-02,0.264,
2009-03,0.279,
2009-04,0.275,
2009-05,0.287,
2009-06,0.261,
2009-07,0.264,
2009-08,0.270,
2009-09,0.260,
2009-10,0.257,
2009-11,0.265,
2009-12,0.247,
2010-01,0.246,
2010-02,0.247,
2010-03,0.249,
2010-04,0.251,
2010-05,0.255,
2010-06,0.247,
2010-07,0.367,
2010-08,0.349,
2010-09,0.348,
2010-10,0.353,
2010-11,0.358,
2010-12,0.350,
2011-01,0.365,
2011-02,0.348,
2011-03,0.348,
2011-04,0.379,
2011-05,0.350,
2011-06,0.368,
2011-07,0.334,
2011-08,0.340,
2011-09,0.337,
2011-10,0.337,
2011-11,0.336,
2011-12,0.331,
2012-01,0.332,
2012-02,0.326,
2012-03,0.408,
2012-04,0.400,
2012-05,0.405,
2012-06,0.319,
2012-07,0.309,
2012-08,0.302,
2012-09,0.305,
2012-10,0.307,
2012-11,0.305,
2012-12,0.298,
2013-01,0.298,
2013-02,0.296,
2013-03,0.295,
2013-04,0.302,
2013-05,0.295,
2013-06,0.289,
2013-07,0.283,
2013-08,0.287,
2013-09,0.281,
2013-10,0.286,
2013-11,0.279,
2013-12,0.400,
2014-01,0.295,
2014-02,0.289,
2014-03,0.290,
2014-04,0.293,
2014-05,0.288,
2014-06,0.277,
2014-07,0.275,
2014-08,0.269,
2014-09,0.263,
2014-10,0.259,
2014-11,0.260,
2014-12,0.265,Provisional value
