"",BBFI1.Q.N.DE.W1.S12T.S1.LX.L.FA.P.F3.S._T.M.N,BBFI1.Q.N.DE.W1.S12T.S1.LX.L.FA.P.F3.S._T.M.N_FLAGS
"",IIP - Portfolio investment - Debt securities - Short-term original maturity (up to 1 year incl. incl.) - Liabilities - Changes in positions - resident issuer: Monetary financial institutions other than central bank - all countries,
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:05:43,
2013-01,12462,
2013-04,2609,
2013-07,5410,
2013-10,-19647,
2014-01,9674,
2014-04,4716,
2014-07,8782,
