"",BBK01.EU8219,BBK01.EU8219_FLAGS
1960-01,3889.909,
1960-02,4011.085,
1960-03,4311.724,
1960-04,4821.994,
1960-05,5102.693,
1960-06,5946.836,
1960-07,6446.368,
1960-08,6818.589,
1960-09,7409.642,
1960-10,7860.601,
1960-11,7853.443,
1960-12,8088.126,
1961-01,7865.203,
1961-02,7925.024,
1961-03,7854.977,
1961-04,6939.253,
1961-05,6693.833,
1961-06,6814.498,
1961-07,6553.228,
1961-08,5685.566,
1961-09,5712.664,
1961-10,5217.734,
1961-11,5160.469,
1961-12,5888.037,
1962-01,4401.201,
1962-02,4485.052,
1962-03,4954.930,
1962-04,4841.934,
1962-05,4941.636,
1962-06,5249.945,
1962-07,5200.350,
1962-08,5298.006,
1962-09,5737.206,
1962-10,5903.376,
1962-11,5739.763,
1962-12,5662.046,
1963-01,5109.851,
1963-02,4882.837,
1963-03,5109.851,
1963-04,5112.919,
1963-05,5590.977,
1963-06,5616.541,
1963-07,5687.611,
1963-08,5664.603,
1963-09,5798.561,
1963-10,5735.161,
1963-11,6030.688,
1963-12,6104.314,
1964-01,5922.805,
1964-02,6309.342,
1964-03,5909.512,
1964-04,4982.028,
1964-05,4864.942,
1964-06,5328.684,
1964-07,4722.292,
1964-08,4627.192,
1964-09,4677.298,
1964-10,4562.257,
1964-11,4340.357,
1964-12,4187.992,
1965-01,3435.881,
1965-02,3635.797,
1965-03,3974.272,
1965-04,3900.134,
1965-05,2932.770,
1965-06,2742.570,
1965-07,2582.535,
1965-08,2414.320,
1965-09,2586.626,
1965-10,2725.697,
1965-11,2760.976,
1965-12,2748.705,
1966-01,2415.854,
1966-02,2421.478,
1966-03,2553.903,
1966-04,2496.638,
1966-05,2483.345,
1966-06,3038.096,
1966-07,3661.361,
1966-08,3654.714,
1966-09,3702.776,
1966-10,4044.830,
1966-11,4115.900,
1966-12,4357.741,
1967-01,3790.207,
1967-02,4185.947,
1967-03,4329.108,
1967-04,4250.881,
1967-05,4328.597,
1967-06,4214.579,
1967-07,4098.004,
1967-08,4209.977,
1967-09,4449.262,
1967-10,4310.702,
1967-11,4679.855,
1967-12,4650.200,
1968-01,4084.200,
1968-02,4652.245,
1968-03,5540.359,
1968-04,5156.379,
1968-05,4928.854,
1968-06,4237.076,
1968-07,4112.321,
1968-08,4038.695,
1968-09,4505.504,
1968-10,3905.247,
1968-11,7580.413,
1968-12,5458.041,
1969-01,2863.235,
1969-02,2818.241,
1969-03,2321.776,
1969-04,3441.506,
1969-05,9375.048,
1969-06,6084.885,
1969-07,6132.946,
1969-08,7277.217,
1969-09,9953.319,
1969-10,6290.424,
1969-11,4264.174,
1969-12,2993.103,
1970-01,3492.635,
1970-02,3804.523,
1970-03,4045.341,
1970-04,4257.527,
1970-05,4780.068,
1970-06,6575.725,
1970-07,8342.238,
1970-08,8721.617,
1970-09,10639.473,
1970-10,11713.697,
1970-11,14721.116,
1970-12,14698.159,
1971-01,15064.304,
1971-02,16580.069,
1971-03,18321.376,
1971-04,20039.803,
1971-05,24254.749,
1971-06,20048.066,
1971-07,20700.599,
1971-08,20161.211,
1971-09,20564.770,
1971-10,21023.346,
1971-11,21320.025,
1971-12,19245.694,
1972-01,19896.731,
1972-02,21105.098,
1972-03,21000.484,
1972-04,21431.268,
1972-05,21460.540,
1972-06,25965.064,
1972-07,28980.958,
1972-08,28637.693,
1972-09,27705.885,
1972-10,27597.283,
1972-11,27041.736,
1972-12,26701.944,
1973-01,26313.956,
1973-02,31463.090,
1973-03,35306.481,
1973-04,34840.492,
1973-05,34077.400,
1973-06,34993.049,
1973-07,37383.711,
1973-08,36350.376,
1973-09,38970.892,
1973-10,38826.031,
1973-11,36326.831,
1973-12,33654.982,
1974-01,32356.098,
1974-02,32032.342,
1974-03,33189.192,
1974-04,34285.873,
1974-05,34865.070,
1974-06,33928.426,
1974-07,33498.591,
1974-08,32575.663,
1974-09,29063.126,
1974-10,28195.791,
1974-11,28881.679,
1974-12,25435.864,
1975-01,26142.755,
1975-02,27114.101,
1975-03,28060.821,
1975-04,26794.737,
1975-05,26311.300,
1975-06,25704.888,
1975-07,25012.520,
1975-08,24707.703,
1975-09,24168.659,
1975-10,24737.680,
1975-11,24375.062,
1975-12,26230.946,
1976-01,25564.376,
1976-02,26443.305,
1976-03,29764.115,
1976-04,28989.707,
1976-05,27764.414,
1976-06,27149.751,
1976-07,26615.900,
1976-08,28333.615,
1976-09,29725.106,
1976-10,30794.773,
1976-11,29235.933,
1976-12,26589.049,
1977-01,25929.185,
1977-02,26061.699,
1977-03,26291.091,
1977-04,26083.489,
1977-05,26213.503,
1977-06,25611.626,
1977-07,26855.735,
1977-08,26961.783,
1977-09,27426.575,
1977-10,28657.579,
1977-11,29962.077,
1977-12,29813.659,
1978-01,31208.276,
1978-02,32409.351,
1978-03,33455.116,
1978-04,32741.436,
1978-05,31509.660,
1978-06,32157.884,
1978-07,33513.812,
1978-08,35516.878,
1978-09,37101.641,
1978-10,41176.110,
1978-11,41865.366,
1978-12,38134.362,
1979-01,36786.365,
1979-02,34865.346,
1979-03,32358.010,
1979-04,26330.049,
1979-05,23782.449,
1979-06,24611.517,
1979-07,26301.389,
1979-08,25279.718,
1979-09,27456.861,
1979-10,28080.888,
1979-11,25003.646,
1979-12,26498.114,
1980-01,24717.716,
1980-02,23092.222,
1980-03,22410.413,
1980-04,19355.757,
1980-05,18961.881,
1980-06,19962.805,
1980-07,21784.655,
1980-08,21940.581,
1980-09,20568.003,
1980-10,19526.879,
1980-11,21316.624,
1980-12,21793.397,
1981-01,21421.096,
1981-02,20213.829,
1981-03,22685.338,
1981-04,21449.063,
1981-05,17465.845,
1981-06,17778.387,
1981-07,17019.283,
1981-08,14741.721,
1981-09,15284.049,
1981-10,14782.892,
1981-11,15074.575,
1981-12,19057.025,
1982-01,18848.051,
1982-02,18933.865,
1982-03,19189.937,
1982-04,19044.760,
1982-05,19408.001,
1982-06,18049.656,
1982-07,18459.028,
1982-08,18522.595,
1982-09,19190.050,
1982-10,19236.538,
1982-11,19514.429,
1982-12,19930.530,
1983-01,20212.508,
1983-02,22074.682,
1983-03,22048.016,
1983-04,18830.959,
1983-05,18943.342,
1983-06,18765.060,
1983-07,19795.222,
1983-08,18790.044,
1983-09,18843.422,
1983-10,19706.108,
1983-11,19704.780,
1983-12,19336.465,
1984-01,19524.525,
1984-02,20140.411,
1984-03,20482.444,
1984-04,21435.973,
1984-05,20558.257,
1984-06,20235.097,
1984-07,20006.829,
1984-08,20034.217,
1984-09,18779.268,
1984-10,19348.123,
1984-11,19254.355,
1984-12,19173.462,
1985-01,18994.872,
1985-02,18620.476,
1985-03,16755.424,
1985-04,17790.739,
1985-05,18648.325,
1985-06,19109.243,
1985-07,19620.025,
1985-08,20457.697,
1985-09,20667.942,
1985-10,19576.945,
1985-11,21966.953,
1985-12,20196.943,
1986-01,21302.782,
1986-02,21555.352,
1986-03,21921.603,
1986-04,21789.524,
1986-05,20558.352,
1986-06,21007.139,
1986-07,22122.334,
1986-08,23160.473,
1986-09,24099.009,
1986-10,27450.037,
1986-11,26446.666,
1986-12,25664.282,
1987-01,26313.936,
1987-02,27149.786,
1987-03,28644.366,
1987-04,29655.577,
1987-05,32824.136,
1987-06,31996.766,
1987-07,30019.611,
1987-08,30538.295,
1987-09,30535.789,
1987-10,33609.179,
1987-11,36782.220,
1987-12,34910.771,
1988-01,34998.738,
1988-02,35360.886,
1988-03,34553.592,
1988-04,35180.480,
1988-05,33766.542,
1988-06,29794.997,
1988-07,27568.466,
1988-08,25803.258,
1988-09,25289.184,
1988-10,26757.216,
1988-11,27822.319,
1988-12,25658.234,
1989-01,24292.513,
1989-02,24600.986,
1989-03,24684.955,
1989-04,25580.521,
1989-05,25899.944,
1989-06,26047.790,
1989-07,28008.283,
1989-08,28883.584,
1989-09,28923.309,
1989-10,28751.367,
1989-11,29780.660,
1989-12,29812.484,
1990-01,30054.696,
1990-02,31010.602,
1990-03,30850.191,
1990-04,31177.874,
1990-05,32077.218,
1990-06,32470.146,
1990-07,31348.628,
1990-08,32088.348,
1990-09,32683.461,
1990-10,33507.888,
1990-11,34432.236,
1990-12,32987.033,
1991-01,32874.236,
1991-02,31823.343,
1991-03,28275.388,
1991-04,28913.661,
1991-05,29407.650,
1991-06,28072.729,
1991-07,28220.539,
1991-08,28787.908,
1991-09,28879.538,
1991-10,29019.326,
1991-11,29603.267,
1991-12,28337.795,
1992-01,28550.341,
1992-02,29289.012,
1992-03,29540.360,
1992-04,29728.643,
1992-05,28746.168,
1992-06,29097.125,
1992-07,29404.139,
1992-08,31539.763,
1992-09,47135.948,
1992-10,31411.560,
1992-11,31528.881,
1992-12,43891.813,
1993-01,41086.128,
1993-02,35592.888,
1993-03,29307.054,
1993-04,29494.771,
1993-05,30222.534,
1993-06,29378.051,
1993-07,36061.020,
1993-08,48093.900,
1993-09,32184.426,
1993-10,27808.061,
1993-11,32095.156,
1993-12,31589.516,
1994-01,31994.912,
1994-02,32241.343,
1994-03,32549.164,
1994-04,32588.370,
1994-05,33189.773,
1994-06,33765.115,
1994-07,33807.463,
1994-08,34434.856,
1994-09,34852.915,
1994-10,34215.908,
1994-11,34334.527,
1994-12,30784.250,
1995-01,32224.055,
1995-02,31611.775,
1995-03,32330.604,
1995-04,32856.637,
1995-05,33307.706,
1995-06,33900.594,
1995-07,33705.455,
1995-08,33962.715,
1995-09,34419.423,
1995-10,34867.903,
1995-11,35575.196,
1995-12,35015.137,
1996-01,34824.566,
1996-02,34981.452,
1996-03,35586.525,
1996-04,36034.783,
1996-05,37024.035,
1996-06,37396.866,
1996-07,37365.294,
1996-08,37810.685,
1996-09,38590.536,
1996-10,38630.870,
1996-11,39128.634,
1996-12,36999.326,
1997-01,37199.554,
1997-02,36984.295,
1997-03,36638.168,
1997-04,36637.969,
1997-05,37045.826,
1997-06,36785.178,
1997-07,35469.534,
1997-08,34676.550,
1997-09,34403.227,
1997-10,34718.073,
1997-11,34607.797,
1997-12,39202.474,
1998-01,38776.968,
1998-02,39276.930,
1998-03,39820.576,
1998-04,40017.316,
1998-05,40488.580,
1998-06,40274.944,
1998-07,39417.665,
1998-08,39953.899,
1998-09,40149.326,
1998-10,40586.345,
1998-11,43679.164,
1998-12,51314.704,
