"",BBK01.QUK858,BBK01.QUK858_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Guernsey / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:32:57,
2003-01,1.109,
2003-02,1.541,
2003-03,1.630,
2003-04,1.603,
2003-05,1.532,
2003-06,1.503,
2003-07,1.512,
2003-08,1.505,
2003-09,1.484,
2003-10,1.561,
2003-11,1.437,
2003-12,1.232,
2004-01,1.229,
2004-02,1.396,
2004-03,1.416,
2004-04,1.396,
2004-05,1.241,
2004-06,1.189,
2004-07,1.353,
2004-08,1.406,
2004-09,1.353,
2004-10,1.371,
2004-11,1.397,
2004-12,1.388,
2005-01,1.451,
2005-02,1.420,
2005-03,1.504,
2005-04,1.328,
2005-05,1.240,
2005-06,1.253,
2005-07,1.262,
2005-08,1.220,
2005-09,1.229,
2005-10,1.294,
2005-11,1.225,
2005-12,1.282,
2006-01,1.266,
2006-02,1.206,
2006-03,1.608,
2006-04,1.685,
2006-05,1.731,
2006-06,1.750,
2006-07,2.121,
2006-08,1.760,
2006-09,1.902,
2006-10,1.800,
2006-11,1.755,
2006-12,1.621,
2007-01,2.076,
2007-02,1.953,
2007-03,1.968,
2007-04,1.996,
2007-05,2.172,
2007-06,2.135,
2007-07,2.211,
2007-08,1.945,
2007-09,1.995,
2007-10,2.214,
2007-11,2.214,
2007-12,2.112,
2008-01,2.293,
2008-02,2.241,
2008-03,2.183,
2008-04,2.255,
2008-05,2.413,
2008-06,2.605,
2008-07,2.599,
2008-08,2.757,
2008-09,3.295,
2008-10,2.814,
2008-11,2.603,
2008-12,2.475,
2009-01,2.496,
2009-02,2.510,
2009-03,2.052,
2009-04,2.076,
2009-05,2.033,
2009-06,2.061,
2009-07,2.127,
2009-08,2.033,
2009-09,2.151,
2009-10,2.078,
2009-11,2.057,
2009-12,2.135,
2010-01,2.334,
2010-02,2.246,
2010-03,2.320,
2010-04,2.307,
2010-05,2.338,
2010-06,2.327,
2010-07,2.285,
2010-08,2.315,
2010-09,2.229,
2010-10,2.066,
2010-11,2.153,
2010-12,2.066,
2011-01,2.013,
2011-02,1.830,
2011-03,1.646,
2011-04,1.446,
2011-05,1.611,
2011-06,1.570,
2011-07,1.606,
2011-08,1.619,
2011-09,1.751,
2011-10,1.690,
2011-11,1.782,
2011-12,1.877,
2012-01,1.821,
2012-02,1.795,
2012-03,1.947,
2012-04,2.154,
2012-05,2.150,
2012-06,2.240,
2012-07,2.383,
2012-08,2.361,
2012-09,2.408,
2012-10,2.496,
2012-11,2.485,
2012-12,2.462,
2013-01,2.355,
2013-02,2.342,
2013-03,2.528,
2013-04,2.472,
2013-05,2.244,
2013-06,2.327,
2013-07,2.206,
2013-08,2.193,
2013-09,2.199,
2013-10,2.260,
2013-11,2.428,
2013-12,2.337,
2014-01,2.330,
2014-02,2.476,
2014-03,2.390,
2014-04,2.423,
2014-05,2.458,
2014-06,2.481,
2014-07,4.082,
2014-08,4.081,
2014-09,4.395,
2014-10,4.423,
