"",BBK01.OUU010,BBK01.OUU010_FLAGS
"",Securities (excluding money market paper) issued by domestic banks (MFIs) / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:24,
1999-01,10.320,
1999-02,10.359,
1999-03,10.308,
1999-04,10.350,
1999-05,9.771,
1999-06,10.001,
1999-07,10.157,
1999-08,9.881,
1999-09,9.893,
1999-10,9.582,
1999-11,8.574,
1999-12,8.443,
2000-01,8.562,
2000-02,8.752,
2000-03,8.821,
2000-04,9.172,
2000-05,9.841,
2000-06,10.059,
2000-07,10.677,
2000-08,10.699,
2000-09,11.195,
2000-10,11.352,
2000-11,11.301,
2000-12,11.277,
2001-01,11.348,
2001-02,11.569,
2001-03,11.674,
2001-04,12.069,
2001-05,12.087,
2001-06,12.041,
2001-07,11.936,
2001-08,11.555,
2001-09,11.345,
2001-10,11.550,
2001-11,11.489,
2001-12,11.642,
2002-01,11.965,
2002-02,11.996,
2002-03,12.098,
2002-04,12.226,
2002-05,12.442,
2002-06,12.178,
2002-07,11.857,
2002-08,11.613,
2002-09,11.486,
2002-10,11.356,
2002-11,11.447,
2002-12,11.560,
2003-01,11.475,
2003-02,11.274,
2003-03,11.192,
2003-04,10.919,
2003-05,11.079,
2003-06,11.207,
2003-07,11.055,
2003-08,10.982,
2003-09,10.509,
2003-10,10.637,
2003-11,10.599,
2003-12,10.544,
2004-01,10.422,
2004-02,10.797,
2004-03,11.056,
2004-04,11.580,
2004-05,11.646,
2004-06,11.458,
2004-07,11.707,
2004-08,11.566,
2004-09,11.598,
2004-10,11.322,
2004-11,11.385,
2004-12,11.148,
2005-01,11.184,
2005-02,11.335,
2005-03,11.938,
2005-04,12.319,
2005-05,12.533,
2005-06,12.829,
2005-07,12.828,
2005-08,12.674,
2005-09,12.760,
2005-10,12.907,
2005-11,12.825,
2005-12,12.103,
2006-01,12.025,
2006-02,11.843,
2006-03,12.044,
2006-04,11.680,
2006-05,11.607,
2006-06,11.331,
2006-07,10.733,
2006-08,11.343,
2006-09,12.200,
2006-10,12.656,
2006-11,12.890,
2006-12,12.785,
2007-01,12.676,
2007-02,12.357,
2007-03,10.903,
2007-04,10.876,
2007-05,10.859,
2007-06,10.604,
2007-07,10.386,
2007-08,10.329,
2007-09,10.328,
2007-10,9.991,
2007-11,9.954,
2007-12,10.594,
2008-01,11.172,
2008-02,11.252,
2008-03,11.350,
2008-04,11.737,
2008-05,12.314,
2008-06,12.929,
2008-07,12.360,
2008-08,11.851,
2008-09,11.597,
2008-10,11.455,
2008-11,11.629,
2008-12,11.743,
2009-01,12.631,
2009-02,13.179,
2009-03,13.317,
2009-04,14.326,
2009-05,15.268,
2009-06,16.912,
2009-07,16.945,
2009-08,17.148,
2009-09,17.216,
2009-10,17.455,
2009-11,17.420,
2009-12,17.383,
2010-01,17.431,
2010-02,17.113,
2010-03,17.193,
2010-04,17.033,
2010-05,16.975,
2010-06,16.460,
2010-07,16.439,
2010-08,16.355,
2010-09,16.353,
2010-10,16.444,
2010-11,16.588,
2010-12,16.133,
2011-01,16.258,
2011-02,16.563,
2011-03,16.103,
2011-04,15.357,
2011-05,15.266,
2011-06,14.739,
2011-07,14.338,
2011-08,14.420,
2011-09,14.329,
2011-10,14.284,
2011-11,14.053,
2011-12,14.780,
2012-01,14.649,
2012-02,14.743,
2012-03,14.983,
2012-04,14.841,
2012-05,14.722,
2012-06,14.446,
2012-07,14.477,
2012-08,14.512,
2012-09,14.488,
2012-10,14.572,
2012-11,14.596,
2012-12,14.365,
2013-01,14.309,
2013-02,14.119,
2013-03,14.139,
2013-04,13.403,
2013-05,13.359,
2013-06,13.287,
2013-07,13.320,
2013-08,12.973,
2013-09,12.899,
2013-10,12.903,
2013-11,12.918,
2013-12,12.833,
2014-01,12.822,
2014-02,12.802,
2014-03,12.769,
2014-04,12.571,
2014-05,12.610,
2014-06,12.567,
2014-07,12.315,
2014-08,12.314,
2014-09,12.288,
2014-10,12.256,
2014-11,12.288,
2014-12,12.356,Provisional value
