"",BBK01.TU2055,BBK01.TU2055_FLAGS
"",Lending to banks (MFIs) / Credit balances and loans / Total,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:35:33,
1984-12,43.961,
1985-01,44.446,
1985-02,46.989,
1985-03,45.997,
1985-04,45.852,
1985-05,46.796,
1985-06,50.601,
1985-07,48.496,
1985-08,46.428,
1985-09,46.328,
1985-10,47.017,
1985-11,46.442,
1985-12,47.648,
1986-01,47.454,
1986-02,45.398,
1986-03,49.285,
1986-04,48.727,
1986-05,51.594,
1986-06,50.275,
1986-07,49.778,
1986-08,49.796,
1986-09,49.869,
1986-10,51.797,
1986-11,52.227,
1986-12,53.534,
1987-01,54.529,
1987-02,54.617,
1987-03,55.772,
1987-04,56.537,
1987-05,57.778,
1987-06,58.513,
1987-07,59.541,
1987-08,57.853,
1987-09,61.297,
1987-10,62.030,
1987-11,60.568,
1987-12,58.327,
1988-01,61.231,
1988-02,61.663,
1988-03,62.300,
1988-04,62.304,
1988-05,63.735,
1988-06,67.364,
1988-07,68.519,
1988-08,69.532,
1988-09,69.204,
1988-10,68.238,
1988-11,68.115,
1988-12,69.875,
1989-01,76.006,
1989-02,75.928,
1989-03,77.587,
1989-04,77.977,
1989-05,82.107,
1989-06,80.249,
1989-07,78.571,
1989-08,79.584,
1989-09,78.627,
1989-10,79.699,
1989-11,77.853,
1989-12,77.704,
1990-01,81.317,
1990-02,80.233,
1990-03,80.834,
1990-04,81.006,
1990-05,85.983,
1990-06,85.940,
1990-07,85.542,
1990-08,86.425,
1990-09,86.036,
1990-10,85.438,
1990-11,85.555,
1990-12,82.726,
1991-01,86.235,
1991-02,85.853,
1991-03,88.194,
1991-04,87.053,
1991-05,86.961,
1991-06,88.605,
1991-07,84.872,
1991-08,84.970,
1991-09,84.185,
1991-10,84.963,
1991-11,84.178,
1991-12,83.145,
1992-01,84.361,
1992-02,84.257,
1992-03,85.472,
1992-04,88.239,
1992-05,88.832,
1992-06,88.057,
1992-07,88.946,
1992-08,88.962,
1992-09,93.694,
1992-10,96.658,
1992-11,94.704,
1992-12,93.826,
1993-01,97.588,
1993-02,97.980,
1993-03,99.822,
1993-04,99.960,
1993-05,101.888,
1993-06,107.492,
1993-07,111.140,
1993-08,110.022,
1993-09,109.464,
1993-10,111.802,
1993-11,117.474,
1993-12,118.443,
1994-01,119.710,
1994-02,117.122,
1994-03,122.167,
1994-04,120.798,
1994-05,120.885,
1994-06,122.384,
1994-07,118.193,
1994-08,123.569,
1994-09,123.544,
1994-10,123.846,
1994-11,128.777,
1994-12,138.831,
1995-01,136.698,
1995-02,137.892,
1995-03,141.133,
1995-04,135.895,
1995-05,139.952,
1995-06,138.025,
1995-07,137.867,
1995-08,139.680,
1995-09,142.534,
1995-10,145.570,
1995-11,147.218,
1995-12,151.584,
1996-01,150.031,
1996-02,152.540,
1996-03,155.902,
1996-04,159.357,
1996-05,161.815,
1996-06,163.886,
1996-07,164.135,
1996-08,162.578,
1996-09,165.865,
1996-10,165.310,
1996-11,174.028,
1996-12,170.642,
1997-01,181.248,
1997-02,180.783,
1997-03,181.796,
1997-04,185.300,
1997-05,189.421,
1997-06,190.721,
1997-07,196.856,
1997-08,192.110,
1997-09,195.640,
1997-10,194.417,
1997-11,192.715,
1997-12,187.538,
1998-01,197.669,
1998-02,196.706,
1998-03,204.343,
1998-04,201.234,
1998-05,202.906,
1998-06,201.051,
1998-07,196.194,
1998-08,199.110,
1998-09,201.362,
1998-10,206.600,
1998-11,198.649,
1998-12,190.781,
1999-01,185.552,
1999-02,189.185,
1999-03,182.081,
1999-04,187.622,
1999-05,192.667,
1999-06,210.461,
1999-07,214.704,
1999-08,216.220,
1999-09,193.546,
1999-10,197.209,
1999-11,193.079,
1999-12,178.571,
2000-01,178.967,
2000-02,186.495,
2000-03,179.588,
2000-04,183.332,
2000-05,184.701,
2000-06,177.609,
2000-07,176.545,
2000-08,183.101,
2000-09,181.171,
2000-10,188.984,
2000-11,196.426,
2000-12,183.776,
2001-01,194.134,
2001-02,186.012,
2001-03,236.614,
2001-04,231.549,
2001-05,235.440,
2001-06,246.982,
2001-07,253.491,
2001-08,239.738,
2001-09,240.983,
2001-10,252.879,
2001-11,254.002,
2001-12,262.760,
2002-01,273.642,
2002-02,268.113,
2002-03,268.315,
2002-04,272.588,
2002-05,269.038,
2002-06,261.894,
2002-07,255.813,
2002-08,241.975,
2002-09,246.006,
2002-10,249.406,
2002-11,256.574,
2002-12,265.476,
2003-01,243.217,
2003-02,241.710,
2003-03,237.119,
2003-04,236.317,
2003-05,233.974,
2003-06,236.768,
2003-07,255.058,
2003-08,246.196,
2003-09,248.241,
2003-10,244.369,
2003-11,244.913,
2003-12,246.429,
2004-01,233.082,
2004-02,235.665,
2004-03,238.774,
2004-04,236.551,
2004-05,218.674,
2004-06,220.853,
2004-07,229.614,
2004-08,224.298,
2004-09,226.337,
2004-10,228.094,
2004-11,230.219,
2004-12,236.118,
2005-01,229.902,
2005-02,233.521,
2005-03,238.798,
2005-04,234.062,
2005-05,233.159,
2005-06,247.944,
2005-07,241.404,
2005-08,248.798,
2005-09,247.561,
2005-10,253.226,
2005-11,256.057,
2005-12,249.426,
2006-01,254.867,
2006-02,259.707,
2006-03,260.713,
2006-04,259.737,
2006-05,255.463,
2006-06,253.373,
2006-07,258.631,
2006-08,251.597,
2006-09,258.753,
2006-10,259.828,
2006-11,262.925,
2006-12,262.817,
2007-01,224.865,
2007-02,218.915,
2007-03,224.787,
2007-04,221.269,
2007-05,222.333,
2007-06,210.514,
2007-07,208.219,
2007-08,204.199,
2007-09,204.764,
2007-10,200.568,
2007-11,199.593,
2007-12,202.352,
2008-01,206.915,
2008-02,205.960,
2008-03,208.378,
2008-04,213.172,
2008-05,214.238,
2008-06,213.175,
2008-07,203.076,
2008-08,204.923,
2008-09,211.359,
2008-10,204.135,
2008-11,192.997,
2008-12,183.099,
2009-01,184.094,
2009-02,180.038,
2009-03,168.068,
2009-04,171.985,
2009-05,165.074,
2009-06,163.808,
2009-07,154.993,
2009-08,157.969,
2009-09,163.287,
2009-10,160.635,
2009-11,163.675,
2009-12,156.983,
2010-01,158.173,
2010-02,163.807,
2010-03,162.001,
2010-04,163.183,
2010-05,176.742,
2010-06,167.632,
2010-07,168.197,
2010-08,172.631,
2010-09,170.669,
2010-10,178.389,
2010-11,180.413,
2010-12,178.740,
2011-01,180.613,
2011-02,182.088,
2011-03,180.307,
2011-04,184.931,
2011-05,186.568,
2011-06,177.021,
2011-07,172.816,
2011-08,182.503,
2011-09,188.509,
2011-10,185.047,
2011-11,188.763,
2011-12,172.819,
2012-01,171.524,
2012-02,174.146,
