"",BBK01.BU1272,BBK01.BU1272_FLAGS
"",Debt of the German Unity Fund - direct lending by credit institutions,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-16 16:36:05,
1990-08,1682.2,
1990-09,2357.1,
1990-10,3990.6,
1990-11,4864.9,
1990-12,5808.3,
1991-01,9090.8,
1991-02,9343.9,
1991-03,11422.3,
1991-04,11588.4,
1991-05,11641.9,
1991-06,11738.1,
1991-07,12019.3,
1991-08,12044.9,
1991-09,12586.9,
1991-10,12612.4,
1991-11,12612.4,
1991-12,11567.9,
1992-01,11619.0,
1992-02,11619.0,
1992-03,11611.3,
1992-04,11355.7,
1992-05,11355.7,
1992-06,11355.7,
1992-07,11355.7,
1992-08,11012.1,
1992-09,11012.1,
1992-10,10833.2,
1992-11,10833.2,
1992-12,11139.4,
1993-01,11942.7,
1993-02,12275.0,
1993-03,12198.3,
1993-04,12290.3,
1993-05,12852.8,
1993-06,13226.0,
1993-07,14361.1,
1993-08,14367.7,
1993-09,14817.6,
1993-10,15311.0,
1993-11,15628.0,
1993-12,16139.3,
1994-01,16303.0,
1994-02,16328.5,
1994-03,17013.6,
1994-04,17064.8,
1994-05,17059.7,
1994-06,17018.2,
1994-07,16913.4,
1994-08,16908.3,
1994-09,17348.0,
1994-10,17296.9,
1994-11,17233.2,
1994-12,17253.0,
1995-01,16792.9,
1995-02,17056.8,
1995-03,16660.4,
1995-04,16448.3,
1995-05,16242.0,
1995-06,16415.0,
1995-07,16407.3,
1995-08,16170.5,
1995-09,16517.3,
1995-10,15595.3,
1995-11,16063.5,
1995-12,16323.0,
1996-01,16210.5,
1996-02,16197.8,
1996-03,20313.6,
1996-04,20764.6,
1996-05,20194.6,
1996-06,19055.8,
1996-07,18934.9,
1996-08,19264.6,
1996-09,19035.4,
1996-10,18510.7,
1996-11,18170.1,
1996-12,19439.3,
1997-01,19091.6,
1997-02,19252.7,
1997-03,19112.1,
1997-04,18805.3,
1997-05,18797.6,
1997-06,18784.9,
1997-07,18708.2,
1997-08,18657.0,
1997-09,18605.9,
1997-10,17787.8,
1997-11,17782.7,
1997-12,17752.1,
1998-01,17892.7,
1998-02,17816.0,
1998-03,15724.8,
1998-04,15694.1,
1998-05,15694.1,
1998-06,15699.2,
1998-07,15315.7,
1998-08,15239.1,
1998-09,15658.3,
1998-10,16041.8,
1998-11,16031.6,
1998-12,15837.3,
1999-01,14578.4,
1999-02,14715.4,
1999-03,13690.6,
1999-04,13690.6,
1999-05,13690.6,
1999-06,13542.3,
1999-07,12442.3,
1999-08,12340.0,
1999-09,11833.9,
1999-10,11833.9,
1999-11,11404.4,
1999-12,10292.3,
2000-01,10292.3,
2000-02,10292.3,
2000-03,10292.3,
2000-04,10292.3,
2000-05,11000.4,
2000-06,10797.3,
2000-07,10957.9,
2000-08,9944.3,
2000-09,9813.5,
2000-10,9082.2,
2000-11,7959.5,
2000-12,7789.9,
2001-01,8682.0,
2001-02,10108.2,
2001-03,6529.4,
2001-04,6273.2,
2001-05,6008.3,
2001-06,5746.3,
2001-07,5869.0,
2001-08,5364.4,
2001-09,5113.1,
2001-10,4834.4,
2001-11,4657.4,
2001-12,4315.3,
2002-01,4243.5,
2002-02,4243.5,
2002-03,4315.3,
2002-04,4315.3,
2002-05,4315.3,
2002-06,4146.5,
2002-07,4334.7,
2002-08,4530.7,
2002-09,4337.6,
2002-10,4133.2,
2002-11,3339.7,
2002-12,3146.3,
2003-01,3365.5,
2003-02,3375.3,
2003-03,2174.5,
2003-04,2031.2,
2003-05,1857.3,
2003-06,1671.9,
2003-07,1471.3,
2003-08,1492.6,
2003-09,1265.9,
2003-10,1077.6,
2003-11,888.9,
2003-12,792.5,
2004-01,1161.8,
2004-02,1665.9,
2004-03,1588.9,
2004-04,1443.5,
2004-05,1256.7,
2004-06,1144.1,
2004-07,1337.9,
2004-08,1437.9,
2004-09,1251.1,
2004-10,1064.0,
2004-11,876.7,
2004-12,690.2,comment
2005-01,-,Nothing exists
2005-02,-,Nothing exists
2005-03,-,Nothing exists
2005-04,-,Nothing exists
2005-05,-,Nothing exists
2005-06,-,Nothing exists
2005-07,-,Nothing exists
2005-08,-,Nothing exists
2005-09,-,Nothing exists
2005-10,-,Nothing exists
2005-11,-,Nothing exists
2005-12,-,Nothing exists
2006-01,-,Nothing exists
2006-02,-,Nothing exists
2006-03,-,Nothing exists
2006-04,-,Nothing exists
2006-05,-,Nothing exists
2006-06,-,Nothing exists
2006-07,-,Nothing exists
2006-08,-,Nothing exists
2006-09,-,Nothing exists
2006-10,-,Nothing exists
2006-11,-,Nothing exists
2006-12,-,Nothing exists
2007-01,-,Nothing exists
2007-02,-,Nothing exists
2007-03,-,Nothing exists
2007-04,-,Nothing exists
2007-05,-,Nothing exists
2007-06,-,Nothing exists
2007-07,-,Nothing exists
2007-08,-,Nothing exists
2007-09,-,Nothing exists
2007-10,-,Nothing exists
2007-11,-,Nothing exists
2007-12,-,Nothing exists
2008-01,-,Nothing exists
2008-02,-,Nothing exists
2008-03,-,Nothing exists
2008-04,-,Nothing exists
2008-05,-,Nothing exists
2008-06,-,Nothing exists
2008-07,-,Nothing exists
2008-08,-,Nothing exists
2008-09,-,Nothing exists
2008-10,-,Nothing exists
2008-11,-,Nothing exists
2008-12,-,Nothing exists
2009-01,-,Nothing exists
2009-02,-,Nothing exists
