"",BBK01.OUZ076,BBK01.OUZ076_FLAGS
"","Liabilities to banks (MFIs), total, Big banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:56:37,
1999-01,425.303,
1999-02,364.974,
1999-03,346.696,
1999-04,373.708,
1999-05,380.876,
1999-06,369.569,
1999-07,377.510,
1999-08,373.866,
1999-09,372.080,
1999-10,398.524,
1999-11,397.330,
1999-12,337.271,
2000-01,387.412,
2000-02,393.565,
2000-03,654.760,
2000-04,694.683,
2000-05,683.365,
2000-06,641.601,
2000-07,397.725,
2000-08,417.790,
2000-09,428.811,
2000-10,462.999,
2000-11,465.791,
2000-12,426.126,
2001-01,476.498,
2001-02,514.579,
2001-03,474.793,
2001-04,550.760,
2001-05,545.571,
2001-06,510.378,
2001-07,513.350,
2001-08,536.382,
2001-09,527.935,
2001-10,529.197,
2001-11,533.346,
2001-12,522.435,
2002-01,531.075,
2002-02,530.250,
2002-03,534.381,
2002-04,529.771,
2002-05,512.087,
2002-06,455.171,
2002-07,485.556,
2002-08,481.498,
2002-09,484.791,
2002-10,515.123,
2002-11,562.115,
2002-12,511.314,
2003-01,542.530,
2003-02,538.836,
2003-03,530.927,
2003-04,559.311,
2003-05,596.889,
2003-06,569.783,
2003-07,550.526,
2003-08,557.806,
2003-09,522.179,
2003-10,532.256,
2003-11,532.986,
2003-12,522.910,
2004-01,551.703,
2004-02,568.183,
2004-03,572.766,
2004-04,584.026,
2004-05,565.766,
2004-06,556.957,
2004-07,572.067,
2004-08,581.100,
2004-09,599.462,
2004-10,621.769,
2004-11,630.255,
2004-12,643.525,
2005-01,638.987,
2005-02,640.237,
2005-03,625.583,
2005-04,690.016,
2005-05,678.460,
2005-06,644.543,
2005-07,950.173,
2005-08,657.435,
2005-09,624.426,
2005-10,665.799,
2005-11,695.775,
2005-12,606.838,
2006-01,647.353,
2006-02,629.250,
2006-03,630.854,
2006-04,658.658,
2006-05,673.167,
2006-06,612.202,
2006-07,649.813,
2006-08,652.698,
2006-09,637.065,
2006-10,664.173,
2006-11,681.026,
2006-12,650.995,
2007-01,658.565,
2007-02,661.924,
2007-03,686.583,
2007-04,709.867,
2007-05,710.965,
2007-06,699.006,
2007-07,733.912,
2007-08,706.258,
2007-09,689.095,
2007-10,714.959,
2007-11,699.520,
2007-12,708.540,
2008-01,727.372,
2008-02,718.889,
2008-03,716.663,
2008-04,745.827,
2008-05,742.434,
2008-06,664.531,
2008-07,670.804,
2008-08,683.302,
2008-09,676.427,
2008-10,715.661,
2008-11,693.388,
2008-12,576.517,
2009-01,652.834,
2009-02,600.139,
2009-03,539.432,
2009-04,547.210,
2009-05,525.379,
2009-06,479.341,
2009-07,486.863,
2009-08,474.778,
2009-09,466.011,
2009-10,455.343,
2009-11,502.786,
2009-12,455.003,
2010-01,503.244,
2010-02,493.552,
2010-03,469.336,
2010-04,505.970,
2010-05,526.607,
2010-06,525.992,
2010-07,524.642,
2010-08,553.831,
2010-09,483.123,
2010-10,520.658,
2010-11,529.977,
2010-12,483.330,
2011-01,505.714,
2011-02,528.620,
2011-03,484.375,
2011-04,519.067,
2011-05,522.967,
2011-06,478.900,
2011-07,511.525,
2011-08,546.752,
2011-09,553.516,
2011-10,551.531,
2011-11,560.770,
2011-12,535.157,
2012-01,596.840,
2012-02,593.388,
2012-03,571.926,
2012-04,608.341,
2012-05,622.390,
2012-06,570.825,
2012-07,599.461,
2012-08,622.764,
2012-09,574.959,
2012-10,589.298,
2012-11,579.291,
2012-12,503.672,
2013-01,536.709,
2013-02,536.401,
2013-03,554.475,
2013-04,559.928,
2013-05,539.774,
2013-06,503.812,
2013-07,508.299,
2013-08,560.743,
2013-09,538.986,
2013-10,577.856,
2013-11,555.753,
2013-12,469.824,
2014-01,537.770,
2014-02,549.597,
2014-03,506.846,
2014-04,543.265,
2014-05,545.856,
2014-06,531.390,
2014-07,573.164,
2014-08,569.120,
2014-09,540.121,
2014-10,546.162,
2014-11,546.915,
