"",BBK01.WZ3416,BBK01.WZ3416_FLAGS
1994-06,7.340,
1994-07,7.320,
1994-08,7.600,
1994-09,7.840,
1994-10,7.820,
1994-11,7.640,
1994-12,7.820,
1995-01,7.630,
1995-02,7.550,
1995-03,7.570,
1995-04,7.410,
1995-05,7.080,
1995-06,7.410,
1995-07,7.280,
1995-08,7.190,
1995-09,7.220,
1995-10,7.030,
1995-11,6.770,
1995-12,6.610,
1996-01,6.450,
1996-02,6.960,
1996-03,6.980,
1996-04,6.850,
1996-05,7.010,
1996-06,7.040,
1996-07,6.870,
1996-08,6.930,
1996-09,6.650,
1996-10,6.570,
1996-11,6.340,
1996-12,6.420,
1997-01,6.380,
1997-02,6.040,
1997-03,6.430,
1997-04,6.380,
1997-05,6.500,
1997-06,6.230,
1997-07,5.990,
1997-08,6.150,
1997-09,5.940,
1997-10,6.010,
1997-11,5.870,
1997-12,5.680,
1998-01,5.430,
1998-02,5.300,
1998-03,5.270,
1998-04,5.420,
1998-05,5.250,
1998-06,5.160,
1998-07,5.050,
1998-08,4.750,
1998-09,4.550,
1998-10,4.760,
1998-11,4.540,
1998-12,4.500,
1999-01,4.240,
1999-02,4.610,
1999-03,4.670,
1999-04,4.500,
1999-05,4.780,
1999-06,5.080,
1999-07,5.240,
1999-08,5.420,
1999-09,5.570,
1999-10,5.550,
1999-11,5.530,
1999-12,5.690,
2000-01,5.850,
2000-02,5.720,
2000-03,5.460,
2000-04,5.580,
2000-05,5.430,
2000-06,5.440,
2000-07,5.400,
2000-08,5.410,
2000-09,5.440,
2000-10,5.440,
2000-11,5.320,
2000-12,5.190,
2001-01,5.160,
2001-02,5.100,
2001-03,5.120,
2001-04,5.390,
2001-05,5.580,
2001-06,5.480,
2001-07,5.330,
2001-08,5.250,
2001-09,5.320,
2001-10,4.940,
2001-11,5.000,
2001-12,5.270,
2002-01,5.210,
2002-02,5.230,
2002-03,5.490,
2002-04,5.390,
2002-05,5.410,
2002-06,5.220,
2002-07,5.160,
2002-08,4.910,
2002-09,4.770,
2002-10,4.990,
2002-11,4.960,
2002-12,4.700,
2003-01,4.530,
2003-02,4.540,
2003-03,4.630,
2003-04,4.700,
2003-05,4.310,
2003-06,4.500,
2003-07,4.650,
2003-08,4.660,
2003-09,4.620,
2003-10,4.820,
2003-11,4.870,
2003-12,4.750,
2004-01,4.770,
2004-02,4.600,
2004-03,4.540,
2004-04,4.730,
2004-05,4.790,
2004-06,4.770,
2004-07,4.680,
2004-08,4.520,
2004-09,4.450,
2004-10,4.340,
2004-11,4.220,
2004-12,4.120,
2005-01,3.900,
2005-02,4.030,
2005-03,4.040,
2005-04,3.810,
2005-05,3.670,
2005-06,3.540,
2005-07,3.540,
2005-08,3.490,
2005-09,3.510,
2005-10,3.700,
2005-11,3.700,
2005-12,3.520,
2006-01,3.700,
2006-02,3.700,
2006-03,3.950,
2006-04,4.180,
2006-05,4.170,
2006-06,4.280,
2006-07,4.140,
2006-08,3.990,
2006-09,3.830,
2006-10,3.890,
2006-11,3.840,
2006-12,4.050,
2007-01,4.200,
2007-02,4.080,
2007-03,4.200,
2007-04,4.350,
2007-05,4.510,
2007-06,4.680,
2007-07,4.490,
2007-08,4.490,
2007-09,4.560,
2007-10,4.430,
2007-11,4.420,
2007-12,4.620,
2008-01,4.370,
2008-02,4.380,
2008-03,4.420,
2008-04,4.570,
2008-05,4.750,
2008-06,4.850,
2008-07,4.740,
2008-08,4.520,
2008-09,4.500,
2008-10,4.360,
2008-11,3.860,
2008-12,3.650,
2009-01,4.020,
2009-02,3.940,
2009-03,3.920,
2009-04,4.040,
2009-05,4.330,
2009-06,4.170,
2009-07,4.040,
2009-08,3.880,
2009-09,3.870,
2009-10,4.000,
2009-11,3.860,
2009-12,4.040,
2010-01,3.880,
2010-02,3.820,
2010-03,3.760,
2010-04,3.640,
2010-05,3.290,
2010-06,3.240,
2010-07,3.330,
2010-08,2.650,
2010-09,2.850,
2010-10,3.080,
2010-11,3.240,
2010-12,3.530,
2011-01,3.650,
2011-02,3.640,
2011-03,3.820,
2011-04,3.740,
2011-05,3.550,
2011-06,3.630,
2011-07,3.310,
2011-08,2.910,
2011-09,2.620,
2011-10,2.880,
2011-11,3.020,
2011-12,2.500,
2012-01,2.590,
2012-02,2.540,
2012-03,2.570,
2012-04,2.440,
2012-05,1.930,
2012-06,2.340,
2012-07,2.100,
2012-08,2.070,
2012-09,2.180,
2012-10,2.230,
2012-11,2.140,
2012-12,2.030,
2013-01,2.240,
2013-02,2.210,
2013-03,2.060,
2013-04,1.950,
2013-05,2.210,
2013-06,2.380,
2013-07,2.400,
2013-08,2.560,
2013-09,2.500,
2013-10,2.470,
2013-11,2.530,
2013-12,2.700,
2014-01,2.400,
2014-02,2.350,
2014-03,2.330,
2014-04,2.280,
2014-05,2.130,
2014-06,2.020,
2014-07,1.900,
2014-08,1.580,
2014-09,1.690,
2014-10,1.460,
2014-11,1.300,
2014-12,1.130,
2015-01,0.750,
