"",BBK01.OUD006,BBK01.OUD006_FLAGS
1955-02,-,Nothing exists
1955-03,-,Nothing exists
1955-04,-,Nothing exists
1955-05,-,Nothing exists
1955-06,0.238,
1955-07,-,Nothing exists
1955-08,-,Nothing exists
1955-09,-,Nothing exists
1955-10,-,Nothing exists
1955-11,-,Nothing exists
1955-12,0.447,
1956-01,-,Nothing exists
1956-02,-,Nothing exists
1956-03,-,Nothing exists
1956-04,-,Nothing exists
1956-05,-,Nothing exists
1956-06,0.281,
1956-07,-,Nothing exists
1956-08,-,Nothing exists
1956-09,-,Nothing exists
1956-10,-,Nothing exists
1956-11,-,Nothing exists
1956-12,0.539,
1957-01,-,Nothing exists
1957-02,-,Nothing exists
1957-03,-,Nothing exists
1957-04,-,Nothing exists
1957-05,-,Nothing exists
1957-06,0.411,
1957-07,-,Nothing exists
1957-08,-,Nothing exists
1957-09,-,Nothing exists
1957-10,-,Nothing exists
1957-11,-,Nothing exists
1957-12,0.686,
1958-01,-,Nothing exists
1958-02,-,Nothing exists
1958-03,-,Nothing exists
1958-04,-,Nothing exists
1958-05,-,Nothing exists
1958-06,0.500,
1958-07,-,Nothing exists
1958-08,-,Nothing exists
1958-09,-,Nothing exists
1958-10,-,Nothing exists
1958-11,-,Nothing exists
1958-12,0.810,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.492,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.908,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.812,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,1.112,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.728,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,1.172,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.619,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,1.258,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.728,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,1.403,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.777,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,1.432,
1965-01,0.872,
1965-02,0.930,
1965-03,0.859,
1965-04,0.859,
1965-05,1.038,
1965-06,0.993,
1965-07,1.075,
1965-08,1.015,
1965-09,0.943,
1965-10,1.007,
1965-11,1.125,
1965-12,1.456,
1966-01,1.100,
1966-02,0.968,
1966-03,0.967,
1966-04,0.972,
1966-05,0.960,
1966-06,0.940,
1966-07,0.969,
1966-08,1.025,
1966-09,0.992,
1966-10,1.011,
1966-11,0.972,
1966-12,1.586,
1967-01,0.949,
1967-02,1.022,
1967-03,0.901,
1967-04,0.950,
1967-05,0.839,
1967-06,0.969,
1967-07,0.975,
1967-08,0.812,
1967-09,0.802,
1967-10,0.906,
1967-11,0.908,
1967-12,1.691,
1968-01,1.027,
1968-02,1.054,
1968-03,0.864,
1968-04,0.893,
1968-05,1.097,
1968-06,0.948,
1968-07,0.968,
1968-08,1.115,
1968-09,0.908,
1968-10,1.071,
1968-11,1.110,
1968-12,1.925,
1969-01,1.140,
1969-02,1.027,
1969-03,1.026,
1969-04,1.025,
1969-05,1.126,
1969-06,1.190,
1969-07,1.141,
1969-08,1.274,
1969-09,1.228,
1969-10,1.551,
1969-11,1.114,
1969-12,2.096,
1970-01,1.331,
1970-02,1.191,
1970-03,1.195,
1970-04,1.349,
1970-05,1.282,
1970-06,1.556,
1970-07,1.695,
1970-08,1.716,
1970-09,1.654,
1970-10,1.555,
1970-11,1.768,
1970-12,2.594,
1971-01,2.035,
1971-02,1.830,
1971-03,1.766,
1971-04,1.810,
1971-05,2.018,
1971-06,1.895,
1971-07,2.364,
1971-08,2.393,
1971-09,2.247,
1971-10,2.237,
1971-11,2.265,
1971-12,3.080,
1972-01,2.038,
1972-02,2.451,
1972-03,1.964,
1972-04,2.123,
1972-05,2.693,
1972-06,2.543,
1972-07,3.001,
1972-08,3.368,
1972-09,3.210,
1972-10,3.152,
1972-11,2.877,
1972-12,4.177,
1973-01,3.458,
1973-02,2.973,
1973-03,4.002,
1973-04,3.599,
1973-05,3.912,
1973-06,3.825,
1973-07,4.282,
1973-08,4.430,
1973-09,3.839,
1973-10,3.821,
1973-11,3.969,
1973-12,4.918,
1974-01,3.130,
1974-02,3.438,
1974-03,3.629,
1974-04,3.582,
1974-05,4.271,
1974-06,3.739,
1974-07,3.239,
1974-08,3.485,
1974-09,2.938,
1974-10,2.806,
1974-11,3.015,
1974-12,4.240,
1975-01,3.154,
1975-02,3.176,
1975-03,2.811,
1975-04,3.064,
1975-05,2.932,
1975-06,3.017,
1975-07,2.687,
1975-08,2.285,
1975-09,2.349,
1975-10,2.307,
1975-11,2.604,
1975-12,4.115,
1976-01,2.882,
1976-02,2.690,
1976-03,2.753,
1976-04,2.777,
1976-05,3.234,
1976-06,2.833,
1976-07,2.938,
1976-08,3.055,
1976-09,3.034,
1976-10,2.828,
1976-11,3.210,
1976-12,4.363,
1977-01,3.430,
1977-02,3.281,
1977-03,2.956,
1977-04,3.318,
1977-05,3.336,
1977-06,3.004,
1977-07,2.972,
1977-08,3.318,
1977-09,2.782,
1977-10,3.455,
1977-11,3.084,
1977-12,4.623,
1978-01,3.336,
1978-02,3.081,
1978-03,3.160,
1978-04,3.397,
1978-05,3.112,
1978-06,2.774,
1978-07,2.864,
1978-08,3.027,
1978-09,3.201,
1978-10,4.037,
1978-11,3.467,
1978-12,5.350,
1979-01,3.779,
1979-02,3.622,
1979-03,3.370,
1979-04,3.828,
1979-05,3.669,
1979-06,4.106,
1979-07,3.711,
1979-08,4.208,
1979-09,3.439,
1979-10,4.019,
1979-11,3.694,
1979-12,5.757,
1980-01,3.901,
1980-02,4.231,
1980-03,3.925,
1980-04,3.930,
1980-05,4.037,
1980-06,3.825,
1980-07,4.367,
1980-08,3.927,
1980-09,4.182,
1980-10,4.227,
1980-11,3.338,
1980-12,5.673,
1981-01,3.921,
1981-02,3.492,
1981-03,3.714,
1981-04,3.730,
1981-05,3.956,
1981-06,3.815,
1981-07,3.586,
1981-08,4.181,
1981-09,3.859,
1981-10,3.600,
1981-11,4.148,
1981-12,5.315,
1982-01,3.346,
1982-02,3.597,
1982-03,3.834,
1982-04,3.467,
1982-05,4.062,
1982-06,3.486,
1982-07,3.334,
1982-08,3.963,
1982-09,4.151,
1982-10,3.969,
1982-11,4.202,
1982-12,5.321,
1983-01,4.344,
1983-02,3.817,
1983-03,4.229,
1983-04,3.888,
1983-05,3.860,
1983-06,3.765,
1983-07,3.847,
1983-08,3.711,
1983-09,3.631,
1983-10,3.948,
1983-11,3.673,
1983-12,5.615,
1984-01,3.847,
1984-02,4.407,
1984-03,3.965,
1984-04,3.744,
1984-05,3.939,
1984-06,3.975,
1984-07,3.864,
1984-08,3.926,
1984-09,3.742,
1984-10,3.851,
1984-11,3.503,
1984-12,5.687,
1985-01,3.293,
1985-02,3.841,
1985-03,3.506,
1985-04,3.480,
1985-05,3.876,
1985-06,3.845,
1985-07,3.701,
1985-08,3.955,
1985-09,3.950,
1985-10,3.175,
1985-11,4.025,
1985-12,6.117,
1986-01,3.486,
1986-02,3.685,
1986-03,4.046,
1986-04,4.149,
1986-05,3.449,
1986-06,4.814,
1986-07,2.803,
1986-08,2.942,
1986-09,3.444,
1986-10,3.740,
1986-11,3.233,
1986-12,6.054,
1987-01,3.303,
1987-02,3.563,
1987-03,3.921,
1987-04,3.153,
1987-05,4.515,
1987-06,3.734,
1987-07,4.232,
1987-08,4.520,
1987-09,3.761,
1987-10,3.599,
1987-11,4.130,
1987-12,6.093,
1988-01,3.720,
1988-02,4.586,
1988-03,4.041,
1988-04,3.773,
1988-05,4.329,
1988-06,3.545,
1988-07,3.956,
1988-08,4.009,
1988-09,3.562,
1988-10,4.724,
1988-11,4.403,
1988-12,5.989,
1989-01,4.401,
1989-02,4.376,
1989-03,3.776,
1989-04,4.411,
1989-05,4.877,
1989-06,4.457,
1989-07,5.155,
1989-08,3.586,
1989-09,4.439,
1989-10,5.635,
1989-11,3.951,
1989-12,6.462,
1990-01,3.793,
1990-02,4.965,
1990-03,3.426,
1990-04,4.472,
1990-05,4.675,
1990-06,4.774,
1990-07,7.509,
1990-08,7.011,
1990-09,7.135,
1990-10,8.136,
1990-11,7.190,
1990-12,8.665,
1991-01,8.016,
1991-02,7.515,
1991-03,6.457,
1991-04,6.930,
1991-05,4.894,
1991-06,6.472,
1991-07,7.270,
1991-08,6.063,
1991-09,6.138,
1991-10,5.407,
1991-11,6.303,
1991-12,7.023,
1992-01,6.391,
1992-02,6.291,
1992-03,6.863,
1992-04,5.512,
1992-05,6.397,
1992-06,6.582,
1992-07,6.367,
1992-08,7.712,
1992-09,4.966,
1992-10,6.107,
1992-11,8.956,
1992-12,7.806,
1993-01,6.795,
1993-02,7.621,
1993-03,5.689,
1993-04,4.879,
1993-05,5.802,
1993-06,5.248,
1993-07,4.928,
1993-08,7.301,
1993-09,5.455,
1993-10,5.738,
1993-11,6.775,
1993-12,6.298,
1994-01,6.671,
1994-02,6.083,
1994-03,5.272,
1994-04,4.336,
1994-05,4.603,
1994-06,5.123,
1994-07,3.760,
1994-08,4.026,
1994-09,3.598,
1994-10,4.841,
1994-11,4.376,
1994-12,4.583,
1995-01,4.942,
1995-02,4.689,
1995-03,3.768,
1995-04,3.546,
1995-05,3.173,
1995-06,3.588,
1995-07,3.815,
1995-08,3.040,
1995-09,3.652,
1995-10,3.292,
1995-11,3.745,
1995-12,4.841,
1996-01,3.044,
1996-02,3.352,
1996-03,3.737,
1996-04,3.713,
1996-05,3.549,
1996-06,3.846,
1996-07,3.218,
1996-08,3.197,
1996-09,6.096,
1996-10,3.639,
1996-11,3.691,
1996-12,4.910,
1997-01,3.401,
1997-02,3.445,
1997-03,3.823,
1997-04,2.980,
1997-05,3.431,
1997-06,5.996,
1997-07,3.437,
1997-08,4.171,
1997-09,3.942,
1997-10,4.868,
1997-11,4.538,
1997-12,4.326,
1998-01,3.649,
1998-02,4.749,
1998-03,4.739,
1998-04,3.351,
1998-05,3.983,
1998-06,5.091,
1998-07,3.995,
1998-08,5.396,
1998-09,4.906,
1998-10,4.454,
1998-11,5.836,
1998-12,8.034,
1999-01,7.495,
1999-02,7.078,
1999-03,6.557,
1999-04,7.298,
1999-05,6.525,
1999-06,6.811,
1999-07,7.724,
1999-08,8.732,
1999-09,7.747,
1999-10,11.037,
1999-11,9.017,
1999-12,11.650,
2000-01,9.678,
2000-02,7.365,
2000-03,9.311,
2000-04,10.822,
2000-05,8.334,
2000-06,7.106,
2000-07,7.323,
2000-08,11.077,
2000-09,7.926,
2000-10,7.317,
2000-11,7.385,
2000-12,7.867,
2001-01,8.244,
2001-02,7.801,
2001-03,8.177,
2001-04,6.876,
2001-05,8.116,
2001-06,8.192,
2001-07,8.021,
2001-08,7.025,
2001-09,7.792,
2001-10,7.524,
2001-11,8.198,
2001-12,8.782,
2002-01,11.683,
2002-02,8.543,
2002-03,8.433,
2002-04,8.125,
2002-05,7.103,
2002-06,6.328,
2002-07,7.234,
2002-08,7.309,
2002-09,7.435,
2002-10,8.938,
2002-11,7.774,
2002-12,10.747,
2003-01,7.341,
2003-02,6.654,
2003-03,8.200,
2003-04,8.115,
2003-05,7.598,
2003-06,7.268,
2003-07,7.249,
2003-08,7.773,
2003-09,7.124,
2003-10,7.165,
2003-11,7.494,
2003-12,9.692,
2004-01,7.327,
2004-02,6.622,
2004-03,6.766,
2004-04,6.714,
2004-05,7.696,
2004-06,7.996,
2004-07,7.032,
2004-08,8.618,
2004-09,8.483,
2004-10,7.297,
2004-11,9.493,
2004-12,8.108,
2005-01,7.832,
2005-02,8.099,
2005-03,10.430,
2005-04,6.724,
2005-05,7.304,
2005-06,9.160,
2005-07,6.986,
2005-08,7.266,
2005-09,8.083,
2005-10,6.143,
2005-11,7.341,
2005-12,11.265,
2006-01,8.233,
2006-02,8.257,
2006-03,6.670,
2006-04,7.537,
2006-05,10.227,
2006-06,7.366,
2006-07,8.915,
2006-08,8.923,
2006-09,9.215,
2006-10,9.729,
2006-11,8.016,
2006-12,9.103,
2007-01,8.843,
2007-02,11.757,
2007-03,8.759,
2007-04,8.471,
2007-05,7.514,
2007-06,8.931,
2007-07,11.007,
2007-08,7.798,
2007-09,9.513,
2007-10,12.530,
2007-11,8.861,
2007-12,13.358,
2008-01,9.184,
2008-02,9.558,
2008-03,14.584,
2008-04,11.283,
2008-05,9.267,
2008-06,10.727,
2008-07,8.678,
2008-08,8.327,
2008-09,12.016,
2008-10,10.928,
2008-11,9.919,
2008-12,14.299,
2009-01,7.802,
2009-02,8.778,
2009-03,10.466,
2009-04,8.433,
2009-05,12.162,
2009-06,9.625,
2009-07,9.375,
2009-08,8.173,
2009-09,10.522,
2009-10,9.424,
2009-11,11.032,
2009-12,11.534,
2010-01,10.149,
2010-02,9.588,
2010-03,10.649,
2010-04,11.105,
2010-05,10.333,
2010-06,10.625,
2010-07,10.635,
2010-08,11.550,
2010-09,11.281,
2010-10,10.327,
2010-11,8.295,
2010-12,10.862,
2011-01,9.925,
2011-02,9.724,
2011-03,8.242,
2011-04,8.336,
2011-05,11.699,
2011-06,12.430,
2011-07,10.480,
2011-08,13.437,
2011-09,12.249,
2011-10,12.758,
2011-11,12.221,
2011-12,14.213,
2012-01,9.583,
2012-02,8.953,
2012-03,7.824,
2012-04,9.202,
2012-05,8.359,
2012-06,9.267,
2012-07,60.130,
2012-08,56.943,
2012-09,46.481,
2012-10,51.655,
2012-11,50.153,
2012-12,42.190,
2013-01,46.566,
2013-02,35.127,
2013-03,34.845,
2013-04,36.520,
2013-05,35.126,
2013-06,34.549,
2013-07,28.819,
2013-08,29.029,
2013-09,27.995,
2013-10,20.970,
2013-11,23.984,
2013-12,24.046,
2014-01,19.825,
2014-02,18.538,
2014-03,15.541,
2014-04,19.227,
2014-05,17.229,
2014-06,14.232,
2014-07,14.052,
2014-08,20.081,
2014-09,18.847,
2014-10,21.212,
2014-11,16.085,
2014-12,23.226,Provisional value
"","General: Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"".",
