"",BBK01.QUV535,BBK01.QUV535_FLAGS
"",Banks in Germany: Short-term loans and advances to non- residents / Other European countries / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:14:18,
2001-12,27.855,
2002-01,23.795,
2002-02,22.927,
2002-03,24.062,
2002-04,21.524,
2002-05,21.991,
2002-06,25.471,
2002-07,23.166,
2002-08,22.313,
2002-09,25.590,
2002-10,24.602,
2002-11,24.143,
2002-12,24.554,
2003-01,25.961,
2003-02,26.140,
2003-03,29.964,
2003-04,27.216,
2003-05,24.529,
2003-06,29.672,
2003-07,25.641,
2003-08,33.263,
2003-09,33.606,
2003-10,30.895,
2003-11,38.955,
2003-12,44.188,
2004-01,49.487,
2004-02,39.286,
2004-03,31.054,
2004-04,31.295,
2004-05,34.287,
2004-06,37.401,
2004-07,39.149,
2004-08,36.688,
2004-09,39.229,
2004-10,37.925,
2004-11,42.824,
2004-12,40.348,
2005-01,42.712,
2005-02,47.604,
2005-03,44.847,
2005-04,46.266,
2005-05,40.605,
2005-06,38.859,
2005-07,45.775,
2005-08,41.964,
2005-09,47.399,
2005-10,48.121,
2005-11,40.426,
2005-12,46.028,
2006-01,47.732,
2006-02,47.517,
2006-03,52.499,
2006-04,54.842,
2006-05,55.064,
2006-06,61.491,
2006-07,55.504,
2006-08,62.715,
2006-09,65.762,
2006-10,70.040,
2006-11,71.784,
2006-12,82.425,
2007-01,76.295,
2007-02,84.423,
2007-03,89.967,
2007-04,88.726,
2007-05,84.374,
2007-06,83.644,
2007-07,83.358,
2007-08,84.945,
2007-09,79.632,
2007-10,81.794,
2007-11,61.595,
2007-12,53.763,
2008-01,52.344,
2008-02,49.877,
2008-03,46.105,
2008-04,46.620,
2008-05,46.102,
2008-06,49.990,
2008-07,52.314,
2008-08,53.593,
2008-09,54.410,
2008-10,57.712,
2008-11,55.407,
2008-12,46.443,
2009-01,44.274,
2009-02,40.645,
2009-03,39.237,
2009-04,35.774,
2009-05,34.428,
2009-06,32.035,
2009-07,31.013,
2009-08,31.425,
2009-09,29.883,
2009-10,28.463,
2009-11,29.196,
2009-12,28.862,
2010-01,31.339,
2010-02,30.934,
2010-03,30.916,
2010-04,31.053,
2010-05,31.666,
2010-06,32.094,
2010-07,29.202,
2010-08,31.074,
2010-09,30.614,
2010-10,30.621,
2010-11,32.493,
2010-12,32.461,
2011-01,31.806,
2011-02,34.349,
2011-03,33.469,
2011-04,34.420,
2011-05,37.328,
2011-06,31.770,
2011-07,32.531,
2011-08,33.958,
2011-09,38.063,
2011-10,29.100,
2011-11,35.741,
2011-12,28.946,
2012-01,29.118,
2012-02,28.315,
2012-03,29.941,
2012-04,29.443,
2012-05,32.072,
2012-06,32.610,
2012-07,39.023,
2012-08,39.485,
2012-09,35.673,
2012-10,36.124,
2012-11,32.790,
2012-12,34.166,
2013-01,32.474,
2013-02,36.596,
2013-03,36.069,
2013-04,32.981,
2013-05,34.319,
2013-06,35.497,
2013-07,32.376,
2013-08,42.089,
2013-09,38.876,
2013-10,39.605,
2013-11,39.007,
2013-12,36.567,
2014-01,43.335,
2014-02,44.995,
2014-03,42.214,
2014-04,44.022,
2014-05,45.653,
2014-06,47.916,
2014-07,48.724,
2014-08,50.381,
2014-09,49.313,
2014-10,46.638,
2014-11,46.966,
2014-12,45.681,
