"",BBK01.OUC204,BBK01.OUC204_FLAGS
"",Time deposits of domestic enterprises (non-MFIs) / for up and including 1 year / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:18:41,
1968-12,4.277,
1969-01,4.331,
1969-02,4.286,
1969-03,4.222,
1969-04,4.375,
1969-05,5.088,
1969-06,4.584,
1969-07,4.397,
1969-08,4.294,
1969-09,4.766,
1969-10,4.969,
1969-11,4.495,
1969-12,4.644,
1970-01,4.446,
1970-02,4.559,
1970-03,4.389,
1970-04,4.789,
1970-05,4.743,
1970-06,4.833,
1970-07,5.147,
1970-08,5.068,
1970-09,4.749,
1970-10,5.133,
1970-11,5.253,
1970-12,5.211,
1971-01,5.509,
1971-02,5.678,
1971-03,5.817,
1971-04,6.437,
1971-05,6.692,
1971-06,6.051,
1971-07,5.856,
1971-08,5.917,
1971-09,6.090,
1971-10,6.838,
1971-11,6.921,
1971-12,7.065,
1972-01,7.011,
1972-02,7.030,
1972-03,6.357,
1972-04,6.535,
1972-05,6.765,
1972-06,6.730,
1972-07,7.328,
1972-08,7.068,
1972-09,7.031,
1972-10,7.413,
1972-11,7.288,
1972-12,8.066,
1973-01,8.268,
1973-02,8.440,
1973-03,8.111,
1973-04,8.776,
1973-05,9.679,
1973-06,8.864,
1973-07,9.234,
1973-08,9.766,
1973-09,9.862,
1973-10,10.782,
1973-11,9.521,
1973-12,8.906,
1974-01,8.650,
1974-02,8.136,
1974-03,7.187,
1974-04,7.961,
1974-05,7.496,
1974-06,6.561,
1974-07,6.846,
1974-08,6.580,
1974-09,6.187,
1974-10,6.750,
1974-11,6.583,
1974-12,7.423,
1975-01,7.205,
1975-02,6.959,
1975-03,6.464,
1975-04,6.940,
1975-05,6.235,
1975-06,6.384,
1975-07,6.650,
1975-08,7.432,
1975-09,6.989,
1975-10,8.907,
1975-11,8.890,
1975-12,10.126,
1976-01,8.238,
1976-02,8.515,
1976-03,7.699,
1976-04,8.115,
1976-05,7.724,
1976-06,7.808,
1976-07,7.785,
1976-08,8.588,
1976-09,9.053,
1976-10,10.280,
1976-11,9.873,
1976-12,10.467,
1977-01,8.995,
1977-02,8.944,
1977-03,8.321,
1977-04,8.608,
1977-05,8.670,
1977-06,7.942,
1977-07,8.043,
1977-08,8.117,
1977-09,8.297,
1977-10,10.256,
1977-11,10.752,
1977-12,11.911,
1978-01,9.482,
1978-02,9.309,
1978-03,8.263,
1978-04,9.316,
1978-05,9.255,
1978-06,8.766,
1978-07,8.986,
1978-08,9.511,
1978-09,9.710,
1978-10,11.746,
1978-11,12.674,
1978-12,13.005,
1979-01,9.546,
1979-02,9.564,
1979-03,9.316,
1979-04,9.455,
1979-05,9.477,
1979-06,9.696,
1979-07,10.308,
1979-08,10.716,
1979-09,10.371,
1979-10,11.083,
1979-11,11.205,
1979-12,12.489,
1980-01,11.015,
1980-02,10.743,
1980-03,9.654,
1980-04,9.975,
1980-05,9.263,
1980-06,9.139,
1980-07,8.595,
1980-08,8.345,
1980-09,7.559,
1980-10,8.387,
1980-11,8.750,
1980-12,10.044,
1981-01,8.785,
1981-02,8.841,
1981-03,9.331,
1981-04,10.408,
1981-05,9.774,
1981-06,8.932,
1981-07,9.688,
1981-08,9.825,
1981-09,10.161,
1981-10,10.535,
1981-11,9.721,
1981-12,10.265,
1982-01,9.515,
1982-02,9.873,
1982-03,9.214,
1982-04,9.548,
1982-05,9.162,
1982-06,8.342,
1982-07,8.790,
1982-08,8.542,
1982-09,8.781,
1982-10,9.578,
1982-11,9.181,
1982-12,9.683,
1983-01,8.562,
1983-02,8.767,
1983-03,7.457,
1983-04,7.744,
1983-05,7.561,
1983-06,7.229,
1983-07,8.007,
1983-08,7.954,
1983-09,8.332,
1983-10,9.136,
1983-11,9.277,
1983-12,9.185,
1984-01,8.369,
1984-02,8.730,
1984-03,7.640,
1984-04,8.369,
1984-05,7.974,
1984-06,8.142,
1984-07,8.949,
1984-08,9.697,
1984-09,8.996,
1984-10,10.081,
1984-11,10.529,
1984-12,9.562,
1985-01,8.788,
1985-02,8.873,
1985-03,7.859,
1985-04,8.603,
1985-05,8.954,
1985-06,8.406,
1985-07,8.568,
1985-08,8.685,
1985-09,9.038,
1985-10,9.838,
1985-11,9.773,
1985-12,10.140,
1986-01,11.196,
1986-02,11.013,
1986-03,8.447,
1986-04,8.167,
1986-05,8.389,
1986-06,8.014,
1986-07,8.229,
1986-08,8.224,
1986-09,8.522,
1986-10,9.529,
1986-11,9.517,
1986-12,8.851,
1987-01,9.495,
1987-02,9.451,
1987-03,8.285,
1987-04,9.007,
1987-05,8.686,
1987-06,7.988,
1987-07,8.366,
1987-08,8.442,
1987-09,8.103,
1987-10,9.608,
1987-11,9.730,
1987-12,10.310,
1988-01,9.787,
1988-02,9.700,
1988-03,9.183,
1988-04,9.731,
1988-05,9.843,
1988-06,9.293,
1988-07,8.657,
1988-08,9.062,
1988-09,9.868,
1988-10,10.879,
1988-11,11.553,
1988-12,11.622,
1989-01,10.590,
1989-02,10.402,
1989-03,10.275,
1989-04,11.587,
1989-05,10.415,
1989-06,9.763,
1989-07,10.330,
1989-08,10.360,
1989-09,9.956,
1989-10,10.897,
1989-11,10.422,
1989-12,11.575,
1990-01,10.393,
1990-02,11.023,
1990-03,10.294,
1990-04,10.800,
1990-05,11.102,
1990-06,10.938,
1990-07,10.560,
1990-08,11.164,
1990-09,11.776,
1990-10,11.999,
1990-11,11.940,
1990-12,11.660,
1991-01,13.307,
1991-02,13.535,
1991-03,12.799,
1991-04,12.969,
1991-05,12.880,
1991-06,11.939,
1991-07,11.892,
1991-08,12.128,
1991-09,12.554,
1991-10,12.362,
1991-11,12.767,
1991-12,13.549,
1992-01,13.401,
1992-02,13.191,
1992-03,12.790,
1992-04,12.719,
1992-05,13.025,
1992-06,12.606,
1992-07,12.481,
1992-08,11.988,
1992-09,14.420,
1992-10,13.496,
1992-11,11.740,
1992-12,11.921,
1993-01,12.431,
1993-02,11.956,
1993-03,11.100,
1993-04,11.534,
1993-05,11.618,
1993-06,11.671,
1993-07,12.221,
1993-08,12.355,
1993-09,11.529,
1993-10,11.471,
1993-11,10.892,
1993-12,12.507,
1994-01,13.185,
1994-02,13.074,
1994-03,12.560,
1994-04,12.250,
1994-05,12.333,
1994-06,11.449,
1994-07,12.124,
1994-08,11.945,
1994-09,11.462,
1994-10,12.028,
1994-11,11.161,
1994-12,11.722,
1995-01,11.919,
1995-02,11.499,
1995-03,12.308,
1995-04,13.169,
1995-05,13.029,
1995-06,12.526,
1995-07,12.392,
1995-08,12.827,
1995-09,12.871,
1995-10,12.700,
1995-11,12.023,
1995-12,12.102,
1996-01,14.292,
1996-02,14.229,
1996-03,13.275,
1996-04,13.762,
1996-05,13.604,
1996-06,13.133,
1996-07,13.859,
1996-08,15.125,
1996-09,15.614,
1996-10,15.363,
1996-11,14.450,
1996-12,15.698,
1997-01,18.880,
1997-02,16.855,
1997-03,16.625,
1997-04,16.905,
1997-05,17.185,
1997-06,15.679,
1997-07,16.455,
1997-08,16.540,
1997-09,15.858,
1997-10,17.483,
1997-11,16.739,
1997-12,16.213,
1998-01,18.462,
1998-02,16.483,
1998-03,15.994,
1998-04,15.403,
1998-05,16.738,
1998-06,15.175,
1998-07,16.108,
1998-08,15.804,
1998-09,15.439,
1998-10,16.444,
1998-11,14.865,
1998-12,16.634,
1999-01,25.325,
1999-02,24.302,
1999-03,24.304,
1999-04,23.179,
1999-05,22.152,
1999-06,19.914,
1999-07,21.206,
1999-08,21.247,
1999-09,20.023,
1999-10,21.214,
1999-11,21.005,
1999-12,23.542,
2000-01,21.801,
2000-02,21.872,
2000-03,23.101,
2000-04,22.586,
2000-05,23.965,
2000-06,24.902,
2000-07,24.962,
2000-08,26.606,
2000-09,29.802,
2000-10,27.442,
2000-11,27.314,
2000-12,29.444,
2001-01,27.196,
2001-02,25.858,
2001-03,27.117,
2001-04,26.166,
2001-05,26.062,
2001-06,25.992,
2001-07,27.071,
2001-08,27.102,
2001-09,26.153,
2001-10,29.537,
2001-11,26.940,
2001-12,27.011,
2002-01,26.022,
2002-02,26.722,
2002-03,29.464,
2002-04,29.785,
2002-05,30.534,
2002-06,32.586,
2002-07,32.604,
2002-08,33.855,
2002-09,35.496,
2002-10,42.169,
2002-11,39.633,
2002-12,34.939,
2003-01,37.235,
2003-02,35.871,
2003-03,34.337,
2003-04,36.058,
2003-05,35.577,
2003-06,35.319,
2003-07,35.690,
2003-08,37.538,
2003-09,39.218,
2003-10,42.981,
2003-11,40.159,
2003-12,36.072,
2004-01,26.769,
2004-02,29.728,
2004-03,31.964,
2004-04,31.974,
2004-05,33.254,
2004-06,31.994,
2004-07,34.435,
2004-08,31.997,
2004-09,31.206,
2004-10,35.369,
2004-11,33.114,
2004-12,37.276,
2005-01,36.373,
2005-02,32.347,
2005-03,32.464,
2005-04,35.797,
2005-05,36.156,
2005-06,37.440,
2005-07,36.553,
2005-08,41.521,
2005-09,36.975,
2005-10,43.522,
2005-11,45.306,
2005-12,39.428,
2006-01,43.695,
2006-02,43.937,
2006-03,45.722,
2006-04,48.912,
2006-05,42.525,
2006-06,44.206,
2006-07,43.785,
2006-08,47.079,
2006-09,47.681,
2006-10,49.271,
2006-11,44.731,
2006-12,45.092,
2007-01,46.377,
2007-02,46.317,
2007-03,44.038,
2007-04,44.186,
2007-05,45.258,
2007-06,44.215,
2007-07,43.125,
2007-08,46.681,
2007-09,48.060,
2007-10,53.211,
2007-11,50.583,
2007-12,59.959,
2008-01,58.966,
2008-02,55.326,
2008-03,54.916,
2008-04,61.054,
2008-05,61.649,
2008-06,57.148,
2008-07,56.712,
2008-08,54.502,
2008-09,50.754,
2008-10,53.046,
2008-11,56.041,
2008-12,53.137,
2009-01,49.994,
2009-02,46.658,
2009-03,49.389,
2009-04,63.879,
2009-05,63.320,
2009-06,59.248,
2009-07,58.645,
2009-08,51.615,
2009-09,54.819,
2009-10,47.613,
2009-11,48.869,
2009-12,44.416,
2010-01,36.277,
2010-02,37.616,
2010-03,39.830,
2010-04,42.907,
2010-05,46.536,
2010-06,47.634,
2010-07,39.210,
2010-08,40.929,
2010-09,40.791,
2010-10,42.347,
2010-11,43.944,
2010-12,43.990,
2011-01,36.118,
2011-02,37.852,
2011-03,36.891,
2011-04,42.611,
2011-05,54.430,
2011-06,62.971,
2011-07,48.865,
2011-08,59.868,
2011-09,65.203,
2011-10,63.269,
2011-11,60.837,
2011-12,71.579,
2012-01,52.667,
2012-02,60.633,
2012-03,52.020,
2012-04,64.024,
2012-05,61.980,
2012-06,56.247,
2012-07,65.213,
2012-08,71.951,
2012-09,61.639,
2012-10,59.406,
2012-11,65.775,
2012-12,46.731,
2013-01,42.895,
2013-02,53.075,
2013-03,53.231,
2013-04,56.079,
2013-05,57.182,
2013-06,71.421,
2013-07,56.326,
2013-08,23.547,
2013-09,23.019,
2013-10,23.787,
2013-11,21.060,
2013-12,22.746,
2014-01,23.613,
2014-02,24.919,
2014-03,25.006,
2014-04,26.605,
2014-05,27.066,
2014-06,24.609,
2014-07,25.688,
2014-08,26.841,
2014-09,26.393,
2014-10,28.390,
2014-11,28.511,
2014-12,27.401,Provisional value
