"",BBK01.OUM301,BBK01.OUM301_FLAGS
"",Time deposits of local government and local government associations / for more than one year up to and including two years / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:41,
1999-01,-,Nothing exists
1999-02,-,Nothing exists
1999-03,-,Nothing exists
1999-04,-,Nothing exists
1999-05,-,Nothing exists
1999-06,-,Nothing exists
1999-07,-,Nothing exists
1999-08,-,Nothing exists
1999-09,-,Nothing exists
1999-10,-,Nothing exists
1999-11,-,Nothing exists
1999-12,-,Nothing exists
2000-01,-,Nothing exists
2000-02,-,Nothing exists
2000-03,-,Nothing exists
2000-04,0.077,
2000-05,0.077,
2000-06,0.070,
2000-07,0.070,
2000-08,0.070,
2000-09,0.055,
2000-10,0.055,
2000-11,0.055,
2000-12,0.039,
2001-01,0.039,
2001-02,0.058,
2001-03,0.058,
2001-04,0.058,
2001-05,0.058,
2001-06,0.045,
2001-07,0.045,
2001-08,0.045,
2001-09,0.032,
2001-10,0.032,
2001-11,0.032,
2001-12,0.018,
2002-01,0.028,
2002-02,0.028,
2002-03,0.028,
2002-04,0.028,
2002-05,0.028,
2002-06,0.085,
2002-07,0.085,
2002-08,0.085,
2002-09,0.087,
2002-10,0.087,
2002-11,0.092,
2002-12,0.092,
2003-01,0.092,
2003-02,0.092,
2003-03,0.092,
2003-04,0.092,
2003-05,0.092,
2003-06,0.082,
2003-07,0.082,
2003-08,0.082,
2003-09,0.087,
2003-10,0.030,
2003-11,0.030,
2003-12,0.035,
2004-01,0.037,
2004-02,0.037,
2004-03,0.050,
2004-04,0.050,
2004-05,0.059,
2004-06,0.059,
2004-07,0.061,
2004-08,0.066,
2004-09,0.069,
2004-10,0.080,
2004-11,0.099,
2004-12,0.092,
2005-01,0.085,
2005-02,0.082,
2005-03,0.063,
2005-04,0.075,
2005-05,0.072,
2005-06,0.063,
2005-07,0.048,
2005-08,0.057,
2005-09,0.060,
2005-10,0.059,
2005-11,0.088,
2005-12,0.100,
2006-01,0.092,
2006-02,0.097,
2006-03,0.095,
2006-04,0.095,
2006-05,0.107,
2006-06,0.123,
2006-07,0.137,
2006-08,0.141,
2006-09,0.160,
2006-10,0.163,
2006-11,0.175,
2006-12,0.180,
2007-01,0.188,
2007-02,0.182,
2007-03,0.185,
2007-04,0.167,
2007-05,0.178,
2007-06,0.178,
2007-07,0.177,
2007-08,0.182,
2007-09,0.177,
2007-10,0.175,
2007-11,0.183,
2007-12,0.172,
2008-01,0.172,
2008-02,0.167,
2008-03,0.162,
2008-04,0.168,
2008-05,0.172,
2008-06,0.213,
2008-07,0.201,
2008-08,0.213,
2008-09,0.202,
2008-10,0.185,
2008-11,0.179,
2008-12,0.158,
2009-01,0.143,
2009-02,0.138,
2009-03,0.139,
2009-04,0.138,
2009-05,0.119,
2009-06,0.087,
2009-07,0.079,
2009-08,0.079,
2009-09,0.082,
2009-10,0.080,
2009-11,0.067,
2009-12,0.073,
2010-01,0.080,
2010-02,0.087,
2010-03,0.089,
2010-04,0.097,
2010-05,0.100,
2010-06,0.105,
2010-07,0.112,
2010-08,0.110,
2010-09,0.106,
2010-10,0.110,
2010-11,0.106,
2010-12,0.110,
2011-01,0.115,
2011-02,0.109,
2011-03,0.106,
2011-04,0.107,
2011-05,0.108,
2011-06,0.088,
2011-07,0.139,
2011-08,0.141,
2011-09,0.137,
2011-10,0.127,
2011-11,0.124,
2011-12,0.097,
2012-01,0.065,
2012-02,0.071,
2012-03,0.072,
2012-04,0.083,
2012-05,0.119,
2012-06,0.129,
2012-07,0.129,
2012-08,0.142,
2012-09,0.143,
2012-10,0.143,
2012-11,0.160,
2012-12,0.164,
2013-01,0.203,
2013-02,0.269,
2013-03,0.368,
2013-04,0.396,
2013-05,0.418,
2013-06,0.407,
2013-07,0.411,
2013-08,0.429,
2013-09,0.425,
2013-10,0.441,
2013-11,0.447,
2013-12,0.443,
2014-01,0.464,
2014-02,0.412,
2014-03,0.330,
2014-04,0.317,
2014-05,0.306,
2014-06,0.286,
2014-07,0.283,
2014-08,0.322,
2014-09,0.319,
2014-10,0.312,
2014-11,0.304,
2014-12,0.310,Provisional value
