"",BBDB1.Q.DE.N.A.C.IFRS.B.A.K.A.A017.ABA.A,BBDB1.Q.DE.N.A.C.IFRS.B.A.K.A.A017.ABA.A_FLAGS
"",Cash including cash equivalents / absolute value / Non-financial listed groups / Germany / Total / Assets / not seasonally adjusted,
unit,Euro (hypothetically euro-based),
unit multiplier,thousand,
last update,2014-12-15 13:12:58,
2005-01,88918429,
2005-04,83061701,
2005-07,93947027,
2005-10,86487180,
2006-01,85238166,
2006-04,79759303,
2006-07,86197809,
2006-10,85468235,
2007-01,90622095,
2007-04,81504810,
2007-07,101978787,
2007-10,100075815,
2008-01,91948545,
2008-04,74337400,
2008-07,79840886,
2008-10,91628151,
2009-01,116043866,
2009-04,125397318,
2009-07,124407724,
2009-10,124789652,
2010-01,127572029,
2010-04,119126092,
2010-07,123630735,
2010-10,132559340,
2011-01,125909881,
2011-04,113508756,
2011-07,120226676,
2011-10,119270485,
2012-01,116770175,
2012-04,113588927,
2012-07,116621076,
2012-10,125977027,
2013-01,127790469,
2013-04,117985203,
2013-07,130346929,
2013-10,139020675,
2014-01,142777830,
2014-04,123277023,Provisional value
"","General: Non-financial groups listed in Germany, which publish IFRS consolidated financial statements on a quarterly basis and make a noteworthy contribution to value added in Germany. End-of-quarter data.",
