"",BBK01.OUL401,BBK01.OUL401_FLAGS
"",Balances and loans to banks (MFIs) / medium-term / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:44:09,
1999-01,10.899,
1999-02,10.831,
1999-03,10.807,
1999-04,10.365,
1999-05,10.240,
1999-06,10.374,
1999-07,10.848,
1999-08,12.127,
1999-09,12.848,
1999-10,13.423,
1999-11,13.819,
1999-12,14.363,
2000-01,14.820,
2000-02,15.559,
2000-03,15.812,
2000-04,15.820,
2000-05,15.901,
2000-06,15.824,
2000-07,15.788,
2000-08,15.846,
2000-09,15.878,
2000-10,15.269,
2000-11,15.170,
2000-12,14.906,
2001-01,14.461,
2001-02,14.226,
2001-03,14.021,
2001-04,13.839,
2001-05,13.749,
2001-06,13.706,
2001-07,13.550,
2001-08,13.146,
2001-09,12.993,
2001-10,12.696,
2001-11,12.599,
2001-12,12.405,
2002-01,12.692,
2002-02,12.766,
2002-03,13.302,
2002-04,13.777,
2002-05,14.310,
2002-06,14.499,
2002-07,14.402,
2002-08,14.593,
2002-09,14.648,
2002-10,14.673,
2002-11,14.812,
2002-12,14.756,
2003-01,14.682,
2003-02,14.680,
2003-03,14.740,
2003-04,14.382,
2003-05,14.257,
2003-06,14.233,
2003-07,14.106,
2003-08,14.082,
2003-09,14.060,
2003-10,14.033,
2003-11,14.368,
2003-12,14.615,
2004-01,14.640,
2004-02,14.744,
2004-03,14.500,
2004-04,14.653,
2004-05,14.825,
2004-06,15.236,
2004-07,15.545,
2004-08,15.516,
2004-09,15.706,
2004-10,15.538,
2004-11,15.471,
2004-12,15.218,
2005-01,15.172,
2005-02,15.504,
2005-03,15.674,
2005-04,15.454,
2005-05,15.275,
2005-06,15.176,
2005-07,15.012,
2005-08,14.994,
2005-09,14.643,
2005-10,14.480,
2005-11,14.561,
2005-12,14.442,
2006-01,14.475,
2006-02,14.871,
2006-03,15.246,
2006-04,15.509,
2006-05,16.064,
2006-06,16.458,
2006-07,16.693,
2006-08,17.371,
2006-09,17.565,
2006-10,17.783,
2006-11,17.865,
2006-12,17.804,
2007-01,17.945,
2007-02,18.100,
2007-03,18.016,
2007-04,18.075,
2007-05,17.991,
2007-06,18.206,
2007-07,18.388,
2007-08,18.657,
2007-09,18.785,
2007-10,18.577,
2007-11,18.368,
2007-12,18.007,
2008-01,17.779,
2008-02,18.025,
2008-03,17.636,
2008-04,17.592,
2008-05,17.597,
2008-06,18.260,
2008-07,18.123,
2008-08,17.966,
2008-09,17.696,
2008-10,17.647,
2008-11,17.613,
2008-12,17.023,
2009-01,16.675,
2009-02,16.200,
2009-03,16.967,
2009-04,17.527,
2009-05,18.926,
2009-06,21.361,
2009-07,21.870,
2009-08,22.018,
2009-09,22.158,
2009-10,22.711,
2009-11,22.815,
2009-12,23.291,
2010-01,23.412,
2010-02,23.781,
2010-03,24.066,
2010-04,24.178,
2010-05,24.310,
2010-06,23.238,
2010-07,20.630,
2010-08,20.690,
2010-09,20.683,
2010-10,20.574,
2010-11,21.285,
2010-12,21.057,
2011-01,21.185,
2011-02,21.456,
2011-03,21.629,
2011-04,21.969,
2011-05,22.350,
2011-06,21.764,
2011-07,21.490,
2011-08,21.751,
2011-09,21.688,
2011-10,21.594,
2011-11,21.898,
2011-12,22.444,
2012-01,22.394,
2012-02,22.386,
2012-03,22.060,
2012-04,21.426,
2012-05,21.267,
2012-06,20.773,
2012-07,20.482,
2012-08,19.873,
2012-09,19.387,
2012-10,18.650,
2012-11,17.810,
2012-12,16.620,
2013-01,15.774,
2013-02,15.270,
2013-03,14.870,
2013-04,14.368,
2013-05,14.044,
2013-06,13.736,
2013-07,13.575,
2013-08,13.574,
2013-09,13.524,
2013-10,13.287,
2013-11,13.040,
2013-12,12.710,
2014-01,12.480,
2014-02,12.228,
2014-03,11.886,
2014-04,11.611,
2014-05,11.465,
2014-06,11.153,
2014-07,10.871,
2014-08,10.685,
2014-09,10.565,
2014-10,10.332,
2014-11,10.077,
2014-12,9.562,Provisional value
